,0
1842,4.5545632310047515e-08
1843,3.855246639715314e-08
1844,3.0008667676647794e-08
1845,3.4035319157152186e-08
1846,-5.297223140905358e-09
1847,1.46558556082324e-08
1848,-5.411891046803512e-09
1849,-4.829825115456867e-08
1850,4.5545632310047515e-08
1851,3.855246639715314e-08
1852,3.0008667676647794e-08
1853,3.4035319157152186e-08
1854,-5.297223140905358e-09
1855,1.46558556082324e-08
1856,-5.411891046803512e-09
1857,-4.829825115456867e-08
1858,4.5545632310047515e-08
1859,3.855246639715314e-08
1860,3.0008667676647794e-08
1861,3.4035319157152186e-08
1862,-5.297223140905358e-09
1863,1.46558556082324e-08
1864,-5.411891046803512e-09
1865,-4.829825115456867e-08
1866,4.5545632310047515e-08
1867,3.855246639715314e-08
1868,3.0008667676647794e-08
1869,3.4035319157152186e-08
1870,-5.297223140905358e-09
1871,1.46558556082324e-08
1872,-5.411891046803512e-09
1873,-4.829825115456867e-08
1874,4.5545632310047515e-08
1875,3.855246639715314e-08
1876,3.0008667676647794e-08
1877,3.4035319157152186e-08
1878,-5.297223140905358e-09
1879,1.46558556082324e-08
1880,-5.411891046803512e-09
1881,-4.829825115456867e-08
1882,4.5545632310047515e-08
1883,3.855246639715314e-08
1884,3.0008667676647794e-08
1885,3.4035319157152186e-08
1886,-5.297223140905358e-09
1887,1.46558556082324e-08
1888,-5.411891046803512e-09
1889,-4.829825115456867e-08
1890,4.5545632310047515e-08
1891,3.855246639715314e-08
1892,3.0008667676647794e-08
1893,3.4035319157152186e-08
1894,-5.297223140905358e-09
1895,1.46558556082324e-08
1896,-5.411891046803512e-09
1897,-4.829825115456867e-08
1898,4.5545632310047515e-08
1899,3.855246639715314e-08
1900,3.0008667676647794e-08
1901,3.4035319157152186e-08
1902,-5.297223140905358e-09
1903,1.46558556082324e-08
1904,-5.411891046803512e-09
1905,-4.829825115456867e-08
1906,4.5545632310047515e-08
1907,3.855246639715314e-08
1908,3.0008667676647794e-08
1909,3.4035319157152186e-08
1910,-5.297223140905358e-09
1911,1.46558556082324e-08
1912,-5.411891046803512e-09
1913,-4.829825115456867e-08
1914,4.5545632310047515e-08
1915,3.855246639715314e-08
1916,3.0008667676647794e-08
1917,3.4035319157152186e-08
1918,-5.297223140905358e-09
1919,1.46558556082324e-08
1920,-5.411891046803512e-09
1921,-4.829825115456867e-08
1922,4.5545632310047515e-08
1923,3.855246639715314e-08
1924,3.0008667676647794e-08
1925,3.4035319157152186e-08
1926,-5.297223140905358e-09
1927,1.46558556082324e-08
1928,-5.411891046803512e-09
1929,-4.829825115456867e-08
1930,4.5545632310047515e-08
1931,3.855246639715314e-08
1932,3.0008667676647794e-08
1933,3.4035319157152186e-08
1934,-5.297223140905358e-09
1935,1.46558556082324e-08
1936,-5.411891046803512e-09
1937,-4.829825115456867e-08
1938,4.5545632310047515e-08
1939,3.855246639715314e-08
1940,3.0008667676647794e-08
1941,3.4035319157152186e-08
1942,-5.297223140905358e-09
1943,1.46558556082324e-08
1944,-5.411891046803512e-09
1945,-4.829825115456867e-08
1946,4.5545632310047515e-08
1947,3.855246639715314e-08
1948,3.0008667676647794e-08
1949,3.4035319157152186e-08
1950,-5.297223140905358e-09
1951,1.46558556082324e-08
1952,-5.411891046803512e-09
1953,-4.829825115456867e-08
1954,4.5545632310047515e-08
1955,3.855246639715314e-08
1956,3.0008667676647794e-08
1957,3.4035319157152186e-08
1958,-5.297223140905358e-09
1959,1.46558556082324e-08
1960,-5.411891046803512e-09
1961,-4.829825115456867e-08
1962,4.5545632310047515e-08
1963,3.855246639715314e-08
1964,3.0008667676647794e-08
1965,3.4035319157152186e-08
1966,-5.297223140905358e-09
1967,1.46558556082324e-08
1968,-5.411891046803512e-09
1969,-4.829825115456867e-08
1970,4.5545632310047515e-08
1971,3.855246639715314e-08
1972,3.0008667676647794e-08
1973,3.4035319157152186e-08
1974,-5.297223140905358e-09
1975,1.46558556082324e-08
1976,-5.411891046803512e-09
1977,-4.829825115456867e-08
1978,4.5545632310047515e-08
1979,3.855246639715314e-08
1980,3.0008667676647794e-08
1981,3.4035319157152186e-08
1982,-5.297223140905358e-09
1983,1.46558556082324e-08
1984,-5.411891046803512e-09
1985,-4.829825115456867e-08
1986,4.5545632310047515e-08
1987,3.855246639715314e-08
1988,3.0008667676647794e-08
1989,3.4035319157152186e-08
1990,-5.297223140905358e-09
1991,1.46558556082324e-08
1992,-5.411891046803512e-09
1993,-4.829825115456867e-08
1994,4.5545632310047515e-08
1995,3.855246639715314e-08
1996,3.0008667676647794e-08
1997,3.4035319157152186e-08
1998,-5.297223140905358e-09
1999,1.46558556082324e-08
2000,-5.411891046803512e-09
2001,-4.829825115456867e-08
2002,4.5545632310047515e-08
2003,3.855246639715314e-08
2004,3.0008667676647794e-08
2005,3.4035319157152186e-08
2006,-5.297223140905358e-09
2007,1.46558556082324e-08
2008,-5.411891046803512e-09
2009,-4.829825115456867e-08
2010,4.5545632310047515e-08
2011,3.855246639715314e-08
2012,3.0008667676647794e-08
2013,3.4035319157152186e-08
2014,-5.297223140905358e-09
2015,1.46558556082324e-08
2016,-5.411891046803512e-09
2017,-4.829825115456867e-08
2018,4.5545632310047515e-08
2019,3.855246639715314e-08
2020,3.0008667676647794e-08
2021,3.4035319157152186e-08
2022,-5.297223140905358e-09
2023,1.46558556082324e-08
2024,-5.411891046803512e-09
2025,-4.829825115456867e-08
2026,4.5545632310047515e-08
2027,3.855246639715314e-08
2028,3.0008667676647794e-08
2029,3.4035319157152186e-08
2030,-5.297223140905358e-09
2031,1.46558556082324e-08
2032,-5.411891046803512e-09
2033,-4.829825115456867e-08
2034,4.5545632310047515e-08
2035,3.855246639715314e-08
2036,3.0008667676647794e-08
2037,3.4035319157152186e-08
2038,-5.297223140905358e-09
2039,1.46558556082324e-08
2040,-5.411891046803512e-09
2041,-4.829825115456867e-08
2042,4.5545632310047515e-08
2043,3.855246639715314e-08
2044,3.0008667676647794e-08
2045,3.4035319157152186e-08
2046,-5.297223140905358e-09
2047,1.46558556082324e-08
2048,-5.411891046803512e-09
2049,-4.829825115456867e-08
2050,4.5545632310047515e-08
2051,3.855246639715314e-08
2052,3.0008667676647794e-08
2053,3.4035319157152186e-08
2054,-5.297223140905358e-09
2055,1.46558556082324e-08
2056,-5.411891046803512e-09
2057,-4.829825115456867e-08
2058,4.5545632310047515e-08
2059,3.855246639715314e-08
2060,3.0008667676647794e-08
2061,3.4035319157152186e-08
2062,-5.297223140905358e-09
2063,1.46558556082324e-08
2064,-5.411891046803512e-09
2065,-4.829825115456867e-08
2066,4.5545632310047515e-08
2067,3.855246639715314e-08
2068,3.0008667676647794e-08
2069,3.4035319157152186e-08
2070,-5.297223140905358e-09
2071,1.46558556082324e-08
2072,-5.411891046803512e-09
2073,-4.829825115456867e-08
2074,4.5545632310047515e-08
2075,3.855246639715314e-08
2076,3.0008667676647794e-08
2077,3.4035319157152186e-08
2078,-5.297223140905358e-09
2079,1.46558556082324e-08
2080,-5.411891046803512e-09
2081,-4.829825115456867e-08
2082,4.5545632310047515e-08
2083,3.855246639715314e-08
2084,3.0008667676647794e-08
2085,3.4035319157152186e-08
2086,-5.297223140905358e-09
2087,1.46558556082324e-08
2088,-5.411891046803512e-09
2089,-4.829825115456867e-08
2090,4.5545632310047515e-08
2091,3.855246639715314e-08
2092,3.0008667676647794e-08
2093,3.4035319157152186e-08
2094,-5.297223140905358e-09
2095,1.46558556082324e-08
2096,-5.411891046803512e-09
2097,-4.829825115456867e-08
2098,4.5545632310047515e-08
2099,3.855246639715314e-08
2100,3.0008667676647794e-08
2101,3.4035319157152186e-08
2102,-5.297223140905358e-09
2103,1.46558556082324e-08
2104,-5.411891046803512e-09
2105,-4.829825115456867e-08
2106,4.5545632310047515e-08
2107,3.855246639715314e-08
2108,3.0008667676647794e-08
2109,3.4035319157152186e-08
2110,-5.297223140905358e-09
2111,1.46558556082324e-08
2112,-5.411891046803512e-09
2113,-4.829825115456867e-08
2114,4.5545632310047515e-08
2115,3.855246639715314e-08
2116,3.0008667676647794e-08
2117,3.4035319157152186e-08
2118,-5.297223140905358e-09
2119,1.46558556082324e-08
2120,-5.411891046803512e-09
2121,-4.829825115456867e-08
2122,4.5545632310047515e-08
2123,3.855246639715314e-08
2124,3.0008667676647794e-08
2125,3.4035319157152186e-08
2126,-5.297223140905358e-09
2127,1.46558556082324e-08
2128,-5.411891046803512e-09
2129,-4.829825115456867e-08
2130,4.5545632310047515e-08
2131,3.855246639715314e-08
2132,3.0008667676647794e-08
2133,3.4035319157152186e-08
2134,-5.297223140905358e-09
2135,1.46558556082324e-08
2136,-5.411891046803512e-09
2137,-4.829825115456867e-08
2138,4.5545632310047515e-08
2139,3.855246639715314e-08
2140,3.0008667676647794e-08
2141,3.4035319157152186e-08
2142,-5.297223140905358e-09
2143,1.46558556082324e-08
2144,-5.411891046803512e-09
2145,-4.829825115456867e-08
2146,4.5545632310047515e-08
2147,3.855246639715314e-08
2148,3.0008667676647794e-08
2149,3.4035319157152186e-08
2150,-5.297223140905358e-09
2151,1.46558556082324e-08
2152,-5.411891046803512e-09
2153,-4.829825115456867e-08
2154,4.5545632310047515e-08
2155,3.855246639715314e-08
2156,3.0008667676647794e-08
2157,3.4035319157152186e-08
2158,-5.297223140905358e-09
2159,1.46558556082324e-08
2160,-5.411891046803512e-09
2161,-4.829825115456867e-08
2162,4.5545632310047515e-08
2163,3.855246639715314e-08
2164,3.0008667676647794e-08
2165,3.4035319157152186e-08
2166,-5.297223140905358e-09
2167,1.46558556082324e-08
2168,-5.411891046803512e-09
2169,-4.829825115456867e-08
2170,4.5545632310047515e-08
2171,3.855246639715314e-08
2172,3.0008667676647794e-08
2173,3.4035319157152186e-08
2174,-5.297223140905358e-09
2175,1.46558556082324e-08
2176,-5.411891046803512e-09
2177,-4.829825115456867e-08
2178,4.5545632310047515e-08
2179,3.855246639715314e-08
2180,3.0008667676647794e-08
2181,3.4035319157152186e-08
2182,-5.297223140905358e-09
2183,1.46558556082324e-08
2184,-5.411891046803512e-09
2185,-4.829825115456867e-08
2186,4.5545632310047515e-08
2187,3.855246639715314e-08
2188,3.0008667676647794e-08
2189,3.4035319157152186e-08
2190,-5.297223140905358e-09
2191,1.46558556082324e-08
2192,-5.411891046803512e-09
2193,-4.829825115456867e-08
2194,4.5545632310047515e-08
2195,3.855246639715314e-08
2196,3.0008667676647794e-08
2197,3.4035319157152186e-08
2198,-5.297223140905358e-09
2199,1.46558556082324e-08
2200,-5.411891046803512e-09
2201,-4.829825115456867e-08
2202,4.5545632310047515e-08
2203,3.855246639715314e-08
2204,3.0008667676647794e-08
2205,3.4035319157152186e-08
2206,-5.297223140905358e-09
2207,1.46558556082324e-08
2208,-5.411891046803512e-09
2209,-4.829825115456867e-08
2210,4.5545632310047515e-08
2211,3.855246639715314e-08
2212,3.0008667676647794e-08
2213,3.4035319157152186e-08
2214,-5.297223140905358e-09
2215,1.46558556082324e-08
2216,-5.411891046803512e-09
2217,-4.829825115456867e-08
2218,4.5545632310047515e-08
2219,3.855246639715314e-08
2220,3.0008667676647794e-08
2221,3.4035319157152186e-08
2222,-5.297223140905358e-09
2223,1.46558556082324e-08
2224,-5.411891046803512e-09
2225,-4.829825115456867e-08
2226,4.5545632310047515e-08
2227,3.855246639715314e-08
2228,3.0008667676647794e-08
2229,3.4035319157152186e-08
2230,-5.297223140905358e-09
2231,1.46558556082324e-08
2232,-5.411891046803512e-09
2233,-4.829825115456867e-08
2234,4.5545632310047515e-08
2235,3.855246639715314e-08
2236,3.0008667676647794e-08
2237,3.4035319157152186e-08
2238,-5.297223140905358e-09
2239,1.46558556082324e-08
2240,-5.411891046803512e-09
2241,-4.829825115456867e-08
2242,4.5545632310047515e-08
2243,3.855246639715314e-08
2244,3.0008667676647794e-08
2245,3.4035319157152186e-08
2246,-5.297223140905358e-09
2247,1.46558556082324e-08
2248,-5.411891046803512e-09
2249,-4.829825115456867e-08
2250,4.5545632310047515e-08
2251,3.855246639715314e-08
2252,3.0008667676647794e-08
2253,3.4035319157152186e-08
2254,-5.297223140905358e-09
2255,1.46558556082324e-08
2256,-5.411891046803512e-09
2257,-4.829825115456867e-08
2258,4.5545632310047515e-08
2259,3.855246639715314e-08
2260,3.0008667676647794e-08
2261,3.4035319157152186e-08
2262,-5.297223140905358e-09
2263,1.46558556082324e-08
2264,-5.411891046803512e-09
2265,-4.829825115456867e-08
2266,4.5545632310047515e-08
2267,3.855246639715314e-08
2268,3.0008667676647794e-08
2269,3.4035319157152186e-08
2270,-5.297223140905358e-09
2271,1.46558556082324e-08
2272,-5.411891046803512e-09
2273,-4.829825115456867e-08
2274,4.5545632310047515e-08
2275,3.855246639715314e-08
2276,3.0008667676647794e-08
2277,3.4035319157152186e-08
2278,-5.297223140905358e-09
2279,1.46558556082324e-08
2280,-5.411891046803512e-09
2281,-4.829825115456867e-08
2282,4.5545632310047515e-08
2283,3.855246639715314e-08
2284,3.0008667676647794e-08
2285,3.4035319157152186e-08
2286,-5.297223140905358e-09
2287,1.46558556082324e-08
2288,-5.411891046803512e-09
2289,-4.829825115456867e-08
2290,4.5545632310047515e-08
2291,3.855246639715314e-08
2292,3.0008667676647794e-08
2293,3.4035319157152186e-08
2294,-5.297223140905358e-09
2295,1.46558556082324e-08
2296,-5.411891046803512e-09
2297,-4.829825115456867e-08
2298,4.5545632310047515e-08
2299,3.855246639715314e-08
2300,3.0008667676647794e-08
2301,3.4035319157152186e-08
2302,-5.297223140905358e-09
2303,1.46558556082324e-08
2304,-5.411891046803512e-09
2305,-4.829825115456867e-08
2306,4.5545632310047515e-08
2307,3.855246639715314e-08
2308,3.0008667676647794e-08
2309,3.4035319157152186e-08
2310,-5.297223140905358e-09
2311,1.46558556082324e-08
2312,-5.411891046803512e-09
2313,-4.829825115456867e-08
2314,4.5545632310047515e-08
2315,3.855246639715314e-08
2316,3.0008667676647794e-08
2317,3.4035319157152186e-08
2318,-5.297223140905358e-09
2319,1.46558556082324e-08
2320,-5.411891046803512e-09
2321,-4.829825115456867e-08
2322,4.5545632310047515e-08
2323,3.855246639715314e-08
2324,3.0008667676647794e-08
2325,3.4035319157152186e-08
2326,-5.297223140905358e-09
2327,1.46558556082324e-08
2328,-5.411891046803512e-09
2329,-4.829825115456867e-08
2330,4.5545632310047515e-08
2331,3.855246639715314e-08
2332,3.0008667676647794e-08
2333,3.4035319157152186e-08
2334,-5.297223140905358e-09
2335,1.46558556082324e-08
2336,-5.411891046803512e-09
2337,-4.829825115456867e-08
2338,4.5545632310047515e-08
2339,3.855246639715314e-08
2340,3.0008667676647794e-08
2341,3.4035319157152186e-08
2342,-5.297223140905358e-09
2343,1.46558556082324e-08
2344,-5.411891046803512e-09
2345,-4.829825115456867e-08
2346,4.5545632310047515e-08
2347,3.855246639715314e-08
2348,3.0008667676647794e-08
2349,3.4035319157152186e-08
2350,-5.297223140905358e-09
2351,1.46558556082324e-08
2352,-5.411891046803512e-09
2353,-4.829825115456867e-08
2354,4.5545632310047515e-08
2355,3.855246639715314e-08
2356,3.0008667676647794e-08
2357,3.4035319157152186e-08
2358,-5.297223140905358e-09
2359,1.46558556082324e-08
2360,-5.411891046803512e-09
2361,-4.829825115456867e-08
2362,4.5545632310047515e-08
2363,3.855246639715314e-08
2364,3.0008667676647794e-08
2365,3.4035319157152186e-08
2366,-5.297223140905358e-09
2367,1.46558556082324e-08
2368,-5.411891046803512e-09
2369,-4.829825115456867e-08
2370,4.5545632310047515e-08
2371,3.855246639715314e-08
2372,3.0008667676647794e-08
2373,3.4035319157152186e-08
2374,-5.297223140905358e-09
2375,1.46558556082324e-08
2376,-5.411891046803512e-09
2377,-4.829825115456867e-08
2378,4.5545632310047515e-08
2379,3.855246639715314e-08
2380,3.0008667676647794e-08
2381,3.4035319157152186e-08
2382,-5.297223140905358e-09
2383,1.46558556082324e-08
2384,-5.411891046803512e-09
2385,-4.829825115456867e-08
2386,4.5545632310047515e-08
2387,3.855246639715314e-08
2388,3.0008667676647794e-08
2389,3.4035319157152186e-08
2390,-5.297223140905358e-09
2391,1.46558556082324e-08
2392,-5.411891046803512e-09
2393,-4.829825115456867e-08
2394,4.5545632310047515e-08
2395,3.855246639715314e-08
2396,3.0008667676647794e-08
2397,3.4035319157152186e-08
2398,-5.297223140905358e-09
2399,1.46558556082324e-08
2400,-5.411891046803512e-09
2401,-4.829825115456867e-08
2402,4.5545632310047515e-08
2403,3.855246639715314e-08
2404,3.0008667676647794e-08
2405,3.4035319157152186e-08
2406,-5.297223140905358e-09
2407,1.46558556082324e-08
2408,-5.411891046803512e-09
2409,-4.829825115456867e-08
2410,4.5545632310047515e-08
2411,3.855246639715314e-08
2412,3.0008667676647794e-08
2413,3.4035319157152186e-08
2414,-5.297223140905358e-09
2415,1.46558556082324e-08
2416,-5.411891046803512e-09
2417,-4.829825115456867e-08
2418,4.5545632310047515e-08
2419,3.855246639715314e-08
2420,3.0008667676647794e-08
2421,3.4035319157152186e-08
2422,-5.297223140905358e-09
2423,1.46558556082324e-08
2424,-5.411891046803512e-09
2425,-4.829825115456867e-08
2426,4.5545632310047515e-08
2427,3.855246639715314e-08
2428,3.0008667676647794e-08
2429,3.4035319157152186e-08
2430,-5.297223140905358e-09
2431,1.46558556082324e-08
2432,-5.411891046803512e-09
2433,-4.829825115456867e-08
2434,4.5545632310047515e-08
2435,3.855246639715314e-08
2436,3.0008667676647794e-08
2437,3.4035319157152186e-08
2438,-5.297223140905358e-09
2439,1.46558556082324e-08
2440,-5.411891046803512e-09
2441,-4.829825115456867e-08
2442,4.5545632310047515e-08
2443,3.855246639715314e-08
2444,3.0008667676647794e-08
2445,3.4035319157152186e-08
2446,-5.297223140905358e-09
2447,1.46558556082324e-08
2448,-5.411891046803512e-09
2449,-4.829825115456867e-08
2450,4.5545632310047515e-08
2451,3.855246639715314e-08
2452,3.0008667676647794e-08
2453,3.4035319157152186e-08
2454,-5.297223140905358e-09
2455,1.46558556082324e-08
2456,-5.411891046803512e-09
2457,-4.829825115456867e-08
2458,4.5545632310047515e-08
2459,3.855246639715314e-08
2460,3.0008667676647794e-08
2461,3.4035319157152186e-08
2462,-5.297223140905358e-09
2463,1.46558556082324e-08
2464,-5.411891046803512e-09
2465,-4.829825115456867e-08
2466,4.5545632310047515e-08
2467,3.855246639715314e-08
2468,3.0008667676647794e-08
2469,3.4035319157152186e-08
2470,-5.297223140905358e-09
2471,1.46558556082324e-08
2472,-5.411891046803512e-09
2473,-4.829825115456867e-08
2474,4.5545632310047515e-08
2475,3.855246639715314e-08
2476,3.0008667676647794e-08
2477,3.4035319157152186e-08
2478,-5.297223140905358e-09
2479,1.46558556082324e-08
2480,-5.411891046803512e-09
2481,-4.829825115456867e-08
2482,4.5545632310047515e-08
2483,3.855246639715314e-08
2484,3.0008667676647794e-08
2485,3.4035319157152186e-08
2486,-5.297223140905358e-09
2487,1.46558556082324e-08
2488,-5.411891046803512e-09
2489,-4.829825115456867e-08
2490,4.5545632310047515e-08
2491,3.855246639715314e-08
2492,3.0008667676647794e-08
2493,3.4035319157152186e-08
2494,-5.297223140905358e-09
2495,1.46558556082324e-08
2496,-5.411891046803512e-09
2497,-4.829825115456867e-08
2498,4.5545632310047515e-08
2499,3.855246639715314e-08
2500,3.0008667676647794e-08
2501,3.4035319157152186e-08
2502,-5.297223140905358e-09
2503,1.46558556082324e-08
2504,-5.411891046803512e-09
2505,-4.829825115456867e-08
2506,4.5545632310047515e-08
2507,3.855246639715314e-08
2508,3.0008667676647794e-08
2509,3.4035319157152186e-08
2510,-5.297223140905358e-09
2511,1.46558556082324e-08
2512,-5.411891046803512e-09
2513,-4.829825115456867e-08
2514,4.5545632310047515e-08
2515,3.855246639715314e-08
2516,3.0008667676647794e-08
2517,3.4035319157152186e-08
2518,-5.297223140905358e-09
2519,1.46558556082324e-08
2520,-5.411891046803512e-09
2521,-4.829825115456867e-08
2522,4.5545632310047515e-08
2523,3.855246639715314e-08
2524,3.0008667676647794e-08
2525,3.4035319157152186e-08
2526,-5.297223140905358e-09
2527,1.46558556082324e-08
2528,-5.411891046803512e-09
2529,-4.829825115456867e-08
2530,4.5545632310047515e-08
2531,3.855246639715314e-08
2532,3.0008667676647794e-08
2533,3.4035319157152186e-08
2534,-5.297223140905358e-09
2535,1.46558556082324e-08
2536,-5.411891046803512e-09
2537,-4.829825115456867e-08
2538,4.5545632310047515e-08
2539,3.855246639715314e-08
2540,3.0008667676647794e-08
2541,3.4035319157152186e-08
2542,-5.297223140905358e-09
2543,1.46558556082324e-08
2544,-5.411891046803512e-09
2545,-4.829825115456867e-08
2546,4.5545632310047515e-08
2547,3.855246639715314e-08
2548,3.0008667676647794e-08
2549,3.4035319157152186e-08
2550,-5.297223140905358e-09
2551,1.46558556082324e-08
2552,-5.411891046803512e-09
2553,-4.829825115456867e-08
2554,4.5545632310047515e-08
2555,3.855246639715314e-08
2556,3.0008667676647794e-08
2557,3.4035319157152186e-08
2558,-5.297223140905358e-09
2559,1.46558556082324e-08
2560,-5.411891046803512e-09
2561,-4.829825115456867e-08
2562,4.5545632310047515e-08
2563,3.855246639715314e-08
2564,3.0008667676647794e-08
2565,3.4035319157152186e-08
2566,-5.297223140905358e-09
2567,1.46558556082324e-08
2568,-5.411891046803512e-09
2569,-4.829825115456867e-08
2570,4.5545632310047515e-08
2571,3.855246639715314e-08
2572,3.0008667676647794e-08
2573,3.4035319157152186e-08
2574,-5.297223140905358e-09
2575,1.46558556082324e-08
2576,-5.411891046803512e-09
2577,-4.829825115456867e-08
2578,4.5545632310047515e-08
2579,3.855246639715314e-08
2580,3.0008667676647794e-08
2581,3.4035319157152186e-08
2582,-5.297223140905358e-09
2583,1.46558556082324e-08
2584,-5.411891046803512e-09
2585,-4.829825115456867e-08
2586,4.5545632310047515e-08
2587,3.855246639715314e-08
2588,3.0008667676647794e-08
2589,3.4035319157152186e-08
2590,-5.297223140905358e-09
2591,1.46558556082324e-08
2592,-5.411891046803512e-09
2593,-4.829825115456867e-08
2594,4.5545632310047515e-08
2595,3.855246639715314e-08
2596,3.0008667676647794e-08
2597,3.4035319157152186e-08
2598,-5.297223140905358e-09
2599,1.46558556082324e-08
2600,-5.411891046803512e-09
2601,-4.829825115456867e-08
2602,4.5545632310047515e-08
2603,3.855246639715314e-08
2604,3.0008667676647794e-08
2605,3.4035319157152186e-08
2606,-5.297223140905358e-09
2607,1.46558556082324e-08
2608,-5.411891046803512e-09
2609,-4.829825115456867e-08
2610,4.5545632310047515e-08
2611,3.855246639715314e-08
2612,3.0008667676647794e-08
2613,3.4035319157152186e-08
2614,-5.297223140905358e-09
2615,1.46558556082324e-08
2616,-5.411891046803512e-09
2617,-4.829825115456867e-08
2618,4.5545632310047515e-08
2619,3.855246639715314e-08
2620,3.0008667676647794e-08
2621,3.4035319157152186e-08
2622,-5.297223140905358e-09
2623,1.46558556082324e-08
2624,-5.411891046803512e-09
2625,-4.829825115456867e-08
2626,4.5545632310047515e-08
2627,3.855246639715314e-08
2628,3.0008667676647794e-08
2629,3.4035319157152186e-08
2630,-5.297223140905358e-09
2631,1.46558556082324e-08
2632,-5.411891046803512e-09
2633,-4.829825115456867e-08
2634,4.5545632310047515e-08
2635,3.855246639715314e-08
2636,3.0008667676647794e-08
2637,3.4035319157152186e-08
2638,-5.297223140905358e-09
2639,1.46558556082324e-08
2640,-5.411891046803512e-09
2641,-4.829825115456867e-08
2642,4.5545632310047515e-08
2643,3.855246639715314e-08
2644,3.0008667676647794e-08
2645,3.4035319157152186e-08
2646,-5.297223140905358e-09
2647,1.46558556082324e-08
2648,-5.411891046803512e-09
2649,-4.829825115456867e-08
2650,4.5545632310047515e-08
2651,3.855246639715314e-08
2652,3.0008667676647794e-08
2653,3.4035319157152186e-08
2654,-5.297223140905358e-09
2655,1.46558556082324e-08
2656,-5.411891046803512e-09
2657,-4.829825115456867e-08
2658,4.5545632310047515e-08
2659,3.855246639715314e-08
2660,3.0008667676647794e-08
2661,3.4035319157152186e-08
2662,-5.297223140905358e-09
2663,1.46558556082324e-08
2664,-5.411891046803512e-09
2665,-4.829825115456867e-08
2666,4.5545632310047515e-08
2667,3.855246639715314e-08
2668,3.0008667676647794e-08
2669,3.4035319157152186e-08
2670,-5.297223140905358e-09
2671,1.46558556082324e-08
2672,-5.411891046803512e-09
2673,-4.829825115456867e-08
2674,4.5545632310047515e-08
2675,3.855246639715314e-08
2676,3.0008667676647794e-08
2677,3.4035319157152186e-08
2678,-5.297223140905358e-09
2679,1.46558556082324e-08
2680,-5.411891046803512e-09
2681,-4.829825115456867e-08
2682,4.5545632310047515e-08
2683,3.855246639715314e-08
2684,3.0008667676647794e-08
2685,3.4035319157152186e-08
2686,-5.297223140905358e-09
2687,1.46558556082324e-08
2688,-5.411891046803512e-09
2689,-4.829825115456867e-08
2690,4.5545632310047515e-08
2691,3.855246639715314e-08
2692,3.0008667676647794e-08
2693,3.4035319157152186e-08
2694,-5.297223140905358e-09
2695,1.46558556082324e-08
2696,-5.411891046803512e-09
2697,-4.829825115456867e-08
2698,4.5545632310047515e-08
2699,3.855246639715314e-08
2700,3.0008667676647794e-08
2701,3.4035319157152186e-08
2702,-5.297223140905358e-09
2703,1.46558556082324e-08
2704,-5.411891046803512e-09
2705,-4.829825115456867e-08
2706,4.5545632310047515e-08
2707,3.855246639715314e-08
2708,3.0008667676647794e-08
2709,3.4035319157152186e-08
2710,-5.297223140905358e-09
2711,1.46558556082324e-08
2712,-5.411891046803512e-09
2713,-4.829825115456867e-08
2714,4.5545632310047515e-08
2715,3.855246639715314e-08
2716,3.0008667676647794e-08
2717,3.4035319157152186e-08
2718,-5.297223140905358e-09
2719,1.46558556082324e-08
2720,-5.411891046803512e-09
2721,-4.829825115456867e-08
2722,4.5545632310047515e-08
2723,3.855246639715314e-08
2724,3.0008667676647794e-08
2725,3.4035319157152186e-08
2726,-5.297223140905358e-09
2727,1.46558556082324e-08
2728,-5.411891046803512e-09
2729,-4.829825115456867e-08
2730,4.5545632310047515e-08
2731,3.855246639715314e-08
2732,3.0008667676647794e-08
2733,3.4035319157152186e-08
2734,-5.297223140905358e-09
2735,1.46558556082324e-08
2736,-5.411891046803512e-09
2737,-4.829825115456867e-08
2738,4.5545632310047515e-08
2739,3.855246639715314e-08
2740,3.0008667676647794e-08
2741,3.4035319157152186e-08
2742,-5.297223140905358e-09
2743,1.46558556082324e-08
2744,-5.411891046803512e-09
2745,-4.829825115456867e-08
2746,4.5545632310047515e-08
2747,3.855246639715314e-08
2748,3.0008667676647794e-08
2749,3.4035319157152186e-08
2750,-5.297223140905358e-09
2751,1.46558556082324e-08
2752,-5.411891046803512e-09
2753,-4.829825115456867e-08
2754,4.5545632310047515e-08
2755,3.855246639715314e-08
2756,3.0008667676647794e-08
2757,3.4035319157152186e-08
2758,-5.297223140905358e-09
2759,1.46558556082324e-08
2760,-5.411891046803512e-09
2761,-4.829825115456867e-08
2762,4.5545632310047515e-08
2763,3.855246639715314e-08
2764,3.0008667676647794e-08
2765,3.4035319157152186e-08
2766,-5.297223140905358e-09
2767,1.46558556082324e-08
2768,-5.411891046803512e-09
2769,-4.829825115456867e-08
2770,4.5545632310047515e-08
2771,3.855246639715314e-08
2772,3.0008667676647794e-08
2773,3.4035319157152186e-08
2774,-5.297223140905358e-09
2775,1.46558556082324e-08
2776,-5.411891046803512e-09
2777,-4.829825115456867e-08
2778,4.5545632310047515e-08
2779,3.855246639715314e-08
2780,3.0008667676647794e-08
2781,3.4035319157152186e-08
2782,-5.297223140905358e-09
2783,1.46558556082324e-08
2784,-5.411891046803512e-09
2785,-4.829825115456867e-08
2786,4.5545632310047515e-08
2787,3.855246639715314e-08
2788,3.0008667676647794e-08
2789,3.4035319157152186e-08
