,VehPower,VehAge,DrivAge,BonusMalus,Density,Diesel
VehPower,7.40888907514799e-05,0.11708507731787318,0.17565700276337629,0.0674248114092217,0.6397590196187773,0.0
VehAge,0.0,0.6060208128246236,0.028799920975981014,0.36517926619939534,0.0,0.0
DrivAge,0.0,0.2857255650415381,0.28687466018112334,0.2845709501252396,0.14282882465209898,0.0
BonusMalus,1.7838949120925165e-06,8.332975133172714e-07,0.4113307799248245,0.5886647633256795,1.8395570704537488e-06,0.0
Density,0.0,0.0,0.0,0.004416859129855095,0.995583140870145,0.0
Diesel,0.23091807477223794,0.06594331687573964,0.18662813922843335,0.10825216672762158,0.34453366354522014,0.06372463885074732
