,VehPower,VehAge,DrivAge,BonusMalus,Density,Diesel
22,180592.69457391178,180588.91626736673,180582.9821736131,180581.13331756432,180579.38871270692,180577.73034494635
23,180572.7447553219,180568.75818677794,180563.31592434522,180561.84066205617,180560.18697450944,180558.69086569638
24,180553.84028610023,180550.27509295093,180544.3299957917,180542.72956723796,180541.0572340564,180538.9657098876
25,180534.02054021167,180530.20422069318,180524.92429600912,180523.38935510768,180521.71839925577,180520.05494117402
26,180515.43205127766,180511.70262683232,180506.55105381747,180505.04688376436,180503.5146590717,180501.975031617
27,180497.43760456837,180493.77318249588,180488.67357571662,180487.22616846015,180485.8179730756,180484.03388767756
28,180479.62673001198,180476.40593133238,180471.84193991742,180470.6025117124,180469.0888547748,180467.1440738501
29,180462.64445566203,180459.12534232164,180454.50789937444,180453.1162456916,180451.66406095697,180449.8451258956
30,180445.676851016,180442.1812406442,180437.82500274235,180436.59789141413,180435.17750046967,180433.23134899433
31,180428.84828309028,180424.9069264878,180420.07456626315,180418.56906745906,180417.0996888921,180415.5482190154
32,180411.38774277753,180408.43781594612,180403.31095841696,180402.13425155566,180400.76730471983,180399.04527064745
33,180395.22438431275,180391.99411179253,180387.90139433672,180386.71632833345,180385.47734642756,180383.43775312163
34,180378.87246202823,180375.7196148458,180370.87235603086,180369.57391082426,180368.25112393015,180366.34672518884
35,180362.52026945105,180359.62981900782,180355.4148000453,180354.46651711225,180353.1317189331,180350.5792123885
36,180346.60109105858,180342.8678411818,180338.59561303505,180337.33915896725,180336.05800971453,180334.39290943847
37,180330.06001224992,180327.1383039241,180322.7964297072,180321.87960157412,180320.70215842407,180318.88451376738
38,180315.2235529681,180312.16144103883,180307.84197392737,180306.9786450727,180305.6812733395,180303.5808540228
39,180299.75926414892,180296.76673177155,180292.80121786887,180291.7764711397,180290.48374451,180289.1071321575
40,180285.42822649487,180281.9931713286,180278.02636965062,180276.9623698642,180275.78068673948,180273.71024001247
41,180269.91340662917,180266.66698280344,180262.35326457827,180261.3461703372,180260.0766693885,180258.4176651133
42,180254.94884736658,180251.9255712066,180248.05904452287,180247.19742692937,180245.98194171517,180244.3719146248
43,180240.8719105554,180238.15303359472,180234.04045405955,180233.03358711646,180231.78594549978,180229.8559846102
44,180226.59388883493,180223.90937895613,180220.41436679257,180219.52208398358,180218.45405779927,180216.26441118662
45,180213.0940904998,180210.34622107484,180206.65196140076,180205.6999282135,180204.6661408593,180203.31433523708
46,180200.28268889512,180197.3197012616,180194.12686796376,180193.21669538377,180192.20213129697,180190.4698978683
47,180187.21783379943,180184.15077593754,180180.26256556652,180179.39813884336,180178.43748969774,180176.53740923383
48,180173.4054686329,180170.43462852872,180166.72054627503,180165.87046590183,180164.90619383234,180163.1309369969
49,180160.37783942034,180157.61196644814,180154.4671188623,180153.6203030803,180152.686919547,180151.07690024038
50,180148.09670944978,180145.14608952214,180141.59456238052,180140.82575538644,180139.91713589622,180138.18217257553
51,180135.42050383572,180132.74777294713,180128.982092669,180128.01544640443,180127.12040064528,180125.77900231947
52,180123.24534349685,180120.49584862712,180117.00765201077,180116.20125487412,180115.31058712187,180113.82128364156
53,180111.04696644915,180108.3008710351,180105.37426501507,180104.57095774432,180103.6972694932,180101.9544812548
54,180099.09413458785,180096.46568798687,180092.22124718723,180091.32593534858,180090.51721805544,180088.21442276394
55,180085.62256725162,180082.94050090865,180079.2864540008,180078.47719922088,180077.63603158732,180076.09320302628
56,180073.82045023708,180071.239697562,180067.842083446,180067.0680050791,180066.22340603019,180064.62141446443
57,180062.14928799734,180059.5296428206,180056.04048546337,180055.2240457179,180054.43609038767,180052.91150621805
58,180050.41731865972,180047.80862854054,180043.99222080625,180043.31922977755,180042.533242365,180040.7277699529
59,180038.09995814814,180035.27499750105,180031.3356427368,180030.5967304944,180029.81930323027,180028.40908506777
60,180026.2349757214,180023.81539086186,180020.53998956116,180019.69834387672,180018.93568323902,180017.29021401482
61,180014.9794772347,180012.54746688015,180008.79218734908,180008.17492068204,180007.44809887445,180005.20063410478
62,180002.76236092168,180000.15937442431,179996.4135542878,179995.16752228452,179994.44641979807,179992.99957448902
63,179990.90468106506,179988.7029604534,179985.57013746435,179984.4916273496,179983.78474805527,179982.0980830911
64,179979.80260929075,179977.4155970893,179974.13248959323,179973.12213122766,179972.44513417076,179970.8332802324
65,179968.74346828365,179966.36371132464,179963.193954739,179962.13874933124,179961.4692823207,179960.09714384598
66,179957.7802562891,179955.45620044007,179952.44709212083,179951.6536073689,179950.89420657523,179949.4271434751
67,179947.23031548853,179944.9854303037,179941.64242350153,179940.9739098485,179940.30060053812,179939.01818418188
68,179936.97894669924,179934.78809853247,179931.79900765742,179930.35164005912,179929.6092672972,179928.08669416446
69,179925.62042079685,179923.5091077643,179919.52340810536,179918.71843692253,179918.08453369763,179916.75131972248
70,179914.67781535018,179912.51352766558,179910.06529671972,179909.0045001896,179908.28038480133,179907.23094885936
71,179904.92978173163,179902.70036207087,179900.22004859924,179899.01486215403,179898.32212615677,179896.9285423897
72,179894.92169461134,179892.6794107632,179888.9480009824,179888.19440643679,179887.61575107733,179886.2577952951
73,179884.03235748722,179881.6642060064,179878.3917426533,179877.7446430013,179877.07069270706,179875.85835677205
74,179873.672553925,179871.54307851582,179868.82327509142,179867.68297336577,179867.12094037473,179865.81956486442
75,179863.75552654758,179861.56426284756,179858.72642453428,179857.6976196424,179857.06390333065,179855.8792699725
76,179853.92987550577,179851.96151747092,179848.97413399912,179848.11357309806,179847.49509954642,179846.29552315729
77,179844.0030227764,179842.1169577731,179839.27905286185,179838.67863994383,179838.1490768233,179836.89321077964
78,179834.74395099745,179832.38535108362,179829.6006302388,179828.963120875,179828.36528103251,179827.26271534176
79,179825.16164021098,179822.85899561923,179820.33741149615,179819.33186397917,179818.82638803744,179817.65457680583
80,179815.27684604094,179813.3688438456,179810.56091458094,179809.55723514763,179808.99201070511,179807.58040992694
81,179805.3309144795,179803.08092923742,179800.3029804398,179799.6432956343,179799.07386963617,179798.00228046012
82,179796.03922557493,179793.744781367,179790.98427777397,179790.33895566163,179789.887393936,179788.66781144927
83,179786.62016977966,179784.7378242587,179781.67106417808,179780.79085202364,179780.2530321913,179779.101793251
84,179777.10200750653,179774.73477968707,179772.18132498002,179771.09753666027,179770.5862520641,179769.46137740512
85,179767.30236111901,179765.25455304896,179762.1463491006,179761.5275705121,179761.09426337873,179760.04863683868
86,179758.1112321262,179755.4077758116,179752.38448943337,179751.41602194478,179750.91120629653,179749.71393866726
87,179747.72733471778,179745.83031820785,179743.0009148165,179742.39087548765,179741.9810787972,179740.8073449817
88,179738.65061982098,179736.29078252625,179733.71666596446,179733.19617001942,179732.71342250268,179731.7223096892
89,179729.81782800244,179727.68172261005,179725.2970928663,179724.7239397408,179724.3333905611,179723.3949909702
90,179721.51239007214,179719.44368228322,179716.3063387631,179715.75839518243,179715.29094231373,179713.93975215903
91,179712.0533601465,179709.98182543545,179707.4503933902,179706.54068581562,179706.11846482087,179705.12560972729
92,179703.29691530904,179701.13910579868,179699.11729773885,179698.58073772414,179698.12781188905,179696.42455882594
93,179694.75770212634,179692.46594409688,179689.1378313292,179688.6646490478,179688.2759242168,179686.86310146737
94,179684.91653883483,179682.88266737942,179680.35028215114,179679.82958774795,179679.39071475365,179678.03261778216
95,179676.13633882487,179674.3028098682,179671.8614508632,179671.36370410386,179670.93156239408,179669.69412116858
96,179667.54611752552,179665.5596974955,179663.39133346968,179662.28007955145,179661.91937056597,179660.604600009
97,179658.73897078558,179656.8382546656,179654.30274635385,179653.8263112415,179653.4006082918,179652.08368541917
98,179650.53478006236,179648.5571787618,179645.79243014107,179645.2262120353,179644.90808898144,179643.72610516017
99,179642.0435132205,179639.68527876365,179637.1713268929,179636.70455201174,179636.29051730872,179635.04658167373
100,179635.04658167373,179635.04658167373,179635.04658167373,179635.04658167373,179635.04658167373,179635.04658167373
