,deviance,deviance,loss,loss
,train,test,train,test
intercept,0.22689348585678765,0.23011102803976075,0.1153293024373072,0.11640826052318679
glm,0.22183778423766673,0.2251901636418898,0.11280145162774681,0.11394782832425127
local-glm-boost,0.21999443515990383,0.22362491100060317,0.11187977708886535,0.11316520200360798
local-glm-boost-light,0.2201591914679446,0.22376295579611524,0.1119621552428857,0.11323422440136402
