,VehPower,VehAge,DrivAge,BonusMalus,Density,Area,VehBrand_B1,VehBrand_B10,VehBrand_B11,VehBrand_B12,VehBrand_B13,VehBrand_B14,VehBrand_B2,VehBrand_B3,VehBrand_B4,VehBrand_B5,VehBrand_B6,Region_R11,Region_R21,Region_R22,Region_R23,Region_R24,Region_R25,Region_R26,Region_R31,Region_R41,Region_R42,Region_R43,Region_R52,Region_R53,Region_R54,Region_R72,Region_R73,Region_R74,Region_R82,Region_R83,Region_R91,Region_R93,Region_R94,VehGas_Diesel,VehGas_Regular
214,80210.54214222974,80210.45839808768,80210.27033100335,80209.96458064292,80209.90440469104,80209.66111238318,80209.52379409698,80209.46966698999,80209.36635473112,80209.19365284918,80209.12958077877,80209.1029502989,80209.01964442902,80208.92931524255,80208.84278268128,80208.78993327983,80208.68518640459,80208.62188459391,80208.45806123725,80208.36939641628,80208.33809690806,80208.14008141452,80208.10102328751,80208.05122316495,80207.95898052442,80207.89700746181,80207.88549642259,80207.83984034159,80207.78522339658,80207.71288036721,80207.54261345955,80207.43420519875,80207.40346898962,80207.34588968588,80207.30204898588,80207.25677712384,80207.16689318913,80206.98723139157,80206.88426123434,80206.77968644084,80206.44465052424
215,80205.91356710109,80205.83136893064,80205.70916420539,80205.52327395591,80205.46986446716,80205.30038551611,80204.9232606676,80204.82845422742,80204.77452795621,80204.60565731919,80204.51169298132,80204.48569410518,80204.41081918046,80204.22247862529,80204.1534600704,80204.0955061185,80204.05006951092,80203.89345305698,80203.87061847176,80203.83554425059,80203.81185442134,80203.58791150583,80203.50370828508,80203.45894143886,80203.38785641626,80203.34558073424,80203.29426944353,80203.25714233154,80203.19372881533,80203.13695971531,80203.07533423335,80202.95497661187,80202.93200659682,80202.87220178155,80202.829783997,80202.78794993967,80202.70505258028,80202.63800090224,80202.56644987274,80202.48256422768,80202.24559000939
216,80201.90071680951,80201.82024427436,80201.5256383736,80201.34311168129,80201.29056995673,80201.10194575472,80200.91237130381,80200.86650222244,80200.74905245067,80200.55061518823,80200.51058024445,80200.4732803472,80200.37862800661,80200.1523578235,80200.09877377038,80200.04507302225,80199.99952923527,80199.90571831012,80199.89211751067,80199.72605921708,80199.67937419136,80199.39106203064,80199.34347987754,80199.28505350946,80199.23139658352,80199.15030507755,80199.13899637919,80199.13320377981,80199.07653631372,80199.00330139676,80198.95391050003,80198.85031940331,80198.82016976568,80198.77962654456,80198.6656889644,80198.61760410368,80198.51950297467,80198.37381369142,80198.30963303514,80198.20686081986,80197.76213313032
217,80197.42377788748,80197.3447916625,80197.02294841752,80196.73019974379,80196.64037144773,80196.47109363171,80196.28073944176,80196.22765349242,80196.13249393948,80195.9987620246,80195.92606266623,80195.68132673987,80195.59921387385,80195.5504457728,80195.48235539092,80195.43618003682,80195.39764745529,80195.24744317026,80195.2204687801,80195.17848785713,80195.14966369656,80194.94645920268,80194.91341982322,80194.84952848191,80194.77803955006,80194.73543610149,80194.7243603116,80194.69802521827,80194.64874203793,80194.54615358214,80194.49937162656,80194.44381569023,80194.39703426287,80194.35327206783,80194.3163181077,80194.26557783413,80194.16843138341,80194.04298763067,80193.96379784947,80193.89210767267,80193.553836626
218,80193.44094226084,80193.36345755556,80193.24453179378,80193.09054051706,80192.9924783762,80192.73202633887,80192.52340734826,80192.46664152751,80192.36671209914,80192.08939338436,80192.02000183226,80191.984243265,80191.90823478234,80191.81949663514,80191.7635113768,80191.71889747922,80191.63751008813,80191.56268040961,80191.54594271761,80191.50472523518,80191.46572799492,80191.21804618207,80191.17240233149,80191.12858286621,80191.03863458114,80190.98427058487,80190.93414781385,80190.88936472547,80190.71849387686,80190.64528861456,80190.60135146992,80190.46975008011,80190.44040721565,80190.31710214997,80190.28394044987,80190.24320422547,80190.15479497873,80190.06628749629,80190.00541399297,80189.92363550572,80189.55728423498
219,80189.25372581524,80189.17769275219,80188.89444290061,80188.7702669437,80188.71966532298,80188.49599726991,80188.25911261962,80188.15950207252,80188.04350565694,80187.8105772194,80187.71344943238,80187.6701793609,80187.58883246745,80187.53920757592,80187.45975056692,80187.40901482195,80187.31344786935,80187.22937696207,80187.21663306661,80187.18286796423,80187.13122542112,80186.98339498491,80186.90951787352,80186.86680751522,80186.78095590537,80186.7125375247,80186.70171168621,80186.69595278939,80186.65159087772,80186.58298694258,80186.52100281874,80186.47097955072,80186.38525228165,80186.32930336833,80186.28287458696,80186.25452287286,80186.16023267989,80186.07699168555,80185.95857957329,80185.82831176004,80185.46641431711
220,80185.30050488075,80185.2257838287,80185.02399898114,80184.98673773772,80184.90016211165,80184.73975415574,80184.58240851342,80184.44963489674,80184.35463403935,80184.14898483164,80184.08599373014,80184.04922053826,80183.83236278492,80183.75726371183,80183.68624329535,80183.60234914356,80183.55750909139,80183.4956796336,80183.47361261924,80183.45415003668,80183.41965282142,80183.22288400942,80183.17806651792,80182.98084390844,80182.93549854401,80182.88446452889,80182.79125759071,80182.76526089184,80182.64466595335,80182.59375209035,80182.51979484677,80182.43589734123,80182.39828645479,80182.31922937615,80182.25431062959,80182.18599462468,80182.10585539373,80181.98162967095,80181.91991496632,80181.63194710328,80181.49035355271
221,80181.21863214188,80181.14556151276,80180.71991685416,80180.59823680829,80180.53328928555,80180.30838088549,80180.08337855613,80180.00207382941,80179.91695732303,80179.74225397452,80179.66419700038,80179.64560513035,80179.57474617932,80179.50292345887,80179.4193419456,80179.33415701998,80179.2709950931,80179.20462005003,80179.18837143737,80179.13317298156,80179.10135822561,80178.77246769471,80178.71107084112,80178.63197350121,80178.5601900644,80178.46683198638,80178.45610097481,80178.43228066675,80178.3850758821,80178.33624669761,80178.28960052086,80178.22579808439,80178.19809969194,80178.1552742681,80178.08916829598,80178.06403985468,80177.96947614246,80177.85241765669,80177.75209798271,80177.59109783056,80177.28306022982
222,80177.00390198249,80176.93218167202,80176.75992135005,80176.72397654335,80176.59949080224,80176.4196900233,80176.22941613827,80176.17193389326,80176.08948597501,80175.89815067052,80175.8454403487,80175.82122137398,80175.59303586588,80175.52716100696,80175.44902761994,80175.40614537374,80175.35092864126,80175.27749827852,80175.2512794123,80175.16637947006,80175.12052608564,80174.98938771038,80174.93612664036,80174.87260161346,80174.82474264815,80174.78484877135,80174.77431974944,80174.74791391131,80174.68909250258,80174.61767227527,80174.57436536526,80174.52728659022,80174.48656616149,80174.43205962608,80174.32867951339,80174.2691685912,80174.18470174218,80174.03844740824,80173.9993145452,80173.72420830255,80173.27352764641
223,80173.03130532542,80172.91601286623,80172.77838604526,80172.74270521183,80172.65893540368,80172.43492312082,80172.23785146119,80172.18183079352,80172.12833100584,80171.96801476268,80171.9117435989,80171.88621150654,80171.80691896392,80171.75827852933,80171.70703777613,80171.66321683163,80171.62518875065,80171.53562251166,80171.52283597842,80171.4701945101,80171.43758073356,80171.25279112904,80171.18294147121,80171.14554806761,80171.08180084132,80170.97477451584,80170.88375278197,80170.84246652544,80170.79972264447,80170.73016503634,80170.66611130595,80170.61975237052,80170.5949006179,80170.50234711457,80170.42437633878,80170.37491260079,80170.28913849877,80170.18292889417,80170.06923217456,80169.88161861135,80169.56406694066
