,VehPower,VehAge,DrivAge,BonusMalus,Density,Area,VehGas,VehBrand_B1,VehBrand_B10,VehBrand_B11,VehBrand_B12,VehBrand_B13,VehBrand_B14,VehBrand_B2,VehBrand_B3,VehBrand_B4,VehBrand_B5,VehBrand_B6,Region_R11,Region_R21,Region_R22,Region_R23,Region_R24,Region_R25,Region_R26,Region_R31,Region_R41,Region_R42,Region_R43,Region_R52,Region_R53,Region_R54,Region_R72,Region_R73,Region_R74,Region_R82,Region_R83,Region_R91,Region_R93,Region_R94
10,82238.94348033506,82237.60592465506,82232.45760000237,82231.8096524209,82231.22968773489,82230.44300980333,82228.66427766727,82227.73032386013,82227.60717075082,82227.34449763053,82225.9725461493,82225.74194451421,82225.64973598333,82224.66112635471,82224.18061973974,82223.96678992048,82223.76297221455,82223.66277956637,82223.23463930923,82223.15449554106,82223.02117219075,82222.90287519326,82220.87429185116,82220.69926419214,82220.57097297438,82220.33609165296,82220.21256464532,82220.12364340793,82220.07791288654,82219.90539157143,82219.60726505535,82219.40302331331,82219.18323033434,82219.10067225707,82219.0189698076,82218.92426980914,82218.79474648647,82218.32828485538,82217.83059183008,82217.60802931263
11,82214.7456695548,82213.44446234801,82208.44850234172,82207.5842699723,82207.02707597645,82206.25873070197,82204.53039854809,82203.63739335915,82203.5173977881,82203.2607064106,82201.91570537607,82201.6914475337,82201.6010260174,82200.6574086075,82200.19359945497,82199.98459622481,82199.7889187332,82199.4350117358,82198.96712877078,82198.88886918541,82198.7579186316,82198.66916693386,82196.72196816976,82196.54239729015,82196.46754698339,82196.23852658155,82196.11417226566,82196.02704585908,82195.98233440073,82195.81375385751,82195.34705627171,82195.1494011951,82194.89314522568,82194.81191768398,82194.73163544197,82194.64125010614,82194.24156695876,82193.78319456904,82193.29405825495,82193.07457185053
12,82188.27268307915,82187.00271665638,82182.18017733458,82181.52785110363,82180.9974192789,82180.23569458768,82178.5527921803,82177.69900519883,82177.58219189954,82177.33125008641,82175.67935827418,82175.46078773466,82175.37210764759,82174.46787437971,82174.01783657042,82173.81413421014,82173.48598134588,82173.38984019213,82172.97393126515,82172.79744872729,82172.66885696242,82172.55358198921,82170.68162344903,82170.52363233239,82170.39843153796,82170.17483907235,82170.04420972339,82169.95848289301,82169.91458240629,82169.7383845344,82169.46156380951,82169.27035214895,82169.0035759625,82168.92366240182,82168.84476898883,82168.75968652812,82168.63383014334,82168.18483634992,82167.70668986731,82167.49006413239
13,82164.82219709674,82163.58615851148,82158.89980292649,82158.2710217697,82157.76413315785,82156.31161861369,82154.68161553351,82153.86027850803,82153.74636642457,82153.50100754396,82151.96962048899,82151.74619504181,82151.64868382084,82150.7807458355,82150.34562480988,82150.14686813894,82149.84447888052,82149.75131215097,82149.32338236921,82149.24726524134,82149.12104987071,82149.0193391667,82147.21455655886,82147.05129689991,82146.92830521383,82146.70964417158,82146.5889892919,82146.50493812049,82146.46202101294,82146.29992917125,82146.03177542792,82145.74973095824,82145.50267319537,82145.42404269034,82145.34650349745,82145.26565773519,82145.1417972832,82144.70165097511,82144.23404732195,82144.0204056623
14,82139.5212974943,82138.31778376794,82133.7901438273,82133.19312667844,82132.71092091015,82131.29830552309,82129.41217232094,82128.6250934457,82128.51416854443,82128.29575436069,82126.74665513949,82126.53720032008,82126.4515162064,82125.61922476074,82125.04295906323,82124.84939612553,82124.56989368532,82124.47952112893,82124.11630043347,82124.04181493356,82123.84957689891,82123.76391615183,82122.06583263303,82121.92163337313,82121.80056692226,82121.58688978685,82121.46627813237,82121.38368534774,82121.34152777691,82121.18354781115,82120.85227276187,82120.70765645342,82120.45010994829,82120.37275781165,82120.29655966922,82120.13012677683,82120.00822083751,82119.60062170062,82119.1436842084,82118.93298751624
15,82114.60287926311,82113.4325941648,82109.05998793451,82108.47418759996,82108.01359214872,82106.6377428392,82104.79811202164,82104.0438796308,82103.93586051793,82103.80542058458,82102.3672134761,82102.15332979207,82102.05684409167,82101.25873678828,82100.2467357718,82100.0580309649,82099.79858551992,82099.72077001663,82099.37325738902,82099.30034927276,82099.17807611657,82099.06668315982,82097.43111549976,82097.29371392388,82097.22376957463,82096.95881646418,82096.84118117655,82096.76004984509,82096.71865481988,82096.56425463615,82096.31491523774,82096.17388286901,82095.88265402563,82095.8065497851,82095.72850856502,82095.46255439303,82095.34257413619,82094.91898408571,82094.47199656654,82094.26421233415
16,82090.09602775594,82088.95871864512,82084.87788864019,82084.3165618781,82083.877844855,82082.5362019488,82080.73913858322,82079.62759455334,82079.5223881809,82079.28926877471,82077.83421238957,82077.70302698037,82077.6196605681,82076.85554153266,82076.30638367217,82076.12236429853,82075.96449169495,82075.87853203772,82075.52528074084,82075.3588895748,82075.23885802733,82075.15537530443,82073.578730466,82073.43415326613,82073.31667437193,82073.05795918478,82072.93114857835,82072.85137440011,82072.81071577194,82072.65004025181,82072.33916484215,82072.20169770472,82072.00489384285,82071.93004502734,82071.85331407208,82071.59628377101,82071.47819999096,82071.06359300825,82070.62696081577,82070.42203651527
17,82066.4117391131,82065.30601662525,82061.23103544854,82060.69627613734,82060.28499524228,82058.97653829528,82057.21554847743,82056.15153816737,82056.04910176256,82055.82113963575,82054.46806025697,82054.32924864674,82054.2367628564,82053.18924072894,82052.65639065573,82052.47691741791,82052.32466870223,82052.24234295991,82051.92426334042,82051.85568430171,82051.73786871915,82051.64144404685,82050.12138113198,82049.92699545389,82049.81131215298,82049.61345366342,82049.49629377743,82049.41778354287,82049.37784768957,82049.22980109742,82048.9296445116,82048.79563854515,82048.55136301323,82048.47775467671,82048.4053027095,82048.1569635508,82048.04075296764,82047.65601732844,82047.22912430392,82047.02700873218
18,82044.3165845407,82043.27726542528,82039.3689925806,82038.84248404154,82038.45109400504,82037.16179999232,82035.46138049023,82034.43529193208,82034.32031235463,82034.09719260181,82032.73037995968,82032.6028179836,82032.50936387078,82031.49864957557,82030.98161341138,82030.80694304896,82030.65996533446,82030.58728081011,82030.28311053064,82030.2161125658,82030.07112586856,82029.96322713596,82028.49028762808,82028.31185938098,82028.2445056817,82027.99579168283,82027.88086561179,82027.80379134878,82027.76470897357,82027.62034574786,82027.39423427514,82027.26341859775,82027.03611118396,82026.9635846922,82026.8892400531,82026.64872524452,82026.5344207295,82026.13645641624,82025.72116251601,82025.52176433078
19,82021.2532597651,82020.20625824973,82016.3859745981,82015.88393565489,82015.57469645742,82014.31709721222,82012.64774344547,82011.66177172904,82011.54944515025,82011.4290424741,82010.15574929255,82010.02042492667,82009.94043335109,82008.96791335451,82008.46441745463,82008.29425330431,82008.15233968265,82008.06014409609,82007.76844051806,82007.72414948468,82007.51710797916,82007.4364760909,82006.03845507512,82005.8511989484,82005.73798643338,82005.54846573377,82005.42516057464,82005.34931111682,82005.31093319583,82005.17010340434,82004.88674972774,82004.43704794638,82004.16406889778,82004.09260827795,82004.01951189882,82003.70686505875,82003.59444461716,82003.22608257609,82002.82136165127,82002.62470507258
20,81998.11421831658,81997.09465959578,81993.39865246191,81992.90201612964,81992.60431762761,81991.37765367213,81990.02141819574,81989.0751828065,81988.96553969244,81988.74911618684,81987.46496954895,81987.34102566281,81987.23959722646,81986.27797263858,81985.78912570335,81985.62332906306,81985.49386724083,81985.41637786312,81985.13694162022,81985.09344600602,81984.9532373749,81984.84801985338,81983.49817808394,81983.32641119335,81983.21502264129,81983.02703005614,81982.91308010023,81982.8384859814,81982.80079134295,81982.65398368251,81982.30260827424,81982.10138517764,81981.91939332522,81981.8490765286,81981.77719202079,81981.55002601247,81981.4394024365,81981.05798144096,81980.66418133539,81980.47027089525
21,81976.10900383048,81975.15106325009,81971.52783738138,81971.05559395484,81970.76940934671,81969.57395384688,81967.97507231138,81967.06632632817,81966.97361962996,81966.76194363562,81965.5924095155,81965.39200035183,81965.31380388816,81964.41491312155,81963.95103497707,81963.78040736959,81963.58491841439,81963.49616966918,81963.21069598367,81963.16800943977,81963.03042531462,81962.95180670283,81961.64831189616,81961.47987177261,81961.37016174328,81961.13463650424,81961.02289632511,81960.94950889228,81960.91249125166,81960.77707295326,81960.50237768274,81960.37994806864,81960.11563293793,81960.04641048606,81959.97571085331,81959.75615671888,81959.64744022743,81958.56248538788,81958.17869528227,81957.98751074146
22,81953.76560495934,81952.79832550164,81949.2907954957,81948.82772089394,81948.55211883882,81946.73195159723,81945.17943973863,81944.30648822895,81944.20131019372,81944.01225824885,81942.85141436962,81942.72984047138,81942.65313010661,81941.910298812,81941.45951091297,81941.21895207296,81941.02896327955,81940.97296470904,81940.71713400618,81940.67523845975,81940.54024752634,81940.41484435048,81939.1579922537,81938.99135769617,81938.88187149752,81938.70482199428,81938.5928089659,81938.52065310036,81938.4842950347,81938.35211556588,81938.03356476719,81937.91392552565,81937.65564866227,81937.58752762282,81937.51794414356,81937.31426682195,81937.160814511,81936.80062477202,81936.42709101383,81936.23857026789
23,81932.15036447399,81931.20942956596,81927.90353893558,81927.45553724273,81927.19110022677,81924.95883726765,81923.43802062134,81922.60193179609,81922.49940775565,81922.29652073063,81921.1275784623,81920.96555871176,81920.87754813943,81920.18865093101,81919.86293902091,81919.69843379778,81919.51516475089,81919.4598000999,81919.21588176113,81919.1522629034,81918.95809865725,81918.88055334444,81917.6669501971,81917.53638576402,81917.49261450375,81917.26599530388,81917.15669897535,81917.08578268944,81917.05013817427,81916.92106224518,81916.61167374873,81916.494705108,81916.35070925608,81916.28366788219,81916.21517234844,81916.01027160927,81915.90404037687,81915.55216524092,81915.18898606827,81915.00311180607
24,81911.04946271885,81910.26569228465,81906.97969737633,81906.59750791726,81906.34143510365,81904.1866396483,81902.70653889014,81901.90561827924,81901.81953610756,81901.71045627908,81900.61716681221,81900.4896433187,81900.40426589912,81899.58116140748,81899.15230299291,81898.92439599821,81898.74694885057,81898.67450478423,81898.41306190746,81898.37239680073,81898.24235985825,81898.14389683658,81896.97376380791,81896.81159614079,81896.70436875164,81896.48530024594,81896.36681474235,81896.2972470879,81896.26219979385,81896.13625492003,81895.87645267422,81895.7621474012,81895.59260043892,81895.52669276946,81895.45933556277,81895.333915306,81895.22942262271,81894.90269018034,81894.5488976152,81894.36562726318
25,81890.54391057129,81889.68987333892,81886.59710180244,81886.22772293398,81885.97891422294,81883.93099367987,81882.49284882483,81881.72536247919,81881.62748480588,81881.43079807355,81880.39965814701,81880.24238346945,81880.15057177619,81879.51551061096,81879.09932062493,81878.94074427834,81878.76772814742,81878.7133034722,81878.44195897931,81878.40204474112,81878.2147002082,81878.12531942969,81876.9985172498,81876.83804053639,81876.73262180449,81876.56299245,81876.45406309218,81876.38569526063,81876.35123437633,81876.22381105165,81876.03508936134,81875.92325722892,81875.73799237008,81875.67309101202,81875.60679353254,81875.4768318347,81875.37402877425,81875.03687782254,81874.69286579135,81874.51216227938
26,81872.09861300192,81871.36615584957,81868.38468135381,81868.02646788843,81867.78547038659,81865.7674466505,81864.36769555468,81863.2709424801,81863.16189224453,81862.96945512822,81862.02281964413,81861.83270155767,81861.7239516339,81860.95139951835,81860.62089366645,81860.46609262002,81860.30762265035,81860.25385822929,81860.00587339094,81859.96667753288,81859.78659067502,81859.70719183312,81858.61550451114,81858.4709748681,81858.40961034526,81858.1987755079,81858.09184480802,81858.02488135365,81857.99114132577,81857.86977116132,81857.67322118573,81857.563887889,81857.36600042538,81857.30218899043,81857.23961514994,81857.12063708683,81857.01961741899,81856.70665329321,81856.37142401523,81856.19324183569
27,81852.58388604232,81851.87523270608,81849.01797007909,81848.4431034917,81848.20946957925,81847.17752890871,81845.81935123829,81844.85918029663,81844.76539519256,81844.57715551987,81843.53432151178,81843.41167345148,81843.32878134644,81842.61212519309,81842.28923270275,81842.071978833,81841.91772120335,81841.8471642648,81841.60686215578,81841.5460121667,81841.36286250333,81841.26622926553,81840.20840623925,81840.0408855021,81839.88220912957,81839.71953702757,81839.60455038786,81839.53879425884,81839.50567672017,81839.38293574053,81839.05246729759,81838.94583582638,81838.33715220506,81838.27434361476,81838.21011576313,81838.08832543812,81837.98898259718,81837.6656771931,81837.33977035763,81837.16408981278
28,81833.65658400761,81832.96789001703,81830.08247276249,81829.69326085938,81829.46780360967,81827.56304634555,81826.23468459521,81825.30799611451,81825.2032890968,81825.01914162902,81824.06773637587,81823.9153400161,81823.82607705194,81823.09950286751,81822.78555709994,81822.63674644138,81822.51447455896,81822.46168746374,81822.2306043937,81822.19259195088,81822.06971160963,81821.971164199,81820.9456805627,81820.7928608242,81820.68947198312,81820.48385798014,81820.37912285313,81820.31447109226,81820.2819689757,81820.16511058097,81819.97481632544,81819.87069455202,81819.74042978996,81819.48323502074,81819.403800256,81819.28541552348,81819.18770235986,81818.88833604212,81818.57194894322,81818.39874368103
29,81814.7697147183,81814.10205078368,81811.4255025098,81811.05707714744,81810.83853465317,81808.99644732752,81807.70459647244,81806.67578417255,81806.57327670962,81806.3930793755,81805.46877405011,81805.34936464787,81805.24374419238,81804.56230266485,81804.25663385699,81804.04765735433,81803.90033764472,81803.79706479795,81803.51516462906,81803.47787325793,81803.30122984145,81803.20622934407,81802.21418008694,81802.07632208569,81801.97504746285,81801.82213289445,81801.71929841467,81801.65584835885,81801.62395079782,81801.50542924245,81801.32005982504,81801.21835832958,81800.98442664457,81800.92262351111,81800.84454041944,81800.59433365264,81800.49823124899,81800.18871784686,81799.88583651185,81799.71508383148
30,81795.6055709655,81794.91782686605,81792.2230222853,81791.85246490914,81791.62045608832,81790.66407497038,81789.4113477917,81788.50064276005,81788.29171237597,81788.1801214577,81787.2705797063,81787.05987065498,81786.97943745842,81786.32005485214,81786.02722676791,81785.89129559681,81785.74791788467,81785.66421333281,81785.41230659094,81785.3537628674,81785.18111359516,81785.08424229982,81784.12201170652,81783.96216843268,81783.86126109146,81783.66320508727,81783.56238336439,81783.50000386692,81783.46872038525,81783.35607236766,81783.09048243506,81782.99114474397,81782.82195414336,81782.7610145194,81782.6842511555,81782.49484427122,81782.40042864138,81782.09860352255,81781.79934594396,81781.63096393598
31,81777.63211480281,81776.99796463821,81773.50881510737,81773.1285251023,81772.90379908853,81770.73206021878,81769.71488935535,81768.83313083988,81768.62944992399,81768.45401516402,81767.57894330518,81767.43311110168,81767.35138058303,81766.69359728321,81766.40182430574,81766.19030611552,81765.93676739768,81765.88104960052,81765.63785214761,81765.60169621042,81765.45119602169,81765.37865920883,81764.44595695472,81764.32879673758,81764.17556717759,81764.02903066309,81763.93019339052,81763.86885679387,81763.83811898853,81763.72358152278,81763.54475437617,81763.38986154189,81763.20688980684,81763.12219129517,81763.04670663233,81762.93476996673,81762.8419150502,81762.56202583213,81762.27281276096,81762.10670750504
32,81758.23829944205,81757.58346909296,81755.11327490569,81754.77570832192,81754.55798498659,81752.90187775898,81751.70429835885,81750.73980208086,81750.66769944207,81750.51017464974,81749.7020397836,81749.54965151721,81749.44704117601,81748.81170220213,81748.52788956236,81748.39007494054,81748.13972608898,81748.08823681087,81747.85047246491,81747.81499922191,81747.64907052997,81747.55631638528,81746.6550399462,81746.52222524752,81746.4236984032,81746.23281937493,81746.13601574325,81746.0757697613,81746.0456074415,81745.93699616689,81745.7720750141,81745.68402776906,81745.51996114643,81745.4364711714,81745.36470657735,81745.18230323827,81745.09108045822,81744.80251205029,81744.52522766536,81744.36148463612
33,81742.29630169083,81741.66017284062,81738.31683992085,81737.9704880887,81737.757792271,81736.14992089904,81734.98633899589,81734.18860718716,81733.9185175137,81733.70980444089,81732.88584218224,81732.74497993093,81732.6670617116,81732.06833631964,81731.79229801147,81731.59820353318,81731.4099138271,81731.3418629752,81731.09132407332,81731.03505817815,81730.89092832041,81730.81614661342,81729.94222797728,81729.78812491163,81729.72573402317,81729.58186158378,81729.46977026202,81729.41056275067,81729.3809786984,81729.27032911306,81729.09710332798,81729.0037988109,81728.82688811261,81728.74458810815,81728.6715407717,81728.49382954187,81728.40412108984,81728.12184041835,81727.73588051033,81727.57450481763
34,81725.58662787445,81724.96789382305,81721.86881205309,81721.47138047375,81721.26503640262,81719.41709752435,81716.66479867442,81715.85315642002,81715.66042748783,81715.49472850365,81714.60392071638,81714.49192453164,81714.40729046796,81713.93055723814,81713.65693133489,81713.53013467447,81713.34840679774,81713.29792392257,81713.07355458765,81713.0391704271,81712.89786128461,81712.79381815455,81711.94900247331,81711.81991127288,81711.72334602731,81711.54173786496,81711.43179520406,81711.3733557013,81711.34427960751,81711.2396572589,81711.07134406839,81710.95653050057,81710.7977643506,81710.71658990753,81710.64475727215,81710.49350455805,81710.40528507353,81710.14292505156,81709.87593571306,81709.71674950128
35,81705.63785675881,81705.03636633705,81701.98044677831,81701.63142426017,81701.4645774387,81699.92079363775,81698.80193909086,81697.71864671711,81697.55106218609,81697.34962063014,81696.3938612959,81696.29228009254,81696.19268361422,81695.62548148431,81695.3621009216,81695.23170944423,81695.06571402206,81694.97545137552,81694.75919427005,81694.72220017904,81694.5835709801,81694.51327673384,81693.69619293866,81693.54646524385,81693.39788805919,81693.27279842942,81693.17898866671,81693.1215247548,81693.0929960777,81692.98742750098,81692.83276921607,81692.693141021,81692.52203915786,81692.44200392133,81692.37141366178,81692.20102687279,81692.0691544751,81691.79916121812,81691.43947597733,81691.28255888028
36,81688.93478418558,81688.30616290102,81684.6114445765,81684.27422175922,81684.11042965739,81682.61086702876,81679.99969488183,81679.26383099076,81679.17005818644,81679.06807293522,81678.3064336852,81678.13901609904,81678.06339298986,81677.49390306874,81677.23704660028,81677.04960401967,81676.88858055686,81676.8232234889,81676.63003850829,81676.59664162235,81676.46066298574,81676.36803902288,81675.57676634994,81675.45197750561,81675.3559485526,81675.17802497448,81675.07830830288,81675.02175548763,81674.99372486342,81674.89260824161,81674.65860137288,81674.26347794749,81674.08570328284,81674.00679358502,81673.90399390226,81673.76576482014,81673.67937028334,81673.4290861041,81673.08327959935,81672.92868604968
37,81669.72787626382,81669.08326570716,81666.60305761622,81666.23223609339,81666.07178563811,81664.31689300691,81663.24639068797,81662.50260663079,81662.24570538063,81662.04954134676,81661.21792709359,81661.11850789629,81661.03627032989,81660.48271037426,81660.25717717397,81660.1279118016,81659.95830664973,81659.9047868856,81659.71556038113,81659.67958557044,81659.5463030916,81659.45671713338,81658.68819542602,81658.54244975143,81658.44851732606,81658.33071889379,81658.2232240253,81658.16759311328,81658.14008253213,81658.05548986302,81657.8270534463,81657.71184996582,81657.57778471359,81657.50000626464,81657.43152993626,81657.3331706859,81657.00579796945,81656.14772233323,81655.90329304144,81655.75079489412
38,81652.63681341126,81652.00905310907,81648.43941282845,81648.14238356598,81647.94704383369,81646.62078551631,81644.32806557717,81643.63567000287,81643.54460870815,81643.38896948533,81642.58332826993,81642.4520169854,81642.35521889063,81641.70702231725,81641.45812681467,81641.32501930087,81641.16896596279,81641.10265820361,81640.9180522433,81640.86456873643,81640.73438149449,81640.66276774275,81639.91597735559,81639.79515419237,81639.7353213045,81639.57569584524,81639.46251604127,81639.40779708709,81639.38075799239,81639.27743497517,81639.06281565045,81638.96410387955,81638.81560619295,81638.73886545558,81638.65698527993,81638.56110002266,81638.47724283335,81638.22924501996,81637.79027956576,81637.63991971052
39,81636.04161258969,81635.46479885039,81633.06298323664,81632.75328579149,81632.5984846686,81631.37674789476,81629.14100518139,81628.17446165583,81628.01416141243,81627.82504313752,81626.95256159638,81626.84813204876,81626.7747058091,81626.14404774847,81625.90159558361,81625.77879739445,81625.62671908326,81625.57787831084,81625.3308370364,81625.2958020283,81625.16815267663,81625.08017758225,81624.35544020083,81624.25002391922,81624.18043452763,81624.0523247706,81623.95552796872,81623.90169444421,81623.87523878147,81623.79411715167,81623.57284318213,81623.46885825437,81623.27698377738,81623.14972889533,81623.06913863981,81622.8951076213,81622.81263455588,81622.57063808976,81622.25591584311,81622.10769880241
40,81619.21280672,81618.62860812871,81616.0149249373,81615.71210559804,81615.52296983433,81614.32903176534,81611.99810635875,81611.34262474532,81611.16395969759,81610.97879526747,81610.20428053709,81610.0644505821,81609.96988559408,81609.35797399518,81609.1105733724,81608.92257244105,81608.74378165722,81608.65654013338,81608.44041702093,81608.40874059248,81608.29388017139,81608.21484287971,81607.51223343652,81607.37232670258,81607.22867071719,81607.074161706,81606.97944940931,81606.92646556027,81606.90048102787,81606.80106071552,81606.58563972585,81606.48399561216,81606.3161707056,81606.24144429571,81606.17597673024,81606.01841571418,81605.93731918946,81605.70082662243,81605.24503152861,81605.0989377773
