,VehPower,VehAge,DrivAge,BonusMalus,Density,Diesel
279,180471.67383821367,180471.32963249288,180470.8127793786,180470.68017926492,180470.5343274335,180470.32195907927
280,180469.9082013829,180469.55516482692,180469.07607324581,180468.9366138958,180468.78235296992,180468.62674220646
281,180468.19629572536,180467.84158297427,180467.34677664522,180467.2054599529,180467.05971696344,180466.9064788759
282,180466.45671196628,180466.10830456245,180465.61520811776,180465.49303268542,180465.36036615015,180465.1958620352
283,180464.76957082437,180464.4259279324,180463.88692946866,180463.72508510866,180463.57678168517,180463.4061457104
284,180462.95968660584,180462.60762007438,180462.12084529677,180461.99585827865,180461.85175952822,180461.66314243377
285,180461.23755871237,180460.89190495893,180460.3802077954,180460.25125799008,180460.10101584528,180459.90381216974
286,180459.45839295018,180459.11737537794,180458.63250625035,180458.5117281462,180458.3661637114,180458.20235547906
287,180457.7812313863,180457.4444114486,180456.9304910124,180456.7670173594,180456.6217433273,180456.44605258055
288,180456.04065707076,180455.69767060742,180455.25342589623,180455.13131765515,180455.00060377482,180454.85281740723
289,180454.4114881266,180454.07293985062,180453.56936906697,180453.4441705679,180453.30176117553,180453.1331944699
290,180452.71364543505,180452.37193713165,180451.88627587835,180451.74858212256,180451.60267864933,180451.38631294435
291,180450.96843484484,180450.63873792667,180450.1810758098,180450.05541833956,180449.90876609043,180449.73986464698
292,180449.3005023949,180448.94867732047,180448.4350892324,180448.30036296323,180448.15638700855,180447.98235341566
293,180447.56734165805,180447.17186574312,180446.71736947744,180446.57186386522,180446.4416174462,180446.26063994213
294,180445.83884825194,180445.47433129122,180444.96269634386,180444.84272357775,180444.70036648682,180444.5627139795
295,180444.1496337654,180443.7451299713,180443.29242219744,180443.1543180475,180443.01019752785,180442.80414104095
296,180442.36793673638,180442.047867621,180441.5811789099,180441.4540359907,180441.30571065302,180441.07832118747
297,180440.65647475087,180440.26056687115,180439.7840772737,180439.64025239815,180439.49784530202,180439.3191784597
298,180438.89769911213,180438.566303946,180438.12634795532,180438.0077980851,180437.8662890223,180437.68725696157
299,180437.25515251572,180436.88879154553,180436.41392055026,180436.27740201002,180436.12867666216,180435.9456102401
300,180435.52645944257,180435.13397587894,180434.6703403546,180434.5366475508,180434.39640229885,180434.16065468147
301,180433.7593950889,180433.39613724448,180432.96000668348,180432.83838787794,180432.7070037932,180432.50749003922
302,180432.06668838143,180431.6891311761,180431.2474698598,180431.12963333394,180430.9881109445,180430.80603792024
303,180430.39094934062,180430.001746659,180429.52721730949,180429.38401623673,180429.24629699258,180429.0787359744
304,180428.64081589007,180428.32738548284,180427.9324062608,180427.79833632152,180427.65113290114,180427.45889537083
305,180427.0448127202,180426.68859046296,180426.24659780803,180426.10872345534,180425.96508261512,180425.80448229844
306,180425.3922096598,180425.00690446887,180424.50547640357,180424.39105228346,180424.2512958002,180424.07279655864
307,180423.6293398706,180423.30270670238,180422.91242353187,180422.79510582614,180422.66809275342,180422.48836416483
308,180422.06823750833,180421.72909479582,180421.22927228862,180421.08922165993,180420.94664257197,180420.79734467232
309,180420.35615223457,180420.0467290893,180419.65746322297,180419.5286070833,180419.38841739416,180419.20899317344
310,180418.81590584456,180418.48312066437,180417.9810644434,180417.8564973358,180417.71384068608,180417.5450436115
311,180417.12741165847,180416.80631891862,180416.3936278015,180416.25687235594,180416.11547006638,180415.8574348032
312,180415.41910409348,180415.0971701843,180414.62126801145,180414.50341500336,180414.37588319086,180414.20216751617
313,180413.79576588966,180413.48001658218,180413.0079786141,180412.8806213282,180412.7413970543,180412.54637535207
314,180412.11017117958,180411.78399934774,180411.37010859844,180411.232375747,180411.10738621172,180410.92711546714
315,180410.5135207774,180410.18474172082,180409.72437800452,180409.61494319784,180409.47675732354,180409.25656142124
316,180408.85138911003,180408.48952982854,180408.07567542605,180407.95308301342,180407.8131877255,180407.62427084256
317,180407.19025312085,180406.88367934088,180406.3803759321,180406.24708339054,180406.1054466075,180405.94894807896
318,180405.55328120597,180405.2259639858,180404.75533060828,180404.62644289804,180404.49038405292,180404.29613845196
319,180403.8647699435,180403.54840781062,180403.12982685238,180402.99611264406,180402.8602749134,180402.6554001466
320,180402.24548775417,180401.94633392565,180401.437152351,180401.32707423618,180401.18353368313,180401.01256780728
321,180400.6042411897,180400.28032280545,180399.8208348959,180399.6889992021,180399.55273863088,180399.346674586
322,180398.94842504576,180398.6333120087,180398.17195256567,180398.05500655988,180397.93245598965,180397.73452045376
323,180397.32806009825,180397.00309608027,180396.59315809346,180396.4608952455,180396.3230538176,180396.14014452609
324,180395.6722280238,180395.3620506321,180394.8701505426,180394.7287441496,180394.5948928126,180394.39408992432
325,180393.94893515596,180393.63720569492,180393.22839543445,180393.11783562196,180392.99521022485,180392.82209706464
326,180392.3541001574,180392.03035887663,180391.5323991702,180391.40420140745,180391.27036251535,180391.0885566505
327,180390.6464067893,180390.34986823844,180389.93417996797,180389.8146421517,180389.6782794345,180389.50250667494
328,180389.10721145288,180388.80253601228,180388.36087473287,180388.22801169095,180388.0889522174,180387.8082911827
329,180387.36805205682,180387.01733511634,180386.5398048306,180386.4177495882,180386.28470679422,180386.11275635578
330,180385.69089321134,180385.33422989454,180384.86300264404,180384.73309653584,180384.6119695597,180384.40807441613
331,180383.94791897884,180383.63185575692,180383.22755901556,180383.09909454273,180382.9658109617,180382.7857857986
332,180382.3872717194,180382.10527847637,180381.66041385263,180381.54647189262,180381.41297692433,180381.2240777493
333,180380.80496881163,180380.4903800751,180380.04440030747,180379.91135298193,180379.77523108653,180379.58417866685
334,180379.1272485303,180378.80964420098,180378.40471800003,180378.29024233774,180378.15921465252,180377.96390969577
335,180377.57496295584,180377.2677577716,180376.80105001703,180376.67397922397,180376.54152213864,180376.37767591985
336,180375.9755735443,180375.6766401431,180375.19544327326,180375.06219721294,180374.92495941877,180374.75935245867
337,180374.31349247985,180374.00831098697,180373.60496729452,180373.47059662675,180373.3393430746,180373.1522304483
338,180372.7584050591,180372.4461969858,180372.01989244536,180371.90862455108,180371.7771809894,180371.6155853362
339,180371.2307457971,180370.9335994438,180370.50117667465,180370.38437426861,180370.2535888064,180370.0847374413
340,180369.67827316065,180369.37959367235,180368.90867808933,180368.76586744544,180368.64754078805,180368.45578675205
341,180368.03414166486,180367.68623323727,180367.27918244415,180367.18335126044,180367.0502346774,180366.86107922075
342,180366.45635057343,180366.14510148898,180365.67203740886,180365.54593401804,180365.41134303808,180365.22748979816
343,180364.83809138119,180364.53724306682,180364.13119691052,180364.03782912964,180363.91729465025,180363.70021392385
344,180363.29723158752,180363.00379112028,180362.54179580303,180362.3918834484,180362.25932308,180362.0980202012
345,180361.69439962853,180361.39988801812,180361.00834906782,180360.9153980032,180360.78358665743,180360.51035603817
346,180360.10901248967,180359.81021204515,180359.35519493127,180359.23754502484,180359.1042544612,180358.86287115555
347,180358.4464249505,180358.13223489947,180357.70558798718,180357.60110702983,180357.4656662722,180357.29575108818
348,180356.8969207101,180356.5932156804,180356.1568029516,180356.0437737864,180355.91425377992,180355.74814574883
349,180355.33362619008,180355.0168677233,180354.5733929552,180354.44776125453,180354.31586742605,180354.11851376522
350,180353.74351048106,180353.4371733395,180352.99192877515,180352.89696162657,180352.76420291557,180352.57165521727
351,180352.1371957342,180351.8258145874,180351.40649469974,180351.2933842609,180351.16211424558,180351.00924953705
352,180350.62827310208,180350.31370495542,180349.8750211789,180349.77353911614,180349.65183614803,180349.43680284568
353,180348.99568592236,180348.68408257753,180348.23311179312,180348.11457418985,180347.98564161552,180347.8208833424
354,180347.42595924647,180347.09482758303,180346.66477775382,180346.55583559346,180346.4245946448,180346.25201494058
355,180345.8580248508,180345.54442040488,180345.11913131358,180345.01018891402,180344.87484372652,180344.66092190775
356,180344.26765556904,180343.91385365184,180343.4748419191,180343.36647792207,180343.23718673942,180343.04084954786
357,180342.66263911861,180342.37625650794,180341.92905067344,180341.81872363057,180341.68929912138,180341.52561628926
358,180341.10473853222,180340.79224463194,180340.31598485526,180340.22173230196,180340.10192188874,180339.91332522346
359,180339.52251135698,180339.19331031665,180338.8081028025,180338.68675481546,180338.55829761675,180338.37509073477
360,180338.00676896732,180337.70987885725,180337.2885630682,180337.19957189145,180337.07183066834,180336.78945141216
361,180336.42275393923,180336.1124162513,180335.6902156238,180335.58632524108,180335.45840239723,180335.28220738002
362,180334.87234183308,180334.56173242247,180334.12354688725,180334.0134587938,180333.8856661844,180333.69116708142
363,180333.26663343984,180332.93834295266,180332.53140912484,180332.42805014912,180332.30949441175,180332.16202997143
364,180331.80327544553,180331.51371247793,180331.06287249862,180330.95142368338,180330.8260486032,180330.60066932504
365,180330.21497016805,180329.8901451468,180329.47366481976,180329.38410654373,180329.25605627068,180329.07494003323
366,180328.68970385552,180328.3964659774,180327.96215716435,180327.84297000687,180327.71088464104,180327.5466896793
367,180327.14224490977,180326.8398981251,180326.40855383672,180326.3185947719,180326.19253124754,180325.98044064065
368,180325.5961449821,180325.24079591298,180324.82054276424,180324.706707572,180324.58114694408,180324.41422205814
369,180324.01565486606,180323.7326544579,180323.2920239489,180323.204721071,180323.08270653855,180322.90702401433
370,180322.50514302513,180322.18585939528,180321.7239130416,180321.61712651432,180321.4859937888,180321.31841278356
371,180320.9573402851,180320.65335333932,180320.26835065812,180320.16390538224,180320.03344296187,180319.85415264405
372,180319.47495063354,180319.1650958584,180318.73809143878,180318.63594876436,180318.50618086412,180318.29993766066
373,180317.89861246888,180317.5981153499,180317.20605049861,180317.10432535483,180316.9731206703,180316.7754204913
374,180316.3887490343,180316.08452055158,180315.64194302954,180315.5427963901,180315.42335154777,180315.28672895517
375,180314.90773786398,180314.60438499073,180314.19558125307,180314.09436196677,180313.96389152564,180313.6946616593
376,180313.31790591893,180313.0329010896,180312.5958919358,180312.5119591052,180312.38448095293,180312.18774054208
377,180311.8109496122,180311.4516392277,180311.01516973996,180310.89805472214,180310.76120663673,180310.57008619118
378,180310.1731017711,180309.85552004704,180309.4506870727,180309.36391158254,180309.2320922307,180309.0677393397
379,180308.68990637263,180308.43244862603,180308.02572061907,180307.90920108985,180307.7737879734,180307.61589966103
380,180307.28136073274,180306.96510465723,180306.56085611423,180306.45568426998,180306.33260287013,180306.11719695834
381,180305.71927666717,180305.4195933815,180304.98155226093,180304.89517529035,180304.7629723113,180304.60995433887
382,180304.26847386293,180303.96971859428,180303.58191892714,180303.47140955873,180303.33832021558,180303.1314144966
383,180302.74980036193,180302.43565055612,180302.00178465198,180301.8990609163,180301.76510510215,180301.58109550644
384,180301.2208994421,180300.88032815472,180300.47612781049,180300.39067432034,180300.2612740265,180300.09584994355
385,180299.6980841953,180299.43415705828,180299.00460489021,180298.8966313572,180298.7730139303,180298.57408996765
386,180298.2152407964,180297.90326331905,180297.47859591417,180297.3747381835,180297.24513885498,180297.11086794597
387,180296.73253636408,180296.41911708913,180296.02713600636,180295.92919887224,180295.79800538425,180295.59135354144
388,180295.24051135604,180294.93321359236,180294.52175552543,180294.42047222325,180294.2979460457,180294.11208410887
389,180293.73541760142,180293.41773127695,180293.0508675296,180292.96897125948,180292.83827216504,180292.68888340474
390,180292.3534065389,180292.05945246477,180291.68437217784,180291.57588587858,180291.44421882706,180291.2652752168
391,180290.89028221392,180290.59689629532,180290.16881838642,180290.07081856445,180289.9359836416,180289.74273425047
392,180289.35835519983,180289.0602232479,180288.6769129036,180288.5783454192,180288.44888368546,180288.2949714246
393,180287.92768870768,180287.62728981007,180287.22755288729,180287.1285000027,180286.99781940223,180286.80131159438
394,180286.4488759349,180286.14866178544,180285.72790066182,180285.64706868623,180285.5179790018,180285.27434942906
395,180284.92246778982,180284.62682665343,180284.26711001215,180284.16366498126,180284.03543411975,180283.86134076578
396,180283.49052712627,180283.19211556483,180282.8135918623,180282.7172346402,180282.59909444442,180282.42147679857
397,180282.07142710363,180281.73607972194,180281.3164390003,180281.23453623842,180281.1084103135,180280.9462085492
398,180280.56650403008,180280.27686569822,180279.85874443414,180279.75873226556,180279.62587428532,180279.4228213528
399,180279.09384674462,180278.78250441607,180278.44269705153,180278.34882325266,180278.22222902867,180278.03965827057
400,180277.65788700528,180277.31594169827,180276.92839647288,180276.82597267546,180276.70134722794,180276.54661750724
401,180276.18541997034,180275.91937931938,180275.54678519198,180275.46767991976,180275.34155526804,180275.13383685757
402,180274.76796372083,180274.4666407596,180274.0046767706,180273.9077024276,180273.783030181,180273.62360618266
403,180273.27827515377,180272.98712859646,180272.60562948493,180272.52660187532,180272.4107727997,180272.2266830873
404,180271.85323163678,180271.55858562837,180271.1810839521,180271.08169634215,180270.95815528693,180270.81715897738
405,180270.4635209354,180270.17840240037,180269.80774407613,180269.72635599514,180269.60387074435,180269.42641054536
406,180269.084137021,180268.78829010134,180268.3500870674,180268.2386668978,180268.1083965836,180267.92008249206
407,180267.5581459425,180267.27768369234,180266.87128773512,180266.77544082995,180266.65097040747,180266.49544029063
408,180266.15327641708,180265.8471241833,180265.4779056402,180265.38487786415,180265.2601909219,180265.11409932683
409,180264.75840568313,180264.45425872644,180264.0721040142,180263.97475157533,180263.8501897597,180263.65158932202
410,180263.2998937326,180263.02054880006,180262.66115456124,180262.56683269306,180262.45297440153,180262.2680693435
411,180261.9092549939,180261.62130025553,180261.23763237175,180261.1409732745,180261.01764464896,180260.83767571952
412,180260.4988818525,180260.21056725763,180259.8200555717,180259.71471082082,180259.5902639994,180259.39081738034
413,180259.07257136764,180258.7876390947,180258.42998815223,180258.33427743946,180258.2214528103,180258.0765961326
414,180257.72016147757,180257.4392214306,180257.04899429082,180256.95261818235,180256.83064411813,180256.64453011472
415,180256.2889171944,180255.95248910238,180255.57172433432,180255.46017404395,180255.3363448246,180255.15946354571
416,180254.79302901006,180254.46558315645,180254.0782958426,180253.97481775767,180253.85277328826,180253.6847232392
417,180253.36822974434,180253.02208673445,180252.64904307664,180252.551706226,180252.4248607178,180252.23426313867
418,180251.88657743944,180251.57491727042,180251.20315146266,180251.10349172555,180250.98076851387,180250.7137973068
419,180250.34753603532,180250.04942092206,180249.69408495256,180249.6123529935,180249.4934701975,180249.26815564831
420,180248.9354140513,180248.64781764595,180248.28407341987,180248.1750379541,180248.06274023396,180247.90732063923
421,180247.59464584826,180247.31721658714,180246.90883240182,180246.81443706836,180246.695944483,180246.52006509423
422,180246.1579334661,180245.8633320631,180245.44612915383,180245.33102774434,180245.2092017162,180245.02436259616
423,180244.67506440385,180244.40026022797,180244.01404193093,180243.92746386083,180243.8075664451,180243.64306369546
424,180243.28090769344,180242.9731164736,180242.58802042625,180242.4958529243,180242.3847201136,180242.21258102744
425,180241.88470650566,180241.6115354217,180241.22883385996,180241.1090274318,180240.9895333372,180240.82402585328
426,180240.5137587636,180240.20488943567,180239.87564447834,180239.77721074654,180239.65877460418,180239.46448100425
427,180239.11853859745,180238.8374902747,180238.47650215705,180238.3842949012,180238.26559163,180238.04409031576
428,180237.71994299773,180237.39844108757,180236.99145840286,180236.89854491327,180236.78854277125,180236.6301959505
429,180236.27330628887,180235.95307006058,180235.5962848852,180235.47980619417,180235.3614507051,180235.1980113464
430,180234.89302426594,180234.62169512847,180234.23208445497,180234.13877228566,180234.0216906931,180233.82588502613
431,180233.48678439428,180233.20694378746,180232.8356302636,180232.73867612082,180232.61573925294,180232.4372266913
432,180232.11591828286,180231.78478207652,180231.4267004034,180231.3301961676,180231.21170809522,180231.01480817844
433,180230.68168439833,180230.37776271882,180229.99232589596,180229.89407151498,180229.77687555645,180229.60266253105
434,180229.2510259002,180228.91897349703,180228.51516823896,180228.40786485493,180228.3004473921,180228.15065513566
435,180227.84638636632,180227.53691976238,180227.15840215347,180227.08135597818,180226.96570117527,180226.7534119543
436,180226.43495623808,180226.16494918993,180225.8071559316,180225.6911867267,180225.5845919143,180225.39141908524
437,180225.05679166745,180224.75396841942,180224.37126336803,180224.2727763929,180224.16986314644,180223.96276458167
438,180223.6467287551,180223.35052525747,180222.98598912847,180222.8984379499,180222.7921784887,180222.64094102124
439,180222.3067377579,180221.99295934752,180221.57404500747,180221.47206765495,180221.36729359036,180221.18022247992
440,180220.88184287975,180220.58460920668,180220.26064639527,180220.15663722908,180220.05115072732,180219.89093730546
441,180219.5291604264,180219.23690530538,180218.83768616893,180218.74761078384,180218.64570598863,180218.4769324647
442,180218.1600612587,180217.854861528,180217.48361023155,180217.38712684176,180217.2822144445,180217.08303505267
443,180216.73750732036,180216.43290041582,180216.07231436323,180215.98141347023,180215.87756033623,180215.67399825397
444,180215.36751080817,180215.0746284515,180214.7253240225,180214.62609070883,180214.52282206385,180214.32563548212
445,180214.03132759518,180213.71929085246,180213.37367838115,180213.28887592207,180213.1866145588,180213.00121261907
446,180212.68096410565,180212.39694726112,180212.00139430226,180211.9060103708,180211.80198228155,180211.61794215898
447,180211.2906920571,180210.9772053227,180210.58986299785,180210.49949168225,180210.39642177447,180210.25295578464
448,180209.93044383734,180209.6177766842,180209.25892004374,180209.17720224452,180209.07480120793,180208.9118403068
449,180208.59437768592,180208.28263990104,180207.8942266475,180207.8051002276,180207.70360271764,180207.52310422485
450,180207.2238768448,180206.92572127873,180206.57537044835,180206.4642590193,180206.36207041872,180206.17291401513
451,180205.81333618597,180205.45767551582,180205.09580357376,180205.01388624005,180204.91239561024,180204.7245132373
452,180204.41767414508,180204.1054392641,180203.75969409078,180203.67336675996,180203.5728009979,180203.4442053996
453,180203.14607358314,180202.83828798664,180202.44113475992,180202.35754952108,180202.25535317833,180202.05473777084
454,180201.74905822746,180201.4751252436,180201.08186987793,180200.98962583163,180200.88852139772,180200.7158887117
455,180200.3715779563,180200.0842836447,180199.70483984528,180199.61339816518,180199.51280313352,180199.3225910184
456,180199.0296157212,180198.75329325756,180198.38701536114,180198.3108102665,180198.20940672516,180198.08159402915
457,180197.76960544896,180197.47932460322,180197.0836763793,180196.98683978952,180196.8876079074,180196.67494723815
458,180196.36583681463,180196.0984197662,180195.76176422194,180195.6703526785,180195.57022449287,180195.40930741126
459,180195.11545216077,180194.81474670285,180194.44776059128,180194.3682161372,180194.26882228695,180194.0552225083
460,180193.73573681628,180193.45100481293,180193.07156817237,180192.98466019356,180192.8842921369,180192.76126315194
461,180192.43207489068,180192.14408592458,180191.7277778576,180191.6370161983,180191.53871948033,180191.330923575
462,180191.01072306378,180190.70898805285,180190.38860473223,180190.3094549119,180190.2102937471,180190.05959036807
463,180189.7673791842,180189.50028740492,180189.13597954865,180189.0448356421,180188.94615322654,180188.7907177922
464,180188.47151866913,180188.16541862462,180187.77416125618,180187.69496741847,180187.59549521367,180187.40669534876
465,180187.10840158997,180186.7937249128,180186.42263751765,180186.33006940119,180186.23273726818,180186.0619516439
466,180185.74436174717,180185.48933698164,180185.13461796555,180185.04476491077,180184.94647269847,180184.75475016749
467,180184.44114781643,180184.11801919818,180183.72979697777,180183.65182793664,180183.55418545293,180183.38959222139
468,180183.0698536553,180182.77017314147,180182.37656316222,180182.28166155374,180182.1832060708,180181.98768016417
469,180181.71528227083,180181.4270417188,180181.07822218863,180180.9891575256,180180.89099980053,180180.71668726642
470,180180.39314592548,180180.08160775318,180179.74501460532,180179.66958842825,180179.57442862348,180179.376430129
471,180179.05744906707,180178.79546157405,180178.40630569612,180178.31619709378,180178.21957687062,180178.02461102384
472,180177.72721662445,180177.44740629493,180177.0540818051,180176.9663873865,180176.86894406952,180176.70000084676
473,180176.4045629357,180176.09561194447,180175.75334896502,180175.6774458038,180175.58198305036,180175.4295841395
474,180175.09739076064,180174.8128559026,180174.4457080295,180174.3533009331,180174.25708089315,180174.0641971187
475,180173.77951780788,180173.47439497564,180173.13145994337,180173.05407367036,180172.95837692142,180172.80810577012
476,180172.51273696683,180172.2270852115,180171.84216754616,180171.7544929932,180171.65772397662,180171.5032484998
477,180171.21295637148,180170.92976657423,180170.54448120436,180170.45296647484,180170.35856085987,180170.17000358878
478,180169.86409642737,180169.55786431633,180169.2100594585,180169.13072513326,180169.03557620302,180168.839875302
479,180168.5623686181,180168.30106809922,180167.92507328623,180167.8387966667,180167.74415457246,180167.57590447384
480,180167.29775437893,180167.00982661423,180166.62016119706,180166.5459088796,180166.45241211023,180166.2741061996
481,180165.96208234716,180165.69447708287,180165.3644016772,180165.27798410645,180165.18256052653,180165.03229900153
482,180164.73134307138,180164.43410444466,180164.0858767287,180163.9945453009,180163.90142844632,180163.7015220091
483,180163.41043547128,180163.11443811137,180162.79341641843,180162.71887820924,180162.62404868338,180162.48758185853
484,180162.21488295274,180161.93335991912,180161.52287343837,180161.43704096077,180161.34448121625,180161.16182726348
485,180160.86865610167,180160.56070322683,180160.17031588205,180160.08393974244,180159.99156036312,180159.81995818258
486,180159.54917316738,180159.28084607332,180158.95430864053,180158.87560485856,180158.78152471446,180158.63970282415
487,180158.33116065897,180158.03040498123,180157.6926858439,180157.60579839407,180157.51373478657,180157.32680140072
488,180157.03895831134,180156.76428642173,180156.4218849313,180156.34432258512,180156.25063825806,180156.0819535326
489,180155.8173708828,180155.50735528304,180155.11698048373,180155.02779206607,180154.93629153652,180154.75499392833
490,180154.47309544226,180154.1407769749,180153.77943591226,180153.69277719478,180153.60146272567,180153.46249276554
491,180153.16872693098,180152.86413713038,180152.52800587553,180152.45665287547,180152.3637971474,180152.17598559754
492,180151.88352602735,180151.61569736263,180151.26387985598,180151.17215416208,180151.07953080564,180150.94978810928
493,180150.6648374665,180150.42809800472,180150.04939983174,180149.95473512448,180149.86420682375,180149.67714950698
494,180149.39819038656,180149.12031311617,180148.7739237538,180148.7002919216,180148.60816575593,180148.45122678817
495,180148.1746502938,180147.878886348,180147.51906868737,180147.43128424528,180147.3393644927,180147.14864986722
496,180146.86999977301,180146.59887655685,180146.26920861343,180146.18280544374,180146.08940014563,180145.88203198856
497,180145.58435415948,180145.33186270483,180144.96533488567,180144.88964905887,180144.79997656157,180144.63947137934
498,180144.36462352786,180144.0514011635,180143.69972620966,180143.61522622203,180143.52227506318,180143.36397613966
499,180143.07906638714,180142.78858470463,180142.40712975478,180142.3367093596,180142.24555127515,180142.06486476277
500,180141.7922312871,180141.50763958623,180141.16875532406,180141.06775664334,180140.97772425797,180140.79133241336
501,180140.50795572047,180140.23985692824,180139.894471358,180139.80944852036,180139.71822718054,180139.5670749144
502,180139.28687705012,180138.9969212345,180138.66906801896,180138.59965110722,180138.50764133097,180138.3207453119
503,180138.04425971734,180137.81556135966,180137.4406036673,180137.35424687827,180137.2649439589,180137.1153160519
504,180136.82855541905,180136.54561243905,180136.17375090948,180136.08838814605,180135.99834083734,180135.82830264547
505,180135.55819196755,180135.29961577995,180134.96836995627,180134.89556136788,180134.8051557843,180134.61869706708
506,180134.3428669168,180134.05083225574,180133.7271160354,180133.64577181806,180133.55705170336,180133.40745929163
507,180133.13719793712,180132.88068392093,180132.52338130932,180132.44874413568,180132.3594399421,180132.21122223506
508,180131.93434750862,180131.68032556248,180131.3112954201,180131.2286562286,180131.13773383253,180130.9912512843
509,180130.68415060028,180130.42044726864,180130.05723405874,180129.989111904,180129.89952649237,180129.72069355118
510,180129.4635564849,180129.1741341377,180128.85688678542,180128.78196160938,180128.6958348107,180128.52225229857
511,180128.23622801466,180127.96056042486,180127.6140465056,180127.51653240278,180127.4263751693,180127.25608102576
512,180126.96392498427,180126.66922692236,180126.31641047407,180126.23319173636,180126.14438848716,180125.9824819681
513,180125.7119779783,180125.4584261448,180125.13042022844,180125.06089391338,180124.97372201062,180124.8032823876
514,180124.5325539673,180124.2685760201,180123.939151574,180123.85386900092,180123.7662297922,180123.54777809948
515,180123.26347936387,180122.96550951205,180122.61763985193,180122.55023921697,180122.4595220175,180122.2910684992
516,180122.02068701724,180121.7433171774,180121.39922941563,180121.32969036844,180121.24098602883,180121.00870548782
517,180120.73574795836,180120.4701906793,180120.13634823723,180120.05703284746,180119.97169736266,180119.79814160566
518,180119.51569454884,180119.22681091292,180118.86155545173,180118.78977657977,180118.69991033158,180118.55285796232
519,180118.26694737002,180117.9900893331,180117.64667133702,180117.56738242845,180117.4783956278,180117.30811383596
520,180117.04718985132,180116.77589493978,180116.44378902687,180116.37034865218,180116.28363289492,180116.11665667614
521,180115.85229822213,180115.61476912873,180115.25757268016,180115.1883409875,180115.10217345072,180114.94075124603
522,180114.6540064604,180114.38142604433,180114.043200962,180113.96406366548,180113.87573922315,180113.71292475972
523,180113.4405657549,180113.15252897434,180112.84149835643,180112.75513075938,180112.666060087,180112.51461703033
524,180112.24149136458,180112.00699365168,180111.64573897322,180111.5654028317,180111.479347214,180111.28477322918
525,180111.0100342215,180110.74091394313,180110.3765597116,180110.31037088396,180110.22565649473,180110.04732261036
526,180109.80055923102,180109.520021327,180109.124110369,180109.03988316597,180108.95173100868,180108.77796470764
527,180108.51107622066,180108.23755000738,180107.9129618728,180107.8491581586,180107.7621780997,180107.6056435001
528,180107.34609538235,180107.09651531896,180106.71759382344,180106.64989871584,180106.56749740214,180106.3540013648
529,180106.05562489192,180105.80431918573,180105.4631202671,180105.38276357853,180105.29519486125,180105.1218750047
530,180104.8560365852,180104.58642987476,180104.1799671451,180104.11427613304,180104.02697476547,180103.85873103904
531,180103.60828224168,180103.3381958792,180102.97564337793,180102.8817529106,180102.79694282592,180102.6231981442
532,180102.3536068573,180102.09157540838,180101.75330919906,180101.67851435946,180101.5954737402,180101.40916399777
533,180101.14256264304,180100.8732460881,180100.49616395053,180100.41511260768,180100.32836316613,180100.18157627562
534,180099.91787129396,180099.63812026795,180099.27002926596,180099.20324657887,180099.1191110373,180098.96936461382
535,180098.66985925287,180098.3699155078,180097.99184952726,180097.91054523853,180097.8258482174,180097.65150499105
536,180097.40104005527,180097.1379291857,180096.7797459119,180096.71071725918,180096.62685313428,180096.44626147428
537,180096.20544560437,180095.91928380288,180095.5580727972,180095.48001384997,180095.39480370612,180095.22215737158
538,180094.94394616963,180094.67651023727,180094.31943331863,180094.23920160808,180094.15672937504,180093.97749269463
539,180093.68629965166,180093.42042251816,180093.05063154778,180092.9772601869,180092.8926583692,180092.75040703788
540,180092.49556422248,180092.22645251997,180091.87676755627,180091.79793645043,180091.71467084592,180091.5310398286
541,180091.28544641833,180091.01852431125,180090.65541640815,180090.56751117896,180090.48401914487,180090.32714965573
542,180090.06229080627,180089.7986830381,180089.4097500982,180089.3307942259,180089.24852007043,180089.07897514733
543,180088.83194968879,180088.5666508436,180088.2518017193,180088.17528972263,180088.09258773172,180087.9379162719
544,180087.68425558435,180087.42222428464,180087.0419799575,180086.94896858677,180086.86451004955,180086.68774142783
545,180086.4037772397,180086.13882425867,180085.76536724044,180085.6853009625,180085.60270918458,180085.43225020834
546,180085.18339528563,180084.91523143247,180084.55940465452,180084.472951463,180084.39116389074,180084.20848256935
547,180083.93813549203,180083.66777449026,180083.3136930564,180083.22558708978,180083.14313859155,180082.9891844094
548,180082.71575765748,180082.4600727964,180082.06831947228,180081.9883377042,180081.90719139075,180081.7289383273
549,180081.46865884744,180081.20414215256,180080.82765439583,180080.74604278101,180080.66472547024,180080.511873813
550,180080.2776696138,180079.98929452914,180079.63674879752,180079.55753075785,180079.4740433389,180079.30364693832
551,180079.06050950717,180078.7991504788,180078.4338491122,180078.35774578433,180078.27219244133,180078.10134716157
552,180077.81455951752,180077.54495052923,180077.23327793457,180077.1419757135,180077.05815818624,180076.91045379735
553,180076.6987202656,180076.4372422605,180076.05560823053,180075.96640238882,180075.8842055149,180075.70145560385
554,180075.45969435456,180075.198415309,180074.81181469987,180074.73524070927,180074.65135625954,180074.5006337569
555,180074.25929655746,180074.01962387585,180073.67588467506,180073.60079630703,180073.51613791496,180073.33514466565
556,180073.06918562396,180072.80025820207,180072.43047029618,180072.3373554306,180072.25583387952,180072.10496359345
557,180071.86003684392,180071.59908427708,180071.2347283718,180071.15768700407,180071.07501151852,180070.90395151082
