,VehPower,VehAge,DrivAge,BonusMalus,Density,Diesel
VehPower,0.020020278227849988,0.15647810035703857,0.2992252525093881,0.19588599265710646,0.32839037624861694,0.0
VehAge,0.0,0.6087958598257568,0.10661196310211171,0.28459217707213147,0.0,0.0
DrivAge,0.0,0.2312673239350109,0.33259646528237163,0.34216247289218815,0.09397373789042919,0.0
BonusMalus,0.01443223325753417,0.11195466360935245,0.12315036207816353,0.750462165276062,2.708842496364114e-07,3.048946380283627e-07
Density,0.0,0.0,0.0,0.004667519688350504,0.9953324803116494,0.0
Diesel,0.2645709408665137,0.08339905480054471,0.13802118290788049,0.04250751166627521,0.3978222077634668,0.07367910199531907
