,deviance,deviance,loss,loss
,train,test,train,test
intercept,0.22689348585655392,0.23011102795051772,0.11532930243718773,0.11640826047856595
glm,0.22183778429819018,0.22519013439569055,0.11280145165800907,0.11394781370115163
local-glm-boost,0.2188636610209416,0.22267461470004796,0.111314390019383,0.11269005385333049
local-glm-boost-light,0.21904708708995532,0.22268608084134475,0.11140610305389019,0.11269578692397852
