,local_glm_boost,local_glm_boost_light
0,0.49893976204772805,0.49876772297021865
1,-0.006362686602159481,0.0
2,0.033181383422773755,0.0
3,0.004307279866440276,0.0
4,0.005610154264686262,0.0
5,0.12176323799827345,0.12173324675097287
6,0.0016069720585830305,0.0
7,-0.001963039296802479,0.0
