,true,intercept,glm,local_glm_boost,local_glm_boost_light
44,-0.6486848643716305,-0.2694739338834264,-0.11607752197279564,-0.5694378344211563,-0.21426891805866458
45,-1.049236307689921,-0.2694739338834264,-1.3649194162267289,-1.2331895526278907,-1.3267135718847516
46,-0.11922174879645783,-0.2694739338834264,0.4853391830219472,0.03089425978927257,0.3903909428693677
47,-1.1781564316060231,-0.2694739338834264,-1.2175858338593073,-1.0649548047759667,-1.2825370946312515
48,-0.3418955120580448,-0.2694739338834264,-0.04459640739396559,-0.5150820080544489,0.004399676579123102
49,-0.9409620886721862,-0.2694739338834264,-0.1970750019851399,-0.2964283881626451,-0.333921246309969
50,0.4017049101904379,-0.2694739338834264,0.3653057394032336,0.4153375099034388,0.3010720714307966
51,0.11666397470797124,-0.2694739338834264,-0.09566490003384248,0.1625789184890281,-0.12149851183448027
52,-0.478676065865049,-0.2694739338834264,-0.13628669312063588,-0.5234357072219145,-0.16088582673695545
53,0.8025874429317084,-0.2694739338834264,0.2263748252021544,0.23442566514750635,1.2991463949737534
54,-2.407992804243441,-0.2694739338834264,-0.30951792786111587,-2.27527519965411,-0.6453860665831992
55,0.9124382358673633,-0.2694739338834264,0.33062444855781953,0.9359590870257573,0.3098671456901093
56,-0.016405965855080973,-0.2694739338834264,-0.4523707210047324,-0.04518013324132086,-1.0502138375142644
57,-1.214474493819187,-0.2694739338834264,-0.003504423532086187,-0.9535114102186133,-0.11953542700885078
58,-0.2648450990585169,-0.2694739338834264,-0.5791510615249341,-0.3624209992747454,-0.4988269861816965
59,0.0786118970748163,-0.2694739338834264,0.26787429024389736,0.05967555134266822,0.20204412091994362
60,1.1719589327335884,-0.2694739338834264,0.325479813154862,1.4809916235607115,0.47294429071808963
61,0.49329812315502397,-0.2694739338834264,0.5523827606217588,0.3717722842082452,0.528873142240687
62,0.1729900673548187,-0.2694739338834264,-0.006915464329809329,0.20441076745252462,0.020418716842530604
63,1.2262571087721283,-0.2694739338834264,0.2930667928684036,1.025021981762804,0.286564389027561
64,0.589736828434359,-0.2694739338834264,0.4550477209712998,0.43622119854244673,0.37731006448165416
65,-1.2159981747367712,-0.2694739338834264,-1.293055464663146,-1.3417245722323978,-1.2088058640043495
66,0.5542071463588873,-0.2694739338834264,0.4809236883795693,0.7670622586576439,0.39369210224335105
67,-0.7838445278130945,-0.2694739338834264,-0.9020272295451861,-0.8681224122549334,-0.9456905023159512
68,-0.7491671027916915,-0.2694739338834264,-0.12096840944539727,-0.6434508356769062,-0.1809280213836056
69,-0.13583284591888206,-0.2694739338834264,-0.1486645771882541,-0.30371785755533204,-0.07160185892737628
70,-0.9007295382181248,-0.2694739338834264,-1.1032237553094,-1.0746362266981575,-1.0785289042231043
71,-0.725423058722516,-0.2694739338834264,-0.19791437348756194,-0.9510746822806169,-0.3815512835976626
72,-0.29907250645807326,-0.2694739338834264,-0.9959571224785275,-0.48560041698543127,-0.945657515133634
73,-0.5353610768120749,-0.2694739338834264,-0.01272121195922854,-0.37163022827580117,-0.0056889034011672335
74,0.10336951120180585,-0.2694739338834264,-0.08170568688073385,0.0006359740066569919,-0.13150551872761015
75,-1.149607380886578,-0.2694739338834264,-0.5296776381080426,-1.1984576693132487,-0.32936735227528724
76,0.38608246731057577,-0.2694739338834264,-0.25061943349875937,0.06106262908069415,-0.23618951648914946
77,-0.004302493498020754,-0.2694739338834264,-0.5090774944366485,-0.23922635584517782,-0.46683084529896124
78,-1.5480341200289076,-0.2694739338834264,-0.39905931976452047,-1.2865300115573801,-0.44368665452499745
79,-0.3514769417803058,-0.2694739338834264,0.05248089740050482,-0.3028504246195686,0.07717553997507898
80,-0.09859282266572203,-0.2694739338834264,-0.07458371643952205,-0.05634205248900573,0.0474379876170532
81,0.028837536638061476,-0.2694739338834264,-0.10512200152252535,-0.033429345070684124,-0.0321863607550025
82,0.3772459998704635,-0.2694739338834264,0.4687879130728772,0.40884784738125873,0.5830249281320954
83,-1.1987843936006837,-0.2694739338834264,-1.1977934655924298,-1.1694698035151816,-1.1109489966417763
84,-0.48783582872767706,-0.2694739338834264,-0.7284025222822129,-0.744977819238585,-0.7370846233459327
85,-1.5051556251226237,-0.2694739338834264,-0.3302996681736103,-1.3108782204397045,-0.44282852170258663
86,-4.366600686372155,-0.2694739338834264,-0.7235521557069322,-3.7938097602862544,2.55014136447269
87,0.02956203569453508,-0.2694739338834264,-0.394864120480695,-0.19353864785028332,-0.33136928875838656
88,0.01141370622079435,-0.2694739338834264,-0.40294812354394827,-0.27483458970223534,-0.43458094561223576
89,0.7207514214499089,-0.2694739338834264,-0.3020272829801255,0.5821247175818165,-0.2035217871852547
90,-0.03331964527444177,-0.2694739338834264,-0.18050397683754338,-0.20432540699846966,-0.16948335539620918
91,1.0355007387740236,-0.2694739338834264,0.18361849382879092,0.8906602812539497,0.1623911057721647
92,1.1976829859139109,-0.2694739338834264,0.23013870952027649,1.1762695529853524,0.2684393424714734
93,-1.3671609460170533,-0.2694739338834264,-0.735711419024132,-1.5239112127557528,-0.7699988001505351
94,-2.262418121319606,-0.2694739338834264,-1.126043193767336,-2.026649910582072,-0.64218265323973
95,-1.1703501995645889,-0.2694739338834264,-0.8413851744279102,-1.25272950792691,-0.7363310214508374
96,-0.9146285390760744,-0.2694739338834264,0.1145951245480265,-0.6811242410906997,0.034388582828083214
97,-0.9072933971086949,-0.2694739338834264,0.6084444867782519,-0.8093372386480808,0.6034759854555447
98,-1.6621804809353808,-0.2694739338834264,-0.4231374432809485,-1.4181527597958425,-0.28068719295519917
99,-0.06657302802863457,-0.2694739338834264,-0.6073812133285184,-0.25608471247334524,-0.643695762873329
100,2.790063758782918,-0.2694739338834264,-0.5879005550273021,1.9100449935596748,-1.233729543592387
101,-0.6351975653676512,-0.2694739338834264,-0.5003952537971295,-0.6152835366669589,-0.44144396391538065
102,0.2424907044904821,-0.2694739338834264,0.3799131427082925,0.004703166682475224,0.3705880173141012
103,-0.8425486046072149,-0.2694739338834264,-1.152540507623174,-0.8092053564139638,-1.1980682408918422
104,0.5331336890363493,-0.2694739338834264,0.3827821171894951,0.7162664645171519,0.5610602391312116
105,0.5072117925361633,-0.2694739338834264,-0.38572768637032284,0.3521884338541034,-0.3337506093431712
106,0.13763635226304696,-0.2694739338834264,-0.20761600469631417,0.2398794222631611,-0.15005094146699594
107,0.3062803355219384,-0.2694739338834264,-0.0061610752019223836,0.09717279044349136,0.030023698622502815
108,0.21069851904320372,-0.2694739338834264,-0.5153679995308534,0.19128524873192115,-0.5657008191355022
109,-0.6862473941451601,-0.2694739338834264,-0.22806251098793368,-0.7625073469585782,-0.30286971214681996
110,0.5873092574032903,-0.2694739338834264,-0.7897436851853181,0.3104941759333722,-1.3557003557204448
111,-0.33320235259271214,-0.2694739338834264,-0.45510400200114237,-0.494608903186735,-0.4791935401359261
112,0.756499082969696,-0.2694739338834264,0.08352261922888421,0.4999887684663545,0.04911292571789333
113,-1.609052225013142,-0.2694739338834264,-0.21749182228631397,-1.129221610181787,-0.44353695980240404
114,-0.7980409812697531,-0.2694739338834264,-0.1960580530304623,-0.7612046473004228,-0.2286810618440447
115,0.4533503438908553,-0.2694739338834264,0.22284575933677303,0.2741629788742049,0.2821490859244483
116,-0.3889997845372389,-0.2694739338834264,-0.16104576066814738,-0.4504288337178174,-0.21471415827838594
117,1.7416104669102395,-0.2694739338834264,0.03442939728002914,1.5169556348640094,-0.3987404482771806
118,0.3812665802285812,-0.2694739338834264,-0.026525240080064794,0.2563756184990534,-0.04122984710414948
119,-1.2054417659599321,-0.2694739338834264,-0.6510702165693283,-1.2163200601536526,-0.8346417507007664
120,-0.32170277788154233,-0.2694739338834264,-0.2545323015688461,-0.5308400380358934,-0.28721397208889177
121,-0.5078682063847331,-0.2694739338834264,-0.2665953003449288,-0.5480675484892448,-0.2892930010506527
122,1.29315277507167,-0.2694739338834264,0.9021754730300386,1.0964095934990956,0.9009459823516459
123,1.3068554907201513,-0.2694739338834264,-0.11875509697205322,1.0074979981661718,-0.150850604890781
124,0.3725848797244333,-0.2694739338834264,-0.3904739847981885,0.19229065497293046,-0.4134637922041514
125,0.4372835865308816,-0.2694739338834264,-0.048235291186954105,0.1597308799340928,-0.03637846387598573
126,0.3272272523555237,-0.2694739338834264,0.5428453631881591,0.38163860798237476,0.43381745110811565
127,0.19344590991789357,-0.2694739338834264,-0.157593183448639,0.3163919164586339,-0.1507616650417624
128,-1.329547458983648,-0.2694739338834264,0.5010392321756538,-1.0599978170864208,0.44607706910752676
129,0.77774221034307,-0.2694739338834264,-0.31552893909165813,0.3881250486638394,-0.3086742121115746
130,0.006874214575949944,-0.2694739338834264,-0.8455547263513175,-0.10358692795756219,-0.7970880660927131
131,-0.09237331887509082,-0.2694739338834264,0.1572599325392533,-0.05054274257703331,0.08752619643201187
132,0.30972162537968756,-0.2694739338834264,0.35144026436078485,0.150246186430804,0.5355296851652077
133,-0.28442089569081375,-0.2694739338834264,0.705930229481859,-0.17490155927793594,0.8485114661597528
134,-0.21011521832528285,-0.2694739338834264,-1.1009480570063652,-0.646207035781698,-1.0863757918166153
135,-0.08351464196973518,-0.2694739338834264,-0.3685150162929246,-0.13790098750558333,-0.37451608634608063
136,-0.4361573641775291,-0.2694739338834264,-0.4838471183251216,-0.49799033427805933,-0.5241953838773907
137,-0.12803019476101524,-0.2694739338834264,-0.43071292407278305,0.04405336988565206,-0.5337163905385593
138,-2.7211848455257486,-0.2694739338834264,-0.16689685551450562,-2.3524060942873146,-0.5331223015882338
139,-0.9939368244270523,-0.2694739338834264,0.20990161334747143,-1.0030617637422639,0.4104347086995864
140,0.3710516738631972,-0.2694739338834264,0.31207092233410566,0.2558109942451598,0.3303164588983891
141,0.6392972283074347,-0.2694739338834264,-0.17300889559866495,0.2313893790486109,-0.16676165931477235
142,-0.2223265503562923,-0.2694739338834264,0.09921448737201621,-0.16655426241804294,0.13120636268321506
143,0.3201109550049435,-0.2694739338834264,-0.3158968116817624,0.03298060095465688,-0.3420670813609539
144,-1.6054775399245342,-0.2694739338834264,-0.5041914603871136,-1.6999213910982114,0.12212133410689618
145,-0.3803663240230107,-0.2694739338834264,-0.46302270224311803,-0.5864715728487522,-0.45878995198659595
146,-0.8267483723991372,-0.2694739338834264,-0.723642989786311,-0.6379065628752532,-1.4659846021247618
147,0.5765116658054186,-0.2694739338834264,0.11650676631661827,0.5963679082568325,0.24766664574425423
148,-0.5379832744049555,-0.2694739338834264,-1.0365784140979821,-0.7934039718067325,-0.9864892016155932
149,0.15736673685952046,-0.2694739338834264,-0.29181864530479157,0.13165043731657794,-0.2816099770858982
150,0.37709309045952133,-0.2694739338834264,0.23194025551586428,0.13861312890419653,0.23882639857092114
151,1.1862926605429656,-0.2694739338834264,-0.19671008531423906,1.0434539004489087,-0.15914919957853293
152,1.9449435085284246,-0.2694739338834264,1.3750249664090395,1.6974241121158906,1.3438862342234525
153,0.04715384664561795,-0.2694739338834264,-0.24176093134060067,0.051042784214439085,-0.2179245479816406
154,0.5367684911681868,-0.2694739338834264,0.0987840860262067,0.4266211962156747,0.2010739598653043
155,1.0692249280663269,-0.2694739338834264,0.5536223474410353,0.9537505881164519,0.5532193398993668
156,0.9375270641724347,-0.2694739338834264,-0.08040050773442392,0.573280849631048,-0.050538535774037496
157,-0.23370772758238198,-0.2694739338834264,0.2911708549511422,-0.008140740114379985,0.2020476175258012
158,-1.0425495137992455,-0.2694739338834264,-0.8963801418240898,-1.0915888417265598,-0.8738466623294966
159,0.5753386455738606,-0.2694739338834264,-0.015830713454795475,0.3491108165354078,-0.024360268829801385
160,-0.6640576545079492,-0.2694739338834264,-0.4850372066809544,-0.60488924155606,-0.5280983884213484
161,-0.2089433555664978,-0.2694739338834264,-0.158135960342903,-0.30630219505638046,-0.09701264574560675
162,0.3825496952512174,-0.2694739338834264,-0.18022581379732427,0.5995432673510777,-0.17473837877456525
163,-0.9755676258428196,-0.2694739338834264,-0.47955689258937884,-0.8972090771211989,-0.40319134292064707
164,-0.47743966439742924,-0.2694739338834264,-0.42629603042658215,-0.49864528195916524,-0.42890803502682895
165,-0.5030157315004018,-0.2694739338834264,-0.09570708371647821,-0.44812262973022715,-0.14513880781280014
166,0.4007104172962625,-0.2694739338834264,0.2704922405425389,0.36822743445538403,0.19646667358261816
167,1.1795790293873962,-0.2694739338834264,0.02938563094088187,1.045096277208169,0.18194380947230454
168,-0.14379340291642057,-0.2694739338834264,0.07874358344721794,0.08772110244837444,0.04771575305439857
169,0.4611369451337491,-0.2694739338834264,0.08841592058342196,0.3433938478532654,0.0407340732704739
170,-0.7527468694556946,-0.2694739338834264,-1.0997017120847967,-0.7623851900183196,-1.1163382172334457
171,0.0339456905075404,-0.2694739338834264,-0.15079244982211953,-0.08601721501200851,-0.11930938198600358
172,0.0048982687153159565,-0.2694739338834264,-0.003997804948588257,0.1457235513214868,-0.20342577302475903
173,-0.3304133615077516,-0.2694739338834264,-0.463806338520824,-0.4235068862884972,-0.44165998717341204
174,0.5639424978947434,-0.2694739338834264,0.21186178277534062,0.7668842292971327,0.2229178492450954
175,0.02941401034838298,-0.2694739338834264,0.1728392171894773,-0.11284129598602649,0.06914314631803431
176,1.1809477853776245,-0.2694739338834264,0.40967773590624806,0.7909302534538734,0.4441845587843646
177,-0.45251314678102994,-0.2694739338834264,0.33947148296966295,-0.10496624554468215,0.478943599882691
178,0.3125622623883236,-0.2694739338834264,-0.2163062854303469,0.19112453710110056,-0.23855221959810127
179,-2.050515894297588,-0.2694739338834264,-0.6794172102890029,-1.5303160792147206,-0.48663446401913013
180,0.23939574913907646,-0.2694739338834264,0.2861782193205736,0.2000088956433999,0.21048385856843826
181,0.05191263534840618,-0.2694739338834264,-0.4252467283612515,-0.2184674773245394,-0.4117889476750647
182,-1.0680648726384285,-0.2694739338834264,-0.042272991969000584,-1.0295132775070828,-0.002771275589088351
183,0.6072013416628455,-0.2694739338834264,0.07900471530454489,0.4301155506868503,0.11019823446531085
184,-0.6046515968702304,-0.2694739338834264,-0.33669654301825924,-0.5483134014527058,-0.3677054981778233
185,-0.2373049070510805,-0.2694739338834264,0.049374610112461303,-0.046253841206264024,0.06032036270334318
186,-0.39813011935654413,-0.2694739338834264,-0.5138118339413769,-0.48305113445331793,-0.4801486752512327
187,0.10398569208395192,-0.2694739338834264,0.13422692883518011,0.0045456682445372265,0.19981010669511856
188,-0.40878686401416486,-0.2694739338834264,-0.4292649305698803,-0.5657552114539321,-0.44476542405655883
189,0.30946844409574886,-0.2694739338834264,-0.2716227077938528,0.10544385614373192,-0.27563710227228505
190,-0.7920926675869904,-0.2694739338834264,-0.2037374681368992,-0.8833190175035663,-0.19598229397172173
191,-0.4289606225700648,-0.2694739338834264,-0.8270561406316026,-0.668348898787402,-0.8441028158342517
192,-0.91032648293267,-0.2694739338834264,-0.12257413840937587,-0.8074276867245838,-0.1473494604876361
193,0.4222456039200985,-0.2694739338834264,0.13237536900067964,0.34070372552477673,0.0781455753369037
194,-0.2583274346365153,-0.2694739338834264,-0.4780879102608296,-0.04431571966544609,-0.5530914883030876
195,0.2592061216908699,-0.2694739338834264,0.19208771738474428,0.3655877436459622,0.8513739663471571
196,0.3169799340237802,-0.2694739338834264,-0.30276421848276613,0.04537879986242693,-0.21214340272340895
197,-1.7144006255552233,-0.2694739338834264,-1.3181359206552443,-1.8748788291474197,-1.3041844616666844
198,-0.2278558669335763,-0.2694739338834264,-0.4119578385863316,-0.3760928356545104,-0.4800953919671941
199,-0.3889742108374646,-0.2694739338834264,-0.9191155083818685,-0.5834027250586302,-0.85453696705801
200,-0.2137494677355255,-0.2694739338834264,-0.5652730919572702,-0.4734092448506226,-0.60108705464884
201,0.47443121224269436,-0.2694739338834264,-0.20891580453589592,0.24020129063440704,-0.20306480993693343
202,0.3109800027119046,-0.2694739338834264,-0.533897302086452,-0.01977042871790094,-0.5301943662552543
203,0.02153291762815135,-0.2694739338834264,0.17154214880013857,0.05097405909633218,0.0986170418870303
204,1.05567270813879,-0.2694739338834264,0.2971784824914298,1.0714538159273417,0.33763488181265255
205,0.3009269380425332,-0.2694739338834264,-0.6576228713508503,-0.049045452159439756,-0.6685307687491427
206,0.4149624738716771,-0.2694739338834264,-0.11732762771184749,0.10381015479187061,-0.08104952325500098
207,-0.5955538808583795,-0.2694739338834264,0.04986681414814781,-0.5055503312700339,0.21125783479599092
208,-1.409495628307122,-0.2694739338834264,-0.4288480965731286,-1.2052065116827055,-0.45834819483118006
209,-0.792792638549386,-0.2694739338834264,-0.7361132276974784,-0.8281510100197116,-0.4668785585955118
210,0.14682446803834048,-0.2694739338834264,-0.24270207034346633,0.10519251194075196,-0.28182774983350506
211,-0.7212102927969685,-0.2694739338834264,0.32682714270644503,-0.6026287404296593,0.1791045052996565
212,-0.3766068177212456,-0.2694739338834264,-1.1113123495604436,-0.4418970175323305,-1.0739253985900485
213,-1.099427736841425,-0.2694739338834264,-0.7631832111931787,-1.1549209241653828,-0.7299172037525554
214,-1.3007212341119971,-0.2694739338834264,-0.27332893192898633,-1.119199934312556,-0.3279721277200035
215,0.38353993090707694,-0.2694739338834264,0.006176167817653344,0.43567179935707195,0.13947513032751657
216,-0.8494121803558874,-0.2694739338834264,-0.15298966031561495,-0.8220052555546524,-0.15781789859602513
217,-0.11567409221851238,-0.2694739338834264,-0.6062587444487745,-0.3769949212737886,-0.5689953282964304
218,0.6385274708071583,-0.2694739338834264,-0.33320344855837913,0.3996271678451943,-0.24411243233850372
219,-0.10684601913593844,-0.2694739338834264,-0.4228004665979709,-0.15920807393760153,-0.39016608104864225
220,-1.1549246228046788,-0.2694739338834264,-0.11385923209287907,-0.8979736963471681,-0.2046705658906104
221,-0.07165853471323036,-0.2694739338834264,0.3976398539863421,-0.02336118668964826,0.32080777643280645
222,0.42520666061386075,-0.2694739338834264,-0.45145786684313505,0.11451085947596157,-0.44977005301359274
223,-0.6092123786545641,-0.2694739338834264,-0.3546649549825165,-0.6663719781896629,-0.4037380678009613
224,-0.5530961251914076,-0.2694739338834264,-0.49922322703719857,-0.6670926279870031,-0.5040611108716151
225,-0.354525787392937,-0.2694739338834264,-0.3659622105819831,-0.4815202766854666,-0.34003795910154067
226,0.5322367974802028,-0.2694739338834264,0.07217129376222081,0.5387850622928698,0.19856848121012277
227,-0.7739278264335772,-0.2694739338834264,-0.9049240500347373,-0.5794666509500671,-0.8062534859375835
228,0.24979183600200477,-0.2694739338834264,0.23605204891801523,0.1334816918931025,0.32835341349342095
229,0.41807259659366475,-0.2694739338834264,-0.063248919735262,0.14057323653025544,-0.009502713870869983
230,0.16248916341119474,-0.2694739338834264,-0.0653542318623947,0.3035624411162506,-0.01805456899921115
231,0.35160967085445277,-0.2694739338834264,0.37285355409066073,0.4511524659750234,0.4018061588452214
232,-0.19518410028276117,-0.2694739338834264,-1.1078361124852505,-0.30418963224521955,-1.0900011957711897
233,0.4627012333915731,-0.2694739338834264,0.2017279077917596,0.3560835567704617,0.1903012385218914
234,-0.712562683652012,-0.2694739338834264,0.05957572363243652,-0.6042776618469616,0.02032518617492124
235,-0.05972574443141265,-0.2694739338834264,-0.3010590695612086,0.03088048328240306,-0.21253455944557068
236,-0.4194009613060603,-0.2694739338834264,-0.1806623615117497,-0.36957691865105036,-0.2041375442260631
237,0.49885443906982535,-0.2694739338834264,-0.003913798775289579,0.27619936421437125,0.0311596271559344
238,-1.4711289679557984,-0.2694739338834264,-1.1921542421691433,-1.3679757049946575,-1.0082035704941972
239,-1.2181059300561883,-0.2694739338834264,-0.21360685651310757,-1.2927547283186054,-0.35577069309450443
240,0.22670453405126356,-0.2694739338834264,0.22383395490204866,-0.03580116469125061,0.19680515266353127
241,-1.5145046650413159,-0.2694739338834264,-1.5531916858704744,-1.6763125550244282,-1.5420222152712546
242,-0.2068355196962134,-0.2694739338834264,-0.296499826874985,-0.35864916366982486,-0.2986943532837037
243,-0.3462953941110347,-0.2694739338834264,-0.31361232924815435,-0.47330209735158546,-0.360605781850204
244,-2.630233233488881,-0.2694739338834264,-0.9667682412584764,-2.899897300461471,-0.400688291516639
245,-0.6806368714957587,-0.2694739338834264,-0.38637272107802706,-0.7538017683398257,-0.16630011244580575
246,0.14939164725226095,-0.2694739338834264,-0.5603034377626384,0.1464131112297648,-0.49555293671618306
247,-1.1839892246956074,-0.2694739338834264,-0.40976586746059107,-1.1078130101334454,-0.5149458249946217
248,-1.422127156944709,-0.2694739338834264,-0.8191425326611497,-1.395511579072776,-0.9126998604901866
249,0.4454708018736899,-0.2694739338834264,-0.39967078554877333,0.24175664035880357,-0.4060291867812128
250,-0.3027661707497634,-0.2694739338834264,-0.5272527628375767,-0.1532881111297012,-0.6193193442562839
251,0.4540623247451202,-0.2694739338834264,-0.08246418169235015,0.1944955368281031,-0.05906129221188067
252,0.3193844265238642,-0.2694739338834264,0.17588223429246852,0.21357627488610803,0.11375636319052435
253,-0.14326667396858817,-0.2694739338834264,-0.4810033220900877,-0.3406513844023172,-0.491656242494311
254,-0.8266687291327928,-0.2694739338834264,-0.6210236375647598,-0.8411819210449905,-0.6722132789005066
255,-2.050450906493552,-0.2694739338834264,-1.2699141298698988,-1.9777234016494134,-1.290097381067743
256,-0.9907475723989401,-0.2694739338834264,-0.3698121397784667,-0.5387300362059018,-1.059788112040831
257,-0.049036829820642114,-0.2694739338834264,-0.5653647194151056,-0.36948489617344565,-0.6013202641063298
258,0.8547224502317659,-0.2694739338834264,-0.21203848864066688,0.5582213124731459,-0.19705357604067686
259,-0.6803692553538367,-0.2694739338834264,-0.5800051559891053,-0.8246523127569596,-0.5581596613303776
260,-0.5914560159738774,-0.2694739338834264,-0.4505718738279621,-0.16977346607517338,-0.149118173845174
261,0.20744471408198895,-0.2694739338834264,-0.38193923123432705,-0.05417920787198752,-0.38162603689030145
262,1.9153236752287504,-0.2694739338834264,0.9131216611968918,1.7579672798612551,0.94113309361169
263,-1.1877256694611114,-0.2694739338834264,-0.4235003828982631,-1.189128137008845,0.18116054506954932
264,0.3734546211031037,-0.2694739338834264,0.17515640180965913,0.158930720670786,0.21598476812214618
265,-0.4545695506455003,-0.2694739338834264,-0.3118474091170106,-0.21558998043478234,-0.25821865032713753
266,-0.8130995886078487,-0.2694739338834264,0.4197793561321968,-0.6044698754327247,0.39284040862637937
267,-1.00059212760986,-0.2694739338834264,-0.9491007510044147,-1.1929186965857244,-0.9490255111830386
268,-0.0991005713667234,-0.2694739338834264,0.32386598426154206,-0.056152257581026266,0.27453376185198974
269,1.1640756659875418,-0.2694739338834264,0.6276951801853166,0.9611611627764447,0.6195547781232144
270,-0.37259638056185884,-0.2694739338834264,0.40756958431037965,-0.36755768728838806,0.41645229585700394
271,-0.2730549920846795,-0.2694739338834264,0.547222350119456,-0.2962005729540469,0.52091731216112
272,-0.6354111799279454,-0.2694739338834264,-0.9910764464759312,-0.8003041432802822,-1.0470564264149809
273,0.13136410268456722,-0.2694739338834264,-0.09706794654985287,0.2071742107880849,-0.08570709643405044
274,-0.6638844613833975,-0.2694739338834264,0.12521121562204263,-0.626360845433392,0.3558981953760012
275,0.5519909916368116,-0.2694739338834264,-0.25247593559123815,0.43741416579484266,-0.21818958200588148
276,2.822354583977246,-0.2694739338834264,0.3390435660599926,2.2576527257868677,-0.08567671746752203
