,local_glm_boost,local_glm_boost_light
0,0.49181422069819203,0.4916499433575283
1,-0.0014882783745523956,0.0
2,0.019787172843861014,0.0
3,-0.017112256739576524,0.0
4,0.001996093672374574,0.0
5,0.13958124459368304,0.13921834632938904
6,-0.0072569090079884204,0.0
7,0.03274261909199293,0.0
