,0,1,2,3,4,5,6,7
0,616402.0821445193,616402.0821445193,616402.0821445193,616402.0821445193,616402.0821445193,616402.0821445193,616402.0821445193,616402.0821445193
1,616327.7852469209,610521.2318108953,604452.4536353071,591932.2867644215,580841.0047186224,579237.7913571912,579213.9625795664,576000.4811550789
2,575967.7871830675,571547.9537684345,566197.0866995254,554064.544829522,546322.5457964907,544996.8569627906,544977.5329850387,542651.5784705498
3,542615.7639791002,538785.4127564537,533867.1924034077,526396.1149962548,519893.2371436675,518770.75062473695,518738.8630088755,517178.6849670167
4,516751.360220432,514005.73652712384,509831.1803474715,503168.70452996274,497734.4464236341,496775.9489914398,496361.08224230824,495161.2932259125
5,494479.0929214248,492286.65499023034,488722.3902103525,484241.5047033472,479992.196086118,479159.318474395,478545.0012565976,477748.5030409534
6,477124.5930150609,475351.98067110835,471933.143956418,468441.28010155726,465595.88560548774,464867.2364565423,464169.79242215253,463660.0074396361
7,463015.09148512955,461692.3820761028,458913.3801091971,456308.1308876944,454207.12940714706,453584.8920955792,453010.43534171826,452610.1486967939
8,452079.7099257414,451026.36563599925,448538.3521671217,446662.4826387953,445005.91878123407,444459.699608897,443971.400910952,443748.92155944224
9,443391.2958116925,442582.56522058795,440766.8233705497,439481.31118285086,438417.08340650314,437904.55890604004,437510.712607397,437350.3241111539
10,436971.3516195606,436307.60785648844,434654.0712954446,433674.29705650616,432843.601507667,432416.9317629399,432090.5508118978,431985.7919653955
11,431839.3361443944,431348.8253936429,430108.40793215146,429400.1067538153,428764.23077046295,428382.7725631432,428099.63777375163,427968.25293929176
12,427837.08540776215,427440.5005520504,426463.5461245726,425870.7090960319,425319.3925458827,424964.70296363125,424801.5697610056,424691.4653946487
13,424582.66058292333,424200.0515985652,423380.1362059278,422872.3375770617,422487.33317031054,422169.3554489202,421982.5997078628,421921.4778100508
14,421815.57633488264,421502.9295130674,420796.6416745628,420413.68747667014,420109.71696511755,419816.2067681451,419678.16825765267,419519.9261793413
15,419431.4558126144,419155.70950240735,418530.8606534435,418287.8509018683,418071.5909947661,417819.280283089,417723.6982248706,417657.5590919235
16,417607.0637242751,417362.7854334715,416720.16105745174,416462.34425603715,416293.74870268384,416048.96603778505,415942.17647011543,415861.6557841343
17,415786.87516992574,415584.24267323577,415027.7510100732,414829.074300982,414703.91005406564,414477.92392857757,414402.7404326365,414327.5883829929
18,414228.0037205022,414049.5758403119,413754.74685464,413606.78046725906,413494.0715547465,413304.4060598769,413212.07524715405,413167.95426514966
19,413132.3298420758,412962.9587866955,412402.4486316106,412269.9806017024,412167.10945437336,411986.00425001245,411932.24708681885,411870.81107978435
20,411828.43637377524,411684.6465978522,411312.2083430622,411197.55916428904,411133.0594354979,410977.21564616536,410941.76409141335,410875.22313609155
