,0,1,2,3,4,5,6,7
0,2875.9399302149936,2875.9399302149936,2875.9399302149936,2875.9399302149936,2875.9399302149936,2875.9399302149936,2875.9399302149936,2875.9399302149936
1,2874.9588384468716,2872.512788360469,2870.7598673924945,2867.161454015929,2863.058529597124,2861.92302454965,2861.115243030272,2859.464699528643
2,2858.473939337125,2856.087378740032,2854.308974641909,2850.842488852263,2846.9323308817397,2845.8888260490494,2845.2587610892724,2843.5661092403698
3,2842.699686716359,2840.2847692008363,2838.4572553474627,2835.1109293020363,2831.4608694838817,2830.4476982982715,2829.7513374459813,2828.201974238267
4,2827.305022280947,2824.9857069299087,2823.351022103806,2820.126583983453,2816.5053234629613,2815.4033067086098,2814.667903823495,2813.255679036586
5,2812.74591301197,2810.4899873851678,2808.7999091418283,2805.7155400872416,2802.1531276702244,2801.123428894432,2800.470327570873,2799.4393107594087
6,2798.53373517587,2796.2940240142857,2793.9009300947373,2790.9718648542466,2787.3486955425315,2786.429380581913,2785.751933348507,2784.725784604334
7,2784.263521360631,2781.992253663303,2779.6312312393993,2776.8401435164446,2773.5756875094876,2772.561933083567,2771.8952721832493,2770.931356180208
8,2770.472089144446,2768.3050211797704,2765.963478955514,2763.2764841294816,2760.0084999299634,2759.087943599982,2758.5456962084063,2757.606120767899
9,2757.1161908434883,2755.076827943283,2752.664731702078,2750.037111280524,2747.036560020515,2746.0950508203796,2745.641438057417,2744.7050173004427
10,2744.407968350878,2742.3069059120194,2740.067857954766,2737.35894990119,2734.3234430991897,2733.383797724737,2732.82355776271,2731.9051354869894
11,2731.4086542959253,2729.4092659024845,2727.258981210466,2724.6822472376743,2721.734978359217,2720.804391399204,2720.3615067101464,2719.5085587753365
12,2719.1093008438042,2716.9770975272204,2714.8564544377205,2712.381918255954,2709.3184425619606,2708.493482011111,2708.071990832886,2707.278700996775
13,2706.708474043703,2704.686657855816,2702.65089897726,2700.3929415602397,2697.6462569869364,2696.7715630635544,2696.4006458573817,2695.537235863567
14,2695.004742261568,2693.0078450794344,2690.850848807468,2688.555442319489,2685.9602204972075,2685.0757657307504,2684.639858008891,2683.8386586259894
15,2683.419407250713,2681.496294131288,2679.4292049426913,2677.1857251568995,2674.572785120251,2673.6631585794457,2673.1930644412882,2672.3082888021777
16,2671.8816280073925,2670.0360491930073,2668.0951505106395,2666.065197823202,2663.675047186022,2662.8709839532435,2662.4919272846164,2661.75826109888
17,2661.260312826639,2659.4656583559063,2657.5987359138007,2655.6064205331336,2653.199596570767,2652.4387411901866,2652.0066468643563,2651.269688107657
18,2650.774911602154,2648.9915086136866,2647.010206235265,2645.1512267907037,2642.8106881608687,2642.09789422228,2641.736522884979,2641.0556049647867
19,2640.52784885026,2638.759510327693,2636.9609550316873,2635.1008550944953,2632.8304084833653,2632.106800627805,2631.4205947535547,2630.724266861706
20,2630.2498965726163,2628.5235962438264,2626.7783335796357,2624.9454311125746,2623.2618755593394,2622.5253614732815,2622.2486121330385,2621.5827837528527
21,2621.126222761192,2619.5218732794497,2617.7250702487777,2615.937205245459,2613.834442778019,2613.0579217865393,2612.5883896504815,2611.885295189648
22,2611.25214295144,2609.4773926783173,2607.7590402455535,2605.987324220516,2604.3843554264977,2603.669523085731,2603.3722128321124,2602.62965485815
23,2602.25278400999,2600.741137739209,2599.1128012682707,2597.4640061365544,2595.3874162073726,2594.650895421489,2594.2884727926594,2593.5558763885047
24,2593.0071945457607,2591.5229275279203,2589.7870906197945,2588.0972893041658,2586.138033409215,2585.370179004939,2584.89588924625,2584.274309684414
25,2583.865480977229,2582.375652648684,2580.798248047776,2579.2917357123356,2577.8555114471133,2577.266022776224,2576.925010000045,2576.207190291577
26,2575.7863028094844,2574.3689888659774,2572.799899821655,2571.0779682441953,2569.235419865692,2568.6265398708406,2568.265928851945,2567.6007977290424
27,2567.0950244754504,2565.5329793664278,2564.0218216529697,2562.551490600346,2561.196394610109,2560.5705891060547,2560.0236455584723,2559.2617054770312
28,2558.859039003257,2557.3948945177035,2555.9667921038895,2554.5479945995903,2553.3121610149115,2552.6716177929925,2552.2231346903723,2551.570563657823
29,2551.2692975227965,2549.935048667841,2548.4691642442376,2546.896198252008,2545.092343664873,2544.4170487978213,2544.0681521238694,2543.4782997302773
30,2543.0159181899985,2541.55868299381,2540.1342310351047,2538.640622458879,2536.8078985583043,2536.1378825028887,2535.8123278951225,2535.243815026953
