,X1,X2,X3,X4,X5,X6,X7,X8
211,102544.96692253783,102540.35995325044,102522.9447479774,102520.98529803596,102518.25014650077,102514.58947753732,102514.23229164237,102513.41681396618
212,102512.81554083157,102509.50171818628,102504.01923768764,102502.12719509673,102500.60771972386,102497.1563924037,102496.57188829518,102494.81827453777
213,102494.1262774179,102490.09183749069,102478.52794566214,102476.7913936729,102474.85224378706,102472.2981516715,102470.5554400488,102467.70379677974
214,102466.66470887998,102462.72289948756,102451.34810106373,102449.65683141848,102447.54032526059,102444.16662295061,102443.49863971703,102440.50354149239
215,102439.89981012027,102436.42871243236,102431.16259380782,102429.92507416623,102427.61244731209,102426.08784597335,102425.57610525911,102423.54313061472
216,102422.99977956704,102419.3943175966,102413.55344661899,102411.79268491661,102409.61928982427,102406.53596782277,102406.03304694415,102403.11799246681
217,102402.4287679879,102399.04239682082,102382.19070096879,102380.20614991468,102377.94848783009,102374.29494331611,102373.6169353828,102373.0295689987
218,102372.53284786694,102368.75898591468,102363.68053458836,102361.91826717896,102360.87027624786,102358.40805627039,102357.77802788542,102355.9871635094
219,102354.8349793467,102351.3256989664,102339.99238956481,102338.81721783108,102337.83892655477,102334.21066242209,102333.56628345865,102329.83303404233
220,102328.05722127875,102324.50705297053,102313.57486342023,102311.83317925716,102310.81600316528,102309.38288876589,102309.06829995231,102305.13599616959
221,102304.37163882807,102301.28387510777,102296.19824472023,102293.91498183238,102292.23058189155,102289.00415766111,102288.51717630852,102285.76102380837
222,102285.47020552911,102281.67986617997,102270.0985607518,102268.83505908443,102266.22936386665,102263.12968220723,102262.48996228872,102261.62048804214
223,102261.18066865508,102257.6278880001,102246.65364171055,102245.4579893924,102244.0661845662,102240.37061340502,102239.87987120994,102239.07842042568
224,102238.28115065221,102235.29144793694,102229.67762286814,102228.29372858716,102226.50384328555,102224.78595468344,102224.14656778818,102222.2868506008
225,102221.6486071622,102217.74632943058,102211.77179440162,102210.94143726202,102208.92434245413,102205.16468587937,102204.56526867073,102201.89184652075
226,102201.21125776331,102197.35851408613,102186.50034233971,102184.85719354627,102182.6336943748,102179.5227845698,102178.96118530858,102178.11296138499
227,102177.63422985298,102174.45609611351,102163.87616252474,102162.16587225092,102161.02067991697,102158.41260328436,102157.82547220954,102156.06637004255
228,102155.3302902212,102152.61711961107,102142.32084186547,102141.3685833464,102139.86273443572,102136.91401418982,102136.63611441277,102133.01971010296
229,102132.42163568614,102129.62454215891,102124.92882936096,102123.13080336848,102121.11647847544,102119.66551421589,102119.09007095831,102117.34303706461
230,102116.78841286496,102113.12799481678,102102.8612490335,102101.83464388747,102100.96033354249,102098.2712092432,102097.53201222708,102095.02787841752
231,102094.25141935865,102091.49629808377,102081.208390048,102078.78625388019,102077.88162475685,102075.18002008005,102074.47362124121,102073.56984889245
232,102073.13577889875,102069.8805881874,102059.70517124012,102058.13271922385,102057.3165975822,102054.53975983869,102053.98613979114,102051.51251046364
233,102050.85956283807,102047.6923701291,102037.82444915477,102036.76180144152,102034.96551935663,102032.473348408,102031.95337143022,102029.62758931279
234,102028.91746798993,102025.63675632275,102021.16031351546,102020.13697886214,102019.21923590376,102016.01222577515,102015.36071409888,102011.95746272222
235,102011.5205854155,102008.52041846918,102003.26911048149,102003.00692940806,102001.84389553624,101998.67746938978,101998.19389355823,101995.05808588711
236,101994.57063929012,101992.01511068208,101982.12766307718,101980.19025243458,101977.61590385593,101974.35981236963,101974.07536179922,101971.94932194849
237,101971.27193863809,101967.90303896525,101958.13654352658,101957.33918419697,101955.88956901047,101953.70498729068,101953.12117707048,101948.85360366882
238,101948.32655351088,101944.94832014547,101940.37397327072,101938.76948478202,101937.08090208157,101934.37383256227,101933.88814849274,101933.089903465
239,101932.68122406097,101930.19348978341,101915.5999777934,101914.63992994124,101913.92771681395,101911.80383095249,101910.31104361308,101907.09312770927
240,101906.3659598406,101903.54414109094,101899.27979412617,101897.43814568887,101895.04450611045,101892.10811111957,101891.5982785555,101890.02342292693
241,101889.52923578865,101887.08743533664,101877.53838679785,101875.98749607996,101874.9582310263,101872.86468583564,101872.4148803855,101871.73481122949
242,101871.01038552594,101868.09706747995,101859.04970985913,101858.63200296629,101857.43190645719,101854.26812599305,101853.65558663083,101851.98832596795
243,101851.77191195588,101849.38686769342,101845.06580173306,101843.50594232492,101842.12949148854,101840.96513399924,101840.59760603191,101838.32020191997
244,101837.78137678708,101835.06916204658,101825.38292318402,101824.46043686134,101822.87329313111,101820.35790044186,101819.83597350589,101819.13512946374
245,101818.59878963632,101815.37583147519,101811.23522966818,101809.75791131452,101807.47838008209,101805.14326626295,101804.62285508521,101804.10999721587
246,101803.45276070377,101800.83537064094,101786.66698745433,101785.52601336196,101784.06679237733,101783.06418991953,101782.43338449819,101779.24087004818
247,101778.94561433425,101776.65161564873,101772.66855522373,101771.97104754785,101770.89249561005,101768.31709014627,101767.76562408987,101765.64383973068
248,101765.19255021265,101762.58915086841,101748.50276192882,101747.00735555864,101745.59179173058,101743.6304721474,101743.3578671149,101741.87567024131
249,101741.13107144277,101738.46291939233,101734.55359761472,101734.15228938567,101732.89697654927,101730.16885460008,101729.64323553664,101727.95380078384
250,101727.25988167434,101724.40562500324,101720.48118421904,101718.75466024599,101716.8276738157,101714.09488276055,101713.50395742504,101711.62079444468
251,101711.10799653712,101708.1541456939,101694.52046556675,101693.76326944394,101692.80966559678,101690.79743599033,101690.3048338763,101688.25673237392
252,101687.78927675358,101685.20902296584,101681.46857126674,101680.69449883717,101679.3227635355,101678.22388974462,101677.71990419747,101675.62006507428
253,101674.96429975453,101672.53469630887,101659.46381101443,101658.14471533953,101657.11464125806,101654.49568064659,101654.12199428203,101652.7540581584
254,101652.08066765107,101649.19400963666,101645.52116010519,101644.18168893838,101642.4231879832,101640.52792638635,101640.07134849072,101638.3491676161
255,101638.09022828123,101635.99981122985,101622.66452438163,101621.10894966396,101620.03916842012,101617.43233479804,101616.96591337177,101615.8159880857
256,101615.32238716396,101612.94001510864,101609.38971060404,101608.10197701439,101607.25841366983,101605.05302910274,101604.52631494238,101602.51808115208
257,101601.77678326526,101599.30429620645,101595.44059808344,101595.05843767688,101593.79848256093,101591.56489141916,101591.060439286,101589.29541609169
258,101588.63630773782,101586.00763725897,101577.32660818227,101576.17044747475,101574.77069684485,101572.92791426874,101572.33756141664,101569.95770231163
259,101569.49539130882,101566.67431237426,101559.03359503768,101557.63315683795,101556.2641380216,101553.062776926,101552.61403228759,101552.24719496397
260,101551.8631213849,101549.611920444,101544.46340702378,101544.2559204537,101542.55954245036,101540.07660554064,101539.51988401118,101537.1466675867
261,101536.6964719824,101534.27272175511,101530.39700780132,101530.07597645937,101528.00769926785,101526.42938719748,101526.26778310147,101525.75053130955
262,101525.2143582677,101522.65936061536,101510.30065490655,101509.07871056581,101507.54666466796,101505.69804461754,101504.72047500481,101504.31925062372
263,101503.77272335027,101501.03692094202,101497.67905643789,101496.5322906278,101495.88994782748,101492.85776242915,101492.38255060559,101490.63659420374
264,101490.20249806234,101487.56618559448,101475.10497769521,101473.83353794235,101472.37695496951,101469.85239543414,101468.8877721995,101466.92548763464
265,101466.23562021914,101463.83330548253,101460.48292050607,101459.43047943755,101457.93775642355,101455.42539943373,101454.98789397301,101453.34979912791
266,101452.8982893294,101450.39820380797,101446.8309331942,101445.90378304207,101444.67040871739,101442.57184759714,101442.24002761587,101440.84367879586
267,101440.3512366798,101437.72060654729,101429.50749484805,101428.83792121295,101427.54982442432,101424.57149412532,101424.09339619707,101423.56733001942
268,101423.3724443918,101421.25553878256,101413.99637880918,101412.53803331433,101411.43201080232,101409.09692358758,101408.16174734256,101406.49511279665
269,101405.7945152043,101403.3055920272,101399.55728015894,101398.37520167106,101396.70210602888,101394.08210154001,101393.6377331967,101391.97637698898
270,101391.43510030722,101388.97430453097,101385.38612343442,101384.57500381194,101383.06646768196,101381.36939112807,101381.043700587,101379.6732558467
271,101379.16593165949,101377.00315795356,101365.50129060444,101364.67320916004,101363.55502547856,101361.19029346821,101360.27803475887,101359.9021636626
272,101359.46743023639,101357.15264647047,101354.02306821772,101353.78381781539,101352.98864174838,101350.70630951901,101350.28432814739,101348.92275841758
273,101348.38694634539,101345.99396585856,101337.74429090138,101337.14619770009,101335.49621862744,101333.50476153509,101333.0546558678,101330.16751681999
274,101329.57600016533,101327.24099622591,101324.08213095061,101322.78278219889,101321.39118775431,101318.79852069326,101318.38687687679,101317.84648932626
275,101317.4814788931,101315.16409595849,101307.83185754808,101306.69583369479,101305.48385472476,101303.3900166569,101302.53606104228,101301.22549225367
276,101300.61130143062,101298.5596824894,101291.12009016411,101290.23970188784,101289.91758314378,101287.56607122594,101287.18120560606,101286.79435886725
277,101286.15922710147,101283.89339536498,101280.89833925274,101280.68117354244,101278.89441343237,101276.14286802302,101275.77627046668,101274.7335080045
278,101274.19222503089,101271.82362282828,101260.51381194033,101259.17804107643,101258.18530746039,101256.20231079494,101255.62111131616,101253.93353595935
279,101253.344670628,101251.10393342903,101248.11003108528,101247.14174900667,101246.12595867424,101244.295617322,101243.74722004915,101243.20009966241
280,101242.7031988021,101240.38319033853,101236.62845107296,101235.78719234231,101235.17857143674,101232.68497699418,101232.17005613139,101230.76666187658
281,101230.3536824757,101228.4539056472,101217.07710195871,101216.4033254049,101214.944380433,101212.66254602029,101212.51174189686,101211.42136072455
282,101210.7183244653,101208.55149217247,101205.69338708343,101204.80056937443,101203.56929208437,101200.87898548724,101199.91288856804,101199.45477675821
283,101199.0312041686,101196.74240152822,101189.5975720374,101188.67605369838,101187.93868460397,101186.36539194174,101185.92995942642,101184.20359072095
284,101183.84745206728,101181.60691881203,101178.70065841818,101178.41115919194,101177.43399989286,101175.90169648721,101175.07791245467,101173.30595144955
285,101172.4313072743,101170.24731708318,101163.3951045239,101162.03169923466,101160.74338357046,101159.1062729833,101158.78116524954,101158.3835071139
286,101157.7428210655,101155.54789798202,101148.49905745026,101147.43059379177,101146.30480646109,101144.54374682912,101144.03895770942,101143.0664801459
287,101142.55265809031,101140.59217776543,101133.93582049763,101133.048822176,101131.7409898436,101130.16020936615,101129.80861937901,101128.08075824141
288,101127.5238501193,101125.69125060488,101118.62106948694,101117.81467798425,101116.54601696905,101113.95220004226,101113.23606925186,101112.9501619476
289,101112.51650376932,101110.31945096559,101107.54466682329,101106.84729591901,101105.72981029513,101103.51450918782,101103.14085518382,101102.56125215933
290,101102.0255391946,101099.83087159507,101093.42060669514,101092.94527905734,101091.80971114677,101089.3120993116,101088.70810680235,101088.25490535564
291,101087.81520636787,101085.73164044163,101079.06652854313,101078.40656659384,101077.56634714041,101075.61031395978,101075.46445013839,101073.7862583041
292,101073.40685762546,101071.41324692106,101068.72769992915,101067.92205011987,101066.7783034942,101065.02640634522,101064.08069644439,101062.67946676974
293,101061.91660281435,101059.9629317724,101049.51810792941,101049.23875507136,101048.4702583383,101045.17496450621,101044.75512211984,101043.31351729107
294,101042.81344897376,101040.70401080119,101038.15454154032,101037.32898813096,101036.07500364503,101033.57016631914,101033.06565965523,101032.5185808386
295,101032.11199133332,101030.47157310792,101027.5313642789,101026.86957905215,101025.97584254286,101023.8581032962,101023.4568514282,101022.95627473052
296,101022.61292474231,101020.74186084708,101013.73194670366,101012.76204417259,101012.09386135636,101009.59335580203,101009.04310128148,101008.60260272538
297,101007.8676745856,101005.92679112229,100999.63415990966,100999.15365834157,100997.8403528661,100996.00582682318,100995.19395117782,100993.64730451783
298,100993.04866196169,100991.05954350808,100984.533124162,100983.79875664093,100982.87079880777,100981.04275839782,100980.53922651426,100980.10997765903
299,100979.73840047361,100977.7403388264,100975.16010808175,100974.14078578365,100973.49566057423,100971.84816305591,100971.43081502187,100969.9115577565
300,100969.29856300459,100967.44277754314,100961.21637581167,100960.54678728647,100959.53221252668,100957.98792635062,100957.36324461194,100956.87455370947
301,100956.47672647791,100954.52691362276,100948.4348484008,100947.85257123971,100947.21340027021,100944.62710565273,100944.40339355738,100943.79316424408
302,100943.29396214837,100941.40632104164,100935.36556473773,100934.54781720781,100932.35741999479,100929.74510678969,100929.30717762624,100929.01118374086
303,100928.37317493725,100926.79055474201,100923.61087529988,100923.30093150272,100922.15501715054,100919.78278389564,100919.26478113385,100917.78014948213
304,100917.23721908897,100915.38820614606,100912.6733999984,100911.56586278672,100910.71621439775,100908.92473455708,100908.1354740987,100907.7352576588
305,100907.37375429657,100905.63251140808,100896.39283021168,100895.4909324059,100894.34432205229,100892.43928951805,100892.02508319833,100890.51604623179
306,100890.1264906313,100888.27481748062,100885.97264989465,100885.52223040126,100884.44233872632,100882.00456289474,100881.64652688445,100881.30884036113
307,100880.9190734593,100879.17190992081,100876.97187470272,100875.76017509605,100875.04195843272,100872.13844367552,100871.61731895513,100871.19881872156
308,100870.90874749952,100869.20928222714,100859.92597645806,100859.17800321808,100858.07875633065,100856.98474769713,100856.58273527079,100856.17019620273
309,100855.55838399248,100853.80387578053,100851.49683364636,100851.3218168435,100850.44326222347,100848.40268904007,100847.97357813001,100846.32478882602
310,100845.76647290363,100843.99744986264,100838.17331329055,100837.0227570539,100835.93165997509,100833.9857848998,100833.78002413316,100833.26787184112
311,100832.85506770364,100831.16755345455,100828.52174579955,100828.07637602318,100826.09615056647,100824.88544514915,100824.34218317144,100823.01330438093
312,100822.45109720697,100820.80327346642,100818.22113329274,100817.73830037996,100816.47166867573,100814.17370024048,100813.31698536678,100812.83037716354
313,100812.25929410913,100810.59809103532,100801.71750106436,100801.45937256544,100800.42546771548,100798.95432332903,100798.6095186128,100798.04025212803
314,100797.44346130977,100795.72233126886,100793.52887549752,100792.03408503773,100791.21730240683,100789.62463116838,100789.20264637076,100788.54547943114
315,100788.0992093958,100786.51965972161,100780.82409214714,100779.99862498298,100779.41083300152,100777.6613873546,100777.1605131097,100775.60385637381
316,100775.25336026706,100773.63827298189,100768.44956291262,100768.19376804841,100767.11015601375,100765.52949900547,100765.13202707972,100764.74056681024
317,100764.15145953122,100762.54984588051,100760.20706124749,100758.42151574467,100757.40117582114,100755.68956868415,100755.22779449273,100754.75732852059
318,100754.23434955056,100752.59384404549,100747.20815810967,100746.48580669315,100745.8392966782,100744.30658581501,100743.71693294554,100743.47373174276
319,100743.02137817515,100741.53217074176,100736.46538692722,100735.69758708103,100734.57819845501,100732.19135983623,100731.3549692658,100730.72726744905
320,100730.18948931267,100728.56550618514,100726.23128562194,100725.81657766711,100724.66375501142,100723.11726484357,100722.90432635183,100721.52574713176
321,100721.20598460555,100719.62835978143,100714.27370029232,100713.79708680324,100713.23735951429,100711.6605451565,100711.00469314212,100710.54266777728
322,100710.0857115935,100708.53380154454,100703.39469374697,100702.69354829149,100701.4599275894,100699.12604464855,100698.50479034628,100697.876728038
323,100697.28261728577,100695.75502934246,100690.55557437056,100690.03891277118,100689.0417237494,100686.39715045514,100686.00256678247,100685.42393312015
324,100685.04352182451,100683.48736440467,100681.41292082891,100679.84356450647,100678.70371030741,100677.22817274656,100676.8823486859,100675.5583611723
325,100674.96370765127,100673.53985495711,100668.45258397015,100667.8158417283,100666.85680843663,100665.49092154822,100664.69792715569,100664.46410438251
326,100663.93879825795,100662.42225241826,100657.47380597447,100656.48709897729,100655.69880458743,100654.39792882453,100653.75723368436,100653.23624884934
327,100652.76796647787,100651.2316375158,100649.36728964193,100648.32017512684,100647.72453149995,100645.82817672656,100645.22030526552,100644.5112929867
328,100644.35249350706,100642.83958567584,100635.1894741616,100633.52414377173,100632.94017640047,100630.91100513836,100630.43327432068,100629.89327073997
329,100629.28776212252,100627.82849219938,100625.99858052262,100625.75914406439,100624.81554903684,100622.44969187299,100622.07255609258,100621.6958270862
330,100621.00097592104,100619.5457546553,100614.11574600203,100613.0593823466,100612.24698617158,100610.31453036639,100609.84814805018,100608.54634381447
331,100608.23683498852,100606.77314707144,100604.68487943671,100604.30255121083,100603.69398251925,100601.44295544585,100600.86822325605,100600.21205243954
332,100599.65555022476,100598.23771875822,100593.25250268614,100592.13854478441,100591.6246808425,100589.54445177695,100588.75324699751,100587.39697114693
333,100587.0161981806,100585.55534273727,100581.06765487457,100580.80712072371,100578.70139223593,100576.62696417101,100576.14977072101,100575.78343934068
334,100575.3290857342,100573.88152307745,100571.81124102927,100571.68365967591,100570.74752138508,100569.0310330585,100568.82891486239,100568.59910727569
335,100568.09106852667,100566.75752365522,100562.06742392117,100560.52831594954,100559.43914343993,100558.22876283067,100557.85956590094,100557.33391681328
336,100556.97498421562,100555.66686874189,100551.05324754378,100550.68738043011,100549.58572485425,100547.69607904798,100547.1214587216,100546.3706354935
337,100545.98887440916,100544.53967376854,100542.28145577942,100541.6019223746,100540.73251964212,100539.7782930938,100539.33537713299,100538.72627891853
338,100538.11060879249,100536.6962666403,100534.5754884578,100534.32351475007,100533.83513691388,100531.3404625342,100530.57002928422,100529.98081305597
339,100529.34356869556,100528.00434880902,100523.4223950647,100521.54628891093,100520.62637650527,100518.8029526252,100518.34285273307,100517.72166729085
340,100517.18265629542,100515.94923830387,100511.59692976193,100510.1905534993,100509.2456151823,100508.33365724012,100507.92755023167,100507.39751474212
341,100506.76900130964,100505.54794429816,100503.4903785591,100503.17042990323,100502.2704993595,100499.78978038298,100499.40774527732,100499.10594466713
342,100498.68742116878,100497.39742194823,100490.33465381738,100489.657292236,100488.79375419914,100487.492754999,100487.06997084703,100486.56493174181
343,100486.2718177799,100484.8380056182,100482.9886351463,100482.71690023823,100481.42973069532,100479.98714220434,100479.61678062078,100478.96462808772
344,100478.41755205547,100477.1607611448,100472.65515923963,100471.99668834667,100471.20739059223,100468.52349207035,100468.026309624,100467.46690747193
345,100467.0003493715,100465.6976191309,100461.47817920477,100461.23263183863,100460.0825962745,100458.91796249198,100458.35935107156,100457.94912804781
346,100457.555740607,100456.33476347983,100454.3332518895,100453.44060782962,100452.97255815218,100450.92793442534,100450.46549462833,100449.20339138623
347,100449.05789664513,100447.69178350331,100443.4302831084,100442.25809048547,100441.51731509838,100439.7902970878,100439.13827481456,100438.87794299697
348,100438.30804804091,100437.11850584587,100433.007820395,100432.76835486385,100432.56136139808,100430.33518632669,100429.90689533482,100429.41809230563
349,100428.88435192915,100427.77742363492,100425.79427358847,100424.93684032996,100424.08333176529,100422.97998187633,100422.60844780388,100422.12633381391
350,100421.56963241291,100420.34649509598,100416.14257283605,100415.17994941064,100413.94761618954,100412.13602528584,100411.56668417118,100411.0223773213
351,100410.58319832431,100409.31491216047,100407.71058977593,100407.32116701224,100406.59200581361,100405.05752126918,100404.85262490527,100404.33989965016
352,100403.97448413535,100402.90132591082,100396.28182274994,100395.8816673791,100395.10000516531,100393.46386024705,100393.0074868158,100392.44469671027
353,100391.82885761224,100390.44995929245,100388.7928456862,100387.43114070855,100386.52938640033,100385.69002268335,100385.1086862894,100384.53400595044
354,100384.05084684532,100382.8935854261,100380.99672341082,100380.67239394129,100379.97601272023,100378.94691951553,100378.48164148699,100378.13264508941
355,100377.52882184408,100376.54705722495,100370.11124108922,100369.59824514961,100368.72899476072,100367.02338199606,100366.59874243719,100366.1478219266
356,100365.86827636606,100364.63928560646,100362.88427897476,100361.2171902195,100360.12868429044,100359.12862010527,100358.69568747912,100358.20014478355
357,100357.78978333816,100356.65895267879,100352.36101190266,100352.04298981128,100351.24793468053,100349.95615329263,100349.51464212735,100349.09751594526
358,100348.62824757132,100347.54148840532,100343.58411147376,100342.40674223183,100341.63692200073,100339.8994460289,100339.4576031461,100338.9291449032
359,100338.58622351743,100337.35977673194,100335.53058717476,100335.27120590743,100334.48038372837,100332.76886365359,100332.40080295331,100332.03445392389
360,100331.57752265973,100330.5491225816,100326.48894131568,100325.08461887142,100324.38262410599,100322.74248386448,100322.28554646068,100321.59719508611
361,100321.13377956621,100320.12646101073,100316.13575471034,100315.63379496234,100315.13787706904,100313.76936017098,100313.30503391579,100312.9596808475
362,100312.42699922546,100311.24523539726,100307.31678694743,100306.16060455321,100305.31181843928,100303.64327475625,100303.20522258106,100302.60361174906
363,100302.22285949418,100301.08078298104,100299.43933971453,100299.21261182055,100298.4048050887,100296.83022921832,100296.53194944261,100296.01992203297
364,100295.610004387,100294.7514848379,100291.1317160149,100290.53132330166,100289.95075900725,100288.56348713965,100288.0935545415,100287.71544378926
365,100287.3194924096,100286.46377543121,100282.43564173237,100282.19123589536,100281.20096002777,100279.93008839723,100279.36044667536,100278.69031452939
366,100278.28979103501,100277.0386473483,100275.32973767101,100273.89301591949,100273.36511920522,100272.51390112517,100272.04788979444,100271.4503670152
367,100271.04977803456,100270.05024329237,100266.20316740483,100265.97429094856,100265.3924874551,100264.21470964154,100263.76379699007,100263.27048256513
368,100262.80939572686,100261.75181007673,100257.94804236805,100257.1882652078,100257.00186217876,100255.3741046261,100254.95557440005,100254.39409250575
369,100254.2638440523,100253.41185626741,100251.97365707895,100250.78330128526,100249.85323346771,100248.21407506708,100247.78514584938,100247.45656878216
370,100246.88450773625,100245.79410310216,100242.05621546356,100241.81819682466,100240.84626804397,100239.86134495056,100239.33008268476,100238.8456729799
371,100238.31949096578,100237.25957324877,100233.86595339401,100232.6588619022,100231.8502241805,100229.9631353585,100229.61962303106,100229.18573810242
372,100228.52414817897,100227.68943707913,100225.84171454911,100225.13613329445,100223.96514524397,100222.80407512185,100222.32065530728,100222.00481831588
373,100221.5684429581,100220.45300084498,100216.69149347524,100216.2695551309,100215.32857496657,100214.33519042001,100213.98416783745,100213.48673781616
374,100213.1392242953,100212.01290556746,100208.40292485943,100208.04591017004,100207.03013925315,100205.1303762052,100204.76393981455,100204.27027009137
375,100203.66624613907,100202.49701864255,100201.00061591403,100198.83273751929,100198.06756787919,100196.70524471349,100196.27034613639,100195.92491989798
376,100195.48870971028,100194.12015469512,100192.47855703182,100192.0184329806,100191.05861303286,100189.22661116286,100188.70152779156,100188.15175957548
377,100187.76105652083,100187.35084836945,100181.94519544841,100180.63355226797,100180.06534799389,100179.14502871936,100178.70502105833,100178.3965486899
378,100177.9198464615,100176.86688850817,100175.49966655608,100175.00985715339,100174.43524511404,100173.20190297705,100172.79662748228,100172.13876313978
379,100171.52505372278,100170.13661395159,100166.55229224899,100165.99254741594,100165.51582718853,100164.71338847175,100164.16095346966,100163.7599068391
380,100163.20120747684,100162.09248451071,100158.4974836043,100157.15959293222,100156.6212206471,100155.72488604506,100155.3951101555,100154.95658586657
381,100154.63140557059,100153.26398969901,100152.26327731504,100151.86746112327,100151.15921075274,100149.75405401172,100149.34525351002,100148.87499982779
382,100148.41607994256,100147.80318948085,100144.40846960086,100143.45957918072,100142.91392219652,100141.66297880978,100141.14418144379,100140.84097277976
383,100140.29713270714,100139.52265838845,100136.35780719883,100135.64945296953,100133.90005077372,100132.70902955616,100132.37863519044,100131.77423233853
384,100131.36326200471,100130.2531021043,100128.94525492261,100128.50316652519,100127.74319646035,100126.68118500887,100126.27173146358,100125.9202776741
385,100125.61946084026,100124.56510948547,100121.2908602914,100120.61215678605,100119.77822362071,100118.45573684896,100118.01032082009,100117.58768998712
386,100117.22353306375,100116.6506211668,100113.57752167084,100112.64629792649,100112.12992849566,100110.44550328568,100110.17084746488,100109.68539193503
387,100108.99140325536,100108.19589505669,100104.97712759498,100104.62716188474,100103.25084293952,100102.0583126769,100101.72021409668,100101.25048154489
388,100100.74140252374,100099.48347875584,100098.28193330277,100096.8986745443,100096.37081574177,100094.73658595115,100094.20131507172,100093.73999333082
389,100093.33753514424,100092.4673739356,100089.10602600945,100088.43155948416,100087.62659773306,100087.24790632623,100086.92049407479,100086.39712868529
390,100085.48250845924,100084.50194443818,100081.20566119018,100080.84182932132,100080.13096273315,100078.93606531282,100078.5299633152,100078.0818321737
391,100077.47569335761,100076.90012693524,100075.56736886791,100073.89647852004,100073.28494466713,100072.33116697428,100072.05188701251,100071.66903488954
392,100071.34153117522,100070.44964811245,100069.04761306455,100067.76861335366,100067.1668813207,100065.58755875457,100065.15306553671,100064.47407162879
393,100064.09817150363,100063.1606296578,100058.1205989886,100057.90967345375,100057.72949661883,100056.57204155093,100056.09028952624,100055.64818756617
394,100055.10915319169,100054.16869237777,100052.96172099937,100051.64651928496,100050.82887460222,100049.61117960092,100049.15840264467,100048.7735850461
395,100048.32493292197,100047.9605694883,100046.51351059123,100046.14355030145,100045.16514818647,100043.75032493981,100043.3433189728,100042.80333288186
396,100042.30910775876,100041.23698898996,100036.29442041519,100036.0878221459,100035.38077948405,100034.22807388337,100033.74231403989,100033.31218191388
397,100032.93266418643,100032.03381474302,100030.78313782945,100029.5661087291,100029.10027401765,100028.41944788877,100028.17776697336,100027.82085063343
398,100027.3832671071,100026.6382559383,100025.54940760798,100024.70120954076,100024.00098820808,100022.74689791328,100022.31218109938,100021.78119166923
399,100021.31073866026,100020.47124627867,100015.50348575444,100015.29402538357,100015.13652882527,100014.12609973023,100013.65293633826,100012.99527032152
400,100012.64465996143,100011.83650342101,100010.67557069848,100010.0131657198,100008.86891575245,100007.04612332849,100006.6570087251,100005.98897142785
401,100005.53126095187,100004.57971692528,100001.4177783026,100000.22450035287,99999.64703459016,99998.91274131733,99998.45932416507,99998.1425363757
402,99997.83784304696,99996.80286091124,99993.98863547997,99993.88688437775,99993.05727240501,99991.85166148888,99991.4516792401,99991.02988621284
403,99990.64055065866,99989.75349031106,99988.74969014207,99988.18663537355,99987.33534178561,99986.20564201455,99985.69445485872,99985.27288438648
404,99984.90354884439,99984.12021386038,99983.00062953602,99982.80741816523,99982.32197251805,99981.94626840806,99981.63529829186,99980.98728896989
405,99980.38497225869,99979.93724045761,99975.06301179554,99973.77032899798,99973.1093372351,99971.56197367929,99971.14696989136,99970.54245284892
406,99970.1059145146,99969.10911982747,99968.04317759976,99966.81982734281,99966.37085103465,99964.98973682552,99964.4745711016,99963.95428016449
407,99963.55210975854,99962.66651879085,99961.70242141376,99961.3803662193,99960.8670099899,99959.94394093737,99959.67209512605,99959.03670107893
408,99958.6260522473,99957.70622250804,99954.68242970876,99953.51580669876,99952.91015141507,99951.35372837234,99950.86362171566,99950.46420608036
409,99949.96396373954,99949.52384290735,99946.79951126398,99945.9979755661,99945.34320219466,99944.63308575607,99944.21024863247,99943.54440463809
410,99942.95734996357,99942.14814957029,99941.1541428742,99940.71240614956,99940.10066623466,99938.94250471887,99938.59474347535,99938.28498316655
411,99937.78699496128,99937.35364338118,99936.10878147196,99935.77367355216,99935.45992477919,99934.71280662034,99934.20937130149,99933.802052894
412,99933.4895884084,99932.68435288986,99928.15146847107,99927.01464430944,99925.76571815835,99924.67966968377,99924.23241006755,99923.64127132049
413,99923.1164296172,99922.13146045894,99921.20166812759,99920.80400362401,99920.13787616593,99919.0637319998,99918.67660180609,99918.26116038149
414,99917.84370077023,99917.06995174852,99914.39431967156,99914.07490878503,99912.9419129698,99911.50077112993,99911.15305586121,99910.68023127757
415,99910.15811391003,99909.5452138345,99908.3268935499,99907.21787598482,99906.62890587543,99905.96907802072,99905.55450603366,99904.96040308627
416,99904.33466927402,99903.80086140882,99900.9949875422,99900.65263453708,99900.03864708114,99899.03186500992,99898.64844953691,99897.96738582748
417,99897.61404241192,99896.67469933911,99895.7269235733,99894.95098590112,99894.35188715722,99893.47059167955,99893.0598171255,99892.4937541814
418,99891.85527730707,99890.89327291919,99888.024294387,99887.34612630834,99886.69589944868,99885.96472592921,99885.60220577075,99885.24665204386
419,99884.78417162954,99883.88050257937,99881.16005004564,99879.74253812243,99878.83915164482,99877.2271938555,99876.81182812748,99876.38386820113
420,99876.12633869078,99875.60674694876,99874.62384650754,99874.30790965448,99873.10829357314,99872.42764885005,99872.09177922246,99871.5843837049
421,99871.20098172594,99870.45976592242,99867.85143449157,99867.31164493816,99866.60928948317,99865.64946504921,99865.2905703334,99864.65561317095
422,99864.14048528923,99863.24120643083,99860.5090641747,99859.30642856909,99858.84404707488,99857.65262145354,99857.27320275,99856.73070163003
