,X1,X2,X3,X4,X5,X6,X7,X8
X1,0,0,0,0,0,0,0,0
X2,0.101570147486622,14245984.273579257,26629.08343088729,0.0,0.0,0.0,0.0,180756.5863005818
X3,0.0,7468.17301346444,9986401.129945721,66.9988160230568,41.994867972165245,0.027064394084250966,3.599049636587759,0.0
X4,0.0,0.0,0.0,2471831.0358126815,10202049.565248024,0.0,0.0,0.0
X5,0.0,146734.11760739464,55928.409635794065,11233929.003966605,3964189.574957427,8703.036904762612,0.0,0.11436205101345964
X6,1.6136938094941542,316135.5819722927,48130.72149425331,0.0,10240705.186023666,5183635.172521779,0.37205391762766804,0.0
X7,0.0,1321938.7200698394,375009.0778844971,0.22410268436703734,0.0,0.0,7104297.554552204,0.0
X8,0.3779492482126955,2605339.917730622,1376.0447509932405,0.015345797066602733,0.0,0.0,0.0,867571.1647954453
