,deviance,deviance,loss,loss
,train,test,train,test
intercept,0.2271329711354039,0.23117292413894205,0.11540591182302723,0.11679759399013301
glm,0.22215981128604978,0.2256454598876922,0.11291933189835014,0.1140338618645081
local-glm-boost,0.21895427677176926,0.22341452220579072,0.11131656464120993,0.11291839302355736
local-glm-boost-light,0.21889909299398458,0.22332502700773163,0.11128897275231758,0.11287364542452781
