,VehPower,VehAge,DrivAge,BonusMalus,Density,Diesel
VehPower,0.03181945616569193,0.07423482522280735,0.25674725528087894,0.26047922265739815,0.3767192406732236,0.0
VehAge,4.817761934810941e-05,0.4988982981128147,0.30932986427856995,0.1911277999535037,0.0005958600357635251,0.0
DrivAge,3.5239142815340584e-06,0.19743891167137828,0.4309517975962259,0.2673080901202708,0.1042976766978434,0.0
BonusMalus,0.05147259574481353,0.2663266304948049,0.2101435426448067,0.47205702046961895,2.1064595600377204e-07,0.0
Density,0.0,0.050760432011617715,0.0004992527560361623,0.004488610881260484,0.9442517043510856,0.0
Diesel,0.22777427491366448,0.2835138092465178,0.09655423823113723,0.23734393182696736,0.13620100116162526,0.018612744620087777
