,VehPower,VehAge,DrivAge,BonusMalus,Density,Diesel
56,456350.52253369667,456343.93438315747,456336.53797688073,456334.58236842003,456332.63932366634,456328.15082674555
57,456321.125732247,456314.7247350427,456306.10355103377,456303.7654048514,456301.6296913276,456297.72813459433
58,456291.1823610079,456285.2616683502,456278.7360739795,456276.56778495345,456274.48757626594,456269.8911763675
59,456262.5960639348,456256.868280058,456249.7092077414,456247.2668888562,456245.23331231414,456241.28489905095
60,456234.8218106698,456228.60614751966,456221.29124553234,456219.53317265655,456217.49682844355,456213.06222874974
61,456206.3899334407,456200.36081661517,456193.0129806806,456191.0616301119,456189.04443997756,456183.8475798916
62,456177.25255944574,456171.43949621724,456166.35833239363,456164.18325382005,456161.96802906785,456157.719497759
63,456151.0619341254,456145.4470642673,456139.55866540683,456137.4729725155,456135.26285546605,456130.6648245529
64,456124.31856591825,456118.323548698,456110.5439652937,456108.5067228435,456106.4348089822,456102.1106183819
65,456095.4726879996,456090.3778327967,456084.2082817348,456082.1782959832,456080.11303038115,456075.58936091396
66,456069.1120338823,456063.2309926919,456056.9590427526,456055.13323017815,456053.1382179244,456048.6507114605
67,456042.47824745113,456036.19913148344,456030.81342929124,456028.77826229105,456026.8294904036,456022.4795691376
68,456016.01262598374,456010.88036992104,456005.12569865974,456003.2773515811,456001.50638830045,455997.1063171589
69,455991.1049785247,455984.94501127925,455978.10806963523,455976.1100469948,455974.41441359906,455970.35300092277
70,455964.1767759826,455958.8322263128,455953.20671152964,455951.3883768356,455949.864928894,455945.4927026539
71,455939.1825933381,455934.029839746,455927.9985097748,455926.138216378,455924.5186938543,455920.1514817958
72,455913.93132894137,455908.27292991115,455902.67135459615,455900.7296189614,455899.091239038,455894.6534590851
73,455888.8113135029,455883.15461929195,455876.92074626684,455875.1986419133,455873.675430412,455869.42325426807
74,455863.49211123906,455857.4391805214,455851.5595083673,455849.86410560453,455848.4227848221,455844.6609136526
75,455838.84291687625,455834.1236590851,455827.53560464695,455825.9693354231,455824.4354956745,455821.03316698864
76,455814.96296741604,455809.6240978644,455804.15435424296,455802.3941342013,455800.9168972972,455796.96086824057
77,455791.3033037902,455785.1913152057,455778.8210782576,455776.97166428016,455775.6476937677,455772.7720603355
78,455767.1511374932,455762.5582106336,455755.9804275211,455754.3890832242,455752.9555198803,455748.629337898
79,455742.8630568484,455737.6739901863,455732.0231103229,455730.393956443,455729.11380654335,455724.71938664746
80,455719.24775288964,455713.60378700367,455708.8105925083,455707.1039817943,455705.7287463552,455701.8312260496
81,455696.2189080563,455691.17903381493,455685.04156674014,455683.65266789834,455682.3494104069,455678.5385183634
82,455673.1468102519,455667.73907489947,455662.366219975,455660.97229040484,455659.7988494542,455656.7023824571
83,455651.4535759779,455646.47029375855,455640.300800122,455638.8183018414,455637.5432607529,455633.60743521556
84,455628.22412453004,455623.12605731544,455616.03881805413,455614.6259885732,455613.4775679828,455610.1166348567
85,455604.60106200323,455599.03233601444,455594.0084062876,455592.5421683141,455591.29682434973,455588.29090011166
86,455582.95478655066,455577.7739267546,455571.3827563943,455569.86523277126,455568.7563443363,455565.30144781806
87,455559.7370714184,455554.1696074987,455548.6434494228,455547.2261151395,455546.0237284952,455542.72047017876
88,455537.62690984935,455532.73195801704,455526.75328967033,455525.3670957076,455524.19567040517,455520.75523043104
89,455515.849188625,455510.38469349913,455504.63279272,455503.1985526945,455502.0232928383,455498.4458266964
90,455493.12783288094,455487.6510405718,455483.31388698786,455482.0059907811,455480.87247537525,455477.9007033833
91,455472.48754450167,455467.6627850308,455461.8032105319,455460.46553493507,455459.30243814224,455456.1238679461
92,455451.1710710277,455445.5622585,455441.05544910656,455439.7465078165,455438.6216467011,455435.1689397463
93,455430.1493377417,455424.42761845747,455419.44911291194,455418.18562264927,455417.2164458726,455414.46141236345
94,455408.7225161089,455403.7524573586,455398.72676906944,455397.4794330482,455396.3067594938,455392.8105328127
95,455387.5235909127,455382.11094423756,455376.0699313533,455374.80715337314,455373.7440492814,455370.5999123688
96,455365.7279333211,455360.8860829811,455355.6227563517,455354.3125370802,455353.1620910998,455350.09866270906
97,455345.37442181306,455340.4764736364,455335.65548794105,455334.3406400749,455333.2198397527,455330.52563420765
98,455325.0698273613,455319.6150932107,455314.5133299654,455313.16369071644,455312.0832427127,455309.3878164411
99,455304.07709245186,455298.8684526311,455293.27211198286,455291.6080777389,455290.6511553434,455286.9128327784
100,455281.3878857425,455276.1284289325,455271.23316158704,455269.950027971,455268.67312135873,455265.4012112828
101,455260.2812469187,455254.93108056014,455249.84732349456,455248.70293317933,455247.3599436154,455244.1724582627
102,455239.4829378648,455234.7523176637,455229.2038667925,455227.9813797531,455226.6488721334,455224.2620009902
103,455218.8841028621,455213.73658293043,455209.15524322743,455207.95867514535,455206.5569972009,455203.06910586834
104,455197.73782718135,455192.3081359392,455187.798456769,455186.65324601653,455185.0397394751,455181.5675403669
105,455176.4522636398,455172.28418295877,455167.6609736119,455166.5469679398,455164.7575028284,455161.26048071834
106,455156.0063747924,455150.99579283537,455145.8674848183,455144.8135855856,455143.2767798994,455140.52056526195
107,455135.63808674796,455130.65137824195,455125.3762490932,455124.05915431306,455122.3444661981,455119.0345042422
108,455113.72393416305,455108.9224383042,455104.62725641765,455103.5794403603,455102.1114556596,455099.4297522163
109,455094.2227123676,455088.9408297848,455083.59298099566,455082.66032944317,455081.014064718,455077.7797377561
110,455072.98397561227,455067.99135158665,455064.4439948321,455063.3433961091,455061.94195231795,455058.90843693377
111,455054.3110768881,455050.0525573479,455045.667531668,455044.5793627746,455042.9982080644,455040.0625622313
112,455034.8306167368,455030.0814990633,455025.3059154028,455024.37211114675,455022.81915085687,455020.2857323677
113,455015.1537483587,455009.4287874372,455005.23199714645,455004.21025336167,455002.26001022814,454999.32900006993
114,454994.4402597435,454990.04461183836,454985.32040760975,454984.2447099851,454982.418779017,454979.65854100074
115,454975.57681586884,454971.43173474993,454967.157131096,454966.11629404966,454964.2445200758,454960.32980621414
116,454955.22038813494,454949.644755673,454944.8758501855,454943.639001008,454941.90212964686,454939.238214272
117,454935.0579068678,454929.22624291637,454924.16804902244,454923.0404067541,454921.10324485763,454917.12274264934
118,454912.5334579138,454908.3158548331,454903.76120074745,454902.7511781151,454900.6635448742,454897.150429924
119,454892.093692009,454887.2996373997,454884.04404330684,454882.6140535724,454880.58163095143,454878.1752357508
120,454873.084741616,454868.6684531136,454865.06298638484,454864.127087847,454862.1066643365,454859.5580158654
121,454854.9992456943,454850.14700136124,454845.42327700823,454844.1733675453,454842.21816670947,454840.02458836476
122,454835.74254757975,454831.44888825476,454828.1657531147,454827.08349666407,454825.15349706647,454822.3991871394
123,454817.69662742084,454812.77235317946,454808.6820474246,454807.5647537968,454805.7292062211,454802.7669592851
124,454798.4529338317,454794.01414463454,454789.581219277,454788.5247320476,454786.63618654036,454783.65121288603
125,454779.3658414432,454774.16775489977,454770.498271231,454769.3950310357,454767.59669985366,454762.7610555652
126,454758.44774827536,454753.8783841392,454749.62316080317,454748.211727455,454746.410812306,454743.7605988591
127,454739.2784034588,454735.1869634097,454730.8405894629,454727.34804189013,454725.62492412975,454721.82372885145
128,454716.55712223466,454712.07457872236,454707.4278906001,454704.1771434883,454702.46225780546,454699.4935023985
129,454695.932096212,454691.7182116605,454687.90537690494,454686.48907773325,454684.7811840628,454681.60666820576
130,454677.4525218066,454673.448140041,454669.0435664284,454665.8806949834,454664.0074887407,454660.21600111254
131,454655.4754217119,454651.1548805576,454646.8170912463,454643.4762189316,454641.6903551952,454637.8637503561
132,454633.00992512354,454629.29826446733,454625.81955369876,454621.4578554743,454619.67258788436,454617.27943147597
133,454613.681455194,454610.55501848354,454606.39260745957,454600.1317388168,454598.3629716181,454595.7817019448
134,454591.65694599645,454587.26854318543,454584.22735299973,454578.2262306271,454576.4850445895,454572.38429555146
135,454567.9356957542,454562.92944009404,454558.43297793926,454552.3657636516,454550.7020481408,454547.27317726373
136,454542.6868660388,454538.99095602264,454535.54126541934,454529.49580453424,454527.8183738412,454524.1901511468
137,454520.55244264926,454516.81476860394,454512.2574172123,454508.28282625723,454506.6358211611,454503.6641124117
138,454499.0128052802,454494.6728190239,454491.15647446096,454485.42849217367,454483.82848583185,454481.27802888636
139,454477.2018238321,454473.3157073007,454468.70080484345,454462.46724345157,454460.9190834238,454458.15402223385
140,454453.7874980228,454450.8710460424,454446.26742015086,454440.9505054264,454439.4243953994,454437.0964062882
141,454433.1612768653,454428.60461670643,454426.6224720284,454421.9623172075,454420.42246680515,454417.918369464
142,454413.6317409294,454410.0045059897,454407.4392589441,454401.839075732,454400.30549557525,454397.79818001034
143,454393.19116172305,454389.59249318123,454386.1533292945,454383.69604415796,454382.22799418157,454379.4610374518
144,454375.7637648949,454371.2875839376,454367.9547568183,454364.6458028726,454363.1872944554,454360.6745560681
145,454356.37073960365,454353.5717083361,454350.05968231877,454345.08899521566,454343.62495985616,454339.73475514445
146,454335.32262306986,454332.4093300855,454329.35208875313,454326.8804954294,454325.4691488421,454323.0880261264
147,454319.0971801685,454315.41394913924,454312.6335935426,454306.6843604279,454305.30962247634,454303.2286169668
148,454299.2460099361,454295.6175247082,454293.1035039475,454285.05096337554,454283.7095814615,454280.98746335984
149,454276.41171764996,454272.9177780182,454270.2498844455,454263.9085701002,454262.5473532711,454259.9732495236
150,454255.8138377929,454252.6534335658,454249.5387896801,454245.63960791036,454244.38763572206,454241.05129639024
151,454236.5772820885,454233.088518875,454230.3536564845,454223.6930022209,454222.40970110433,454220.20510359626
152,454216.3543879392,454212.97913920286,454209.2918684971,454201.3861762634,454200.114169428,454197.8833962405
153,454193.72269067675,454190.7902039234,454188.8419342714,454183.24374765507,454182.0421213843,454179.60768304893
154,454175.50615599914,454171.694655949,454170.02086098713,454163.950500931,454162.7747768487,454160.458949397
155,454156.71128067747,454152.8899379938,454150.67510876385,454145.4195862256,454144.21897795785,454140.7517347672
156,454135.89247769513,454132.3611509205,454129.33559656976,454122.12889142474,454120.9672648297,454118.5260917877
157,454114.3099967247,454111.6808676484,454109.846875387,454103.75031476223,454102.62325333396,454100.38544983463
158,454095.65409767063,454092.4899998741,454090.415854451,454084.53673594416,454083.45312996005,454081.2378255699
159,454077.6824591197,454074.09159970866,454071.25684970693,454067.72282741964,454066.65777784114,454064.58530219126
160,454060.3476398905,454057.27883050055,454054.56380708143,454047.16144811845,454046.17697485664,454043.3715688926
161,454039.2269239753,454035.6786286999,454032.7665732313,454027.1024514416,454026.11896990647,454024.2765416881
162,454018.81456553773,454015.2880814097,454013.0549002074,454007.707228422,454006.6825829938,454004.1854911487
163,453999.5743344437,453996.6352703498,453994.47821376636,453985.95117622986,453984.9385482957,453982.5770385865
164,453979.94646861096,453976.9607256208,453974.94437285047,453965.62714756175,453964.6578504124,453962.5908993383
165,453958.88228451717,453954.91375922266,453952.6168311052,453950.64462890755,453949.7348906548,453947.64959046425
166,453942.8160429797,453940.2042116931,453937.08772756247,453931.1191205433,453930.2173217735,453928.04494553106
167,453923.51305435185,453919.6367278037,453916.7304907247,453909.8185081353,453908.9502221261,453907.12806604983
168,453904.1386867091,453901.52804651635,453899.25285655214,453889.5985072099,453888.6513892749,453886.5830429642
169,453882.5848345741,453879.11985569284,453876.4521091069,453870.95182848896,453870.11806537246,453868.062710013
170,453864.609242182,453861.39130355505,453859.5401424958,453855.8791278999,453855.05020145135,453851.6017710137
171,453847.7735978076,453845.1686177068,453842.26637337875,453835.226781872,453834.4528405204,453831.8615463221
172,453826.3598605257,453823.1845373847,453820.6951802776,453817.2007798312,453816.41240080894,453813.9672812898
173,453810.86550381756,453808.44204153586,453805.97246939293,453797.4358097312,453796.62121403526,453793.7313544982
174,453789.64405614877,453786.31342944974,453784.51043851423,453779.07770045864,453778.3201126281,453776.4871699688
175,453770.7891022807,453767.8284884626,453765.38479314715,453761.7517621371,453760.9858502132,453758.3546813298
176,453754.17005849676,453751.6002306138,453749.91116118553,453745.12785183085,453744.34932417504,453742.28460827173
177,453739.00177721126,453736.3631690282,453734.6764935776,453725.75155171496,453725.01980974973,453722.38343623234
178,453718.455199202,453715.9840622315,453713.69141661463,453708.5624069589,453707.690321686,453705.2527072593
179,453702.30161987164,453699.3883264477,453696.34530581173,453687.94201093167,453687.2118369345,453684.5611063971
180,453680.22176860797,453676.94255067705,453674.91855304234,453671.0933167533,453670.2997064986,453668.46537974913
181,453663.8946383751,453661.7907519759,453660.1946516679,453656.3115848286,453655.63963785965,453652.3125669317
182,453648.4931804563,453645.9847531494,453644.1103536242,453640.3037086914,453639.65371247206,453637.727601466
183,453634.0249759837,453631.71995706495,453628.37065396475,453618.4090945306,453617.7049654326,453614.53963797295
184,453611.4101132919,453609.0223923611,453607.33039618557,453599.9664618019,453599.3862094249,453597.3729548218
185,453593.85342631885,453591.20789305476,453588.91688521195,453585.4019861491,453584.7595357594,453582.2803166352
186,453578.74662955996,453576.57517949527,453573.9119185159,453565.53856398555,453564.9839624989,453562.5099569016
187,453559.6948028931,453557.30868613353,453555.01071198646,453549.7097138796,453549.1029851404,453546.51999194245
188,453541.4191235849,453538.84187499,453537.0054105931,453533.8151316577,453533.21404861705,453531.152118291
189,453528.06384425197,453525.7991436069,453523.71949912666,453515.4893933408,453514.8418979735,453513.0332667027
190,453510.30704724794,453507.4744459111,453505.8315454249,453503.0453306148,453502.4169523938,453499.4961940173
191,453495.7188607287,453493.6199151441,453491.57611314004,453485.73244825646,453485.16089145,453483.14029599406
192,453480.44405716896,453477.5333699316,453475.083737342,453470.3323330295,453469.7634262525,453467.4283835605
193,453463.85894512985,453461.40674017975,453459.66695447796,453453.8964235183,453453.33496135747,453451.22498679155
194,453447.5474797656,453444.8374156071,453442.43326880486,453436.761864526,453436.1633826641,453433.95686045394
195,453430.6256197301,453428.1449511806,453426.3898161926,453420.67435159744,453420.1233147985,453416.6722725309
196,453413.8658869256,453411.65370753023,453408.88022436993,453403.83198314987,453403.20873707964,453401.33433612203
197,453398.35963703494,453395.58232396113,453393.98743766453,453391.039920943,453390.5240375861,453386.58338849177
198,453383.2995061936,453381.42536598427,453379.3572742202,453371.59341057914,453371.0869273612,453368.829693067
199,453366.3588988028,453364.0524050436,453361.6755930415,453357.82957770745,453357.30476806295,453354.7770157566
200,453352.09032076725,453349.45582595794,453347.49749359826,453340.08129002625,453339.5676872427,453336.07648973877
201,453333.64827307675,453331.08057163033,453329.47554029955,453324.4099317107,453323.9002772246,453322.0815960385
202,453319.50847929134,453317.347883475,453316.0214810524,453311.34000365663,453310.7074452768,453308.0902662309
203,453303.9716310699,453301.3191323212,453299.6767233605,453297.10099545796,453296.5474701871,453293.9608035814
204,453290.5785728728,453288.9668378308,453286.9319310655,453283.0197972292,453282.4757069862,453279.6729038901
205,453276.9990138494,453274.917016563,453273.2261549428,453266.507556431,453265.9443412086,453263.03524049185
206,453259.9298175266,453257.1368119566,453255.83832256566,453254.3152184716,453253.6228979236,453252.0162855888
207,453249.6584897585,453247.80092892906,453245.78268982755,453238.0067512107,453237.45921018237,453234.5290364789
208,453232.29876979074,453229.9065401588,453227.9444819999,453222.88771129557,453222.3775490883,453220.1691399336
209,453218.15546158847,453215.79750045895,453214.3398719792,453206.8937738186,453206.3206995815,453203.56870378944
210,453200.60104129615,453198.40880949295,453196.6606562316,453194.10501217796,453193.6325046038,453190.28496220586
211,453187.4681533923,453185.4065457258,453183.4258405121,453177.2074078731,453176.7356534513,453174.6350901374
212,453172.9049468844,453170.9491053703,453169.152240123,453161.60229223117,453161.1221073805,453159.2913717388
213,453156.6113788621,453154.6196414471,453152.90283824,453148.24816179066,453147.7832440164,453144.4340340604
214,453141.7737932257,453139.59077584883,453137.9243367149,453134.3369054748,453133.9031794163,453131.996898904
215,453129.268757412,453127.17215204425,453125.5722536498,453119.3934163548,453118.99632439855,453117.53048294265
216,453114.4934485404,453112.32945005986,453110.98565179366,453102.87840044836,453102.3128619247,453099.51655198465
217,453095.57025164895,453093.36872008146,453091.83559524955,453085.41539954435,453084.8324633915,453083.07223342406
218,453080.4090561875,453077.93812631315,453075.8737624103,453069.4930741959,453069.0811662576,453067.22581373283
219,453064.43617933866,453062.40988425806,453061.02023970895,453058.1210435327,453057.619203835,453055.8561541295
220,453051.50215058477,453049.45886847447,453047.3438781372,453038.5215459193,453038.085676142,453036.46577339043
221,453032.2143277659,453030.1817380881,453027.9205330974,453024.15165688976,453023.7490058763,453022.03614863724
222,453019.30840276304,453017.0549434024,453015.4133095072,453009.6965520879,453009.13006991893,453007.2635634858
223,453004.7805097758,453002.86978529894,453001.0760414727,452994.83977860917,452994.3772836911,452992.47126111214
224,452989.9351916546,452987.84005050955,452986.54267899966,452982.11719972093,452981.60822051007,452979.86435061635
225,452977.1800897575,452975.6762753733,452974.3781785828,452971.1873888751,452970.7623527312,452968.26131072326
226,452966.17669287504,452964.0414707103,452962.19910222443,452956.73706261674,452956.19685119804,452954.16881325695
227,452951.13763700833,452949.3084213787,452947.8467276605,452943.49807905,452943.02073145827,452940.9836308616
228,452937.56155566697,452935.92012118484,452934.49308495043,452926.83556569694,452926.4735194599,452925.1401222127
229,452922.23746447556,452920.07802592847,452918.78562947945,452913.9125308801,452913.5457136055,452912.12668089004
230,452907.81805616117,452905.8636151524,452904.0695704556,452898.7870904331,452898.3041208633,452896.3083678023
231,452893.135566697,452891.50926006044,452889.62338234193,452887.3381357857,452886.9603437141,452885.18534460914
232,452881.86838278663,452880.2535158582,452877.9636212785,452874.33395564463,452873.92753166857,452872.63990166015
233,452869.512291381,452867.68072261976,452866.19042923267,452861.1394553287,452860.5890003008,452857.7965123077
234,452854.07793519483,452852.1150920062,452850.73844397743,452846.7918684604,452846.33550627663,452844.77333980973
235,452841.7821022374,452840.40528620733,452838.40724494215,452833.6600908925,452833.25473290554,452831.8348239345
236,452829.79047058034,452827.7877318956,452826.2426729552,452822.0458434175,452821.6333287847,452820.31442065875
237,452817.0882916824,452815.4508323514,452814.2516150618,452810.20072422235,452809.8024102858,452807.9609242022
238,452804.8551765822,452802.9173538069,452801.31179341045,452797.0295645913,452796.494197369,452795.04061078746
239,452792.3888476671,452790.7732931444,452788.61221057875,452785.03101457737,452784.6480119542,452783.2657946557
240,452779.59145181975,452777.75497319025,452776.1475847331,452771.3515905366,452770.98202021036,452769.5496780479
241,452767.98613192834,452766.48302788904,452765.45200738776,452761.09236213425,452760.70499490126,452758.8755235269
242,452755.53028655925,452753.9363752192,452752.7172271629,452748.64283363207,452748.1841593893,452746.577655105
243,452744.5886716906,452742.7734703088,452741.2239677499,452736.90381543135,452736.3769732157,452734.85460254445
244,452731.54828253394,452730.11465908034,452728.99827348476,452725.76140708337,452725.41683855036,452723.88289036864
245,452722.52737180074,452720.92138368555,452718.4354156011,452715.2357197007,452714.8297300853,452713.14609668375
246,452709.9743986692,452708.12351273734,452706.7001109889,452703.1487281349,452702.7218266679,452700.97167939093
247,452698.76486313913,452697.1143845844,452695.74483506876,452692.9572790836,452692.5396161848,452691.3603699709
248,452687.4275197132,452686.0317018274,452684.193350996,452681.05415922776,452680.6925550617,452679.1085196064
249,452675.59504897153,452674.0132798463,452672.94124781666,452669.8463169904,452669.4285002192,452667.95397633384
250,452663.69049846113,452662.1108997385,452660.1139985622,452657.04843990033,452656.6766809409,452655.08467443514
251,452651.06645524385,452649.51300993556,452648.42060326453,452646.38350247074,452646.02755512774,452644.38669022993
252,452641.4729197517,452639.9478120016,452638.8015303742,452635.61331499607,452635.16328152595,452633.8851850651
253,452631.96515867324,452630.2118016392,452628.96775653143,452627.0131620938,452626.7058790552,452625.0723013904
254,452622.12647787476,452620.80674577056,452618.98056666483,452616.4228009286,452616.0126100429,452614.59461933054
255,452611.49037206033,452609.8656892111,452608.05670592387,452606.57346815907,452606.10915380355,452604.11268235225
256,452600.9607270212,452599.5144412298,452597.79676393146,452596.0222361851,452595.6483704988,452594.39138048235
257,452590.74089682,452589.3858243986,452588.0950407213,452585.6007835358,452585.2015838645,452583.9011737193
258,452580.74773105036,452579.34641581954,452577.2406312483,452573.09458259994,452572.7283005598,452571.48600124836
259,452569.19827973645,452567.73619769653,452566.5509554397,452564.0909040417,452563.7626478248,452562.6057402621
260,452559.4731248865,452557.77051373734,452556.2876898488,452553.36257885786,452552.9267915196,452551.5858168092
261,452548.70083944086,452547.3242486195,452545.2376144888,452541.932372563,452541.505808807,452540.15106810164
262,452536.1803221813,452534.8335657441,452533.60503459506,452532.74675045477,452532.28347190574,452531.1757660011
263,452528.9095453699,452527.73802081787,452526.03200888,452524.30821223697,452523.93807128514,452522.8128365174
264,452520.1561824759,452518.80403047433,452517.45750122605,452514.5084892711,452514.1334282077,452512.5313681356
265,452509.0053199647,452507.5082986286,452506.54225221835,452505.4244872448,452505.00491384184,452503.73694727564
266,452502.0003787817,452500.926061635,452499.538039354,452497.05941301514,452496.5745968776,452494.90464989556
267,452491.7879812192,452490.15392275807,452488.8267895803,452484.245433655,452483.75184385915,452482.6751965707
268,452480.5312163912,452479.32427007775,452478.2404730641,452476.32860582985,452475.9518086867,452474.35357119795
269,452472.2411512631,452470.8371003142,452469.37793379684,452467.1487229847,452466.6947064854,452465.54313749686
270,452463.34146141727,452461.71304986137,452460.19804451294,452457.83114650834,452457.39244251803,452456.2586755818
271,452452.7068903772,452451.4143863718,452449.96431001415,452448.31427640526,452447.89233231527,452446.8671067386
272,452443.75094101625,452442.3049430081,452441.1147204372,452438.94785770855,452438.5511613556,452436.8405242441
273,452434.69681492803,452433.42485841137,452432.0629338601,452429.2901202687,452428.84885711235,452426.8967367015
274,452424.41330295603,452423.3356458368,452422.61728015874,452421.11156146816,452420.7301239997,452419.36416790594
275,452417.11559381,452415.7244249544,452414.57452135923,452412.98028873414,452412.50119740324,452411.5485613413
276,452408.21618387394,452406.9315604867,452405.9896187788,452404.3825788201,452404.01547229406,452402.39890972537
277,452399.5678788561,452398.4184161785,452396.82863544486,452395.33053816087,452394.95013527473,452393.82903923525
278,452391.7682667478,452390.22621026577,452388.70075396827,452386.29598102253,452385.91597353644,452384.8716578133
279,452383.03994309227,452381.8416246878,452380.69623179,452378.4776386,452377.9998695144,452376.80108035327
